year	fire	meanGCover0	meanGB0	pgrest0	grazedGBM0	PTranspirationL10	PTranspirationL20	meanGCover1	meanGB1	pgrest1	grazedGBM1	PTranspirationL11	PTranspirationL21	meanGCover2	meanGB2	pgrest2	grazedGBM2	PTranspirationL12	PTranspirationL22	meanGCover3	meanGB3	pgrest3	grazedGBM3	PTranspirationL13	PTranspirationL23	meanGCover4	meanGB4	pgrest4	grazedGBM4	PTranspirationL14	PTranspirationL24	meanGCover5	meanGB5	pgrest5	grazedGBM5	PTranspirationL15	PTranspirationL25	meanGCover6	meanGB6	pgrest6	grazedGBM6	PTranspirationL16	PTranspirationL26	meanGCover7	meanGB7	pgrest7	grazedGBM7	PTranspirationL17	PTranspirationL27	meanGCover8	meanGB8	pgrest8	grazedGBM8	PTranspirationL18	PTranspirationL28	meanSCover0	MaxSCover0	MinSCover0	SDSCover0	meanSB0	srest0	grazedSBM0	shrubCells0	estCells0	sc010	sc10	sc100	STranspirationL10	STranspirationL20	meanSCover1	MaxSCover1	MinSCover1	SDSCover1	meanSB1	srest1	grazedSBM1	shrubCells1	estCells1	sc011	sc11	sc101	STranspirationL11	STranspirationL21	meanSCover2	MaxSCover2	MinSCover2	SDSCover2	meanSB2	srest2	grazedSBM2	shrubCells2	estCells2	sc012	sc12	sc102	STranspirationL12	STranspirationL22	meanSCover3	MaxSCover3	MinSCover3	SDSCover3	meanSB3	srest3	grazedSBM3	shrubCells3	estCells3	sc013	sc13	sc103	STranspirationL13	STranspirationL23	meanSCover4	MaxSCover4	MinSCover4	SDSCover4	meanSB4	srest4	grazedSBM4	shrubCells4	estCells4	sc014	sc14	sc104	STranspirationL14	STranspirationL24	meanSCover5	MaxSCover5	MinSCover5	SDSCover5	meanSB5	srest5	grazedSBM5	shrubCells5	estCells5	sc015	sc15	sc105	STranspirationL15	STranspirationL25	meanSCover6	MaxSCover6	MinSCover6	SDSCover6	meanSB6	srest6	grazedSBM6	shrubCells6	estCells6	sc016	sc16	sc106	STranspirationL16	STranspirationL26	meanSCover7	MaxSCover7	MinSCover7	SDSCover7	meanSB7	srest7	grazedSBM7	shrubCells7	estCells7	sc017	sc17	sc107	STranspirationL17	STranspirationL27	meanSCover8	MaxSCover8	MinSCover8	SDSCover8	meanSB8	srest8	grazedSBM8	shrubCells8	estCells8	sc018	sc18	sc108	STranspirationL18	STranspirationL28	meanSCover9	MaxSCover9	MinSCover9	SDSCover9	meanSB9	srest9	grazedSBM9	shrubCells9	estCells9	sc019	sc19	sc109	STranspirationL19	STranspirationL29	meanSCover10	MaxSCover10	MinSCover10	SDSCover10	meanSB10	srest10	grazedSBM10	shrubCells10	estCells10	sc0110	sc110	sc1010	STranspirationL110	STranspirationL210	meanACover0	meanAB0	agrest0	grazedABM0	ATranspirationL10	meanGtotalcover	meanStotalcover	meanAtotalcover	scsum01	meanRCover	effSR	meanRB	BMGrazed	AnnualRain	Annualevaporation	AnnualtranspirationL1	AnnualtranspirationL2	ML1	ML2	Richness	ShannonDiv	Evenness
0	0	0.0363593	77730.4	74499.3	6544.45	5.19538	6.99047	0.0343689	73475.2	70521.2	6067.79	5.13399	6.82319	0.0366739	78402.9	75074.8	6684.48	5.36448	7.23119	0.0363545	77720	79977.2	0	5.19537	6.99013	0.0341258	72955.5	75075.3	0	4.97814	6.60589	0.0341325	72969.7	70050	6009.58	4.97817	6.60581	0.0363502	77710.7	74428	6606.54	5.19535	6.99007	0.0347901	74375.5	71309.8	6233.14	5.04283	6.7202	0.0347838	74362.2	70766.6	6849.77	5.04279	6.72015	0.0339998	0.289768	0	0.0740476	803372	785436	22312.9	184	0	182	182	138	4.81936	4.30686	0.0350326	0.289705	0	0.0763325	827775	808715	23707.8	184	0	184	184	145	5.20231	4.64232	0.0341353	0.29846	0	0.0750547	806575	783923	28141.8	184	0	183	183	141	4.68932	4.16717	0.0361868	0.294791	0	0.0782723	855048	836232	23409.4	184	0	184	184	158	4.66245	4.15267	0.0340437	0.295699	0	0.0744415	804408	781920	27941.5	184	0	184	184	142	4.78175	4.25864	0.0338765	0.293676	0	0.0733823	800459	782777	21997.6	184	0	183	183	146	4.51913	4.03677	0.0331323	0.288722	0	0.0732641	782873	760000	28410	184	0	182	182	133	4.67278	4.17234	0.0332446	0.288326	0	0.0726398	785528	773127	15452.1	184	0	181	181	144	4.52784	4.05124	0.032736	0.291971	0	0.0721301	773510	761658	14770.2	184	0	184	184	132	4.59069	4.08857	0.0333779	0.290667	0	0.0722616	788678	775755	16099.5	184	0	184	184	146	4.74421	4.25731	0.032911	0.296803	0	0.0721228	777645	760597	21209.1	184	0	182	182	141	4.66951	4.1834	0.226813	433849	401251	40096.9	7.7285	0.317939	0.372677	0.226813	184	0	10	0	328544	357.774	81.0093	105.735	108.004	0.128831	0.116099	20	2.99497	0.149749
1	0	0.0474439	95526.5	90663.8	10009.4	8.24803	11.9008	0.041969	84502.9	80374.6	8708.05	7.62105	10.8557	0.0483224	97295.2	92262.4	10298.9	8.60096	12.4357	0.0513712	103434	105944	0	8.98334	13.0796	0.0447005	90002.7	92188.1	0	7.97256	11.456	0.0413732	83303.2	79255.9	8563.64	7.32883	10.4216	0.0474064	95450.8	90544.8	10076.8	8.24255	11.8947	0.0430633	86706.2	82377.5	9051.44	7.59253	10.8493	0.0426975	85969.7	81028.8	9854.58	7.51876	10.7285	0.032163	0.269159	0	0.0700171	715757	893517	21156.5	184	0	182	182	135	5.86911	3.06719	0.0331306	0.277298	0	0.0721858	737290	919970	22220.2	184	0	184	184	143	6.37839	3.33307	0.0329112	0.294686	0	0.0726152	732408	909898	28036.5	184	0	182	182	139	5.85142	3.0425	0.0351807	0.29098	0	0.0761641	782912	979247	23427.1	184	0	184	184	155	5.90349	3.08199	0.031537	0.274172	0	0.0696437	701824	873225	26542.8	184	0	181	181	135	5.82113	3.0369	0.0319766	0.28054	0	0.0693058	711609	890779	20487.5	184	0	183	183	141	5.50864	2.87601	0.031028	0.27922	0	0.0687161	690499	862082	26027.4	184	0	181	181	131	5.66633	2.95991	0.031403	0.280665	0	0.0689677	698844	881785	14279.4	184	0	180	180	137	5.43944	2.84201	0.0310215	0.280395	0	0.0687301	690354	874017	13986.8	184	0	182	182	130	5.66835	2.95371	0.0311265	0.288345	0	0.0676526	692689	872432	14516	184	0	183	183	140	5.80127	3.05141	0.0312436	0.276686	0	0.0685185	695295	869938	20251.5	184	0	182	182	137	5.67222	2.97449	0.231692	417397	394421	31036.5	9.40972	0.408347	0.352722	0.231692	184	0	10	0	328531	327.561	75.0451	145.099	136.849	0.12798	0.108073	20	2.9925	0.149625
2	0	0.0430034	51593.3	52276.5	668.025	4.84998	1.14331	0.037623	45138.1	45747.1	571.879	4.34516	1.00963	0.0438487	52607.4	52494.7	2104.66	5.07967	1.20045	0.0503578	60416.7	61656.9	0	5.71924	1.38283	0.0431697	51792.8	52858.1	0	4.89449	1.16817	0.0370401	44438.9	45039.9	561.099	4.16527	0.96569	0.0429461	51524.5	51418.4	2056.07	4.84437	1.14234	0.0386637	46386.8	46313.4	1823.68	4.35495	1.01636	0.0380016	45592.3	46167.8	645.978	4.2773	0.994145	0.0389327	0.252867	0	0.0615692	516262	492691	28999.7	184	716	852	654	130	5.88248	1.36805	0.0398855	0.262176	0	0.0632935	528898	504704	29776.7	184	716	853	678	133	6.39891	1.49081	0.0411674	0.28765	0	0.0659206	545895	604634	38356.9	184	716	852	689	136	5.99451	1.40666	0.0439026	0.28287	0	0.0690707	582166	651447	32414.7	184	716	852	710	150	6.08306	1.4202	0.0376645	0.257368	0	0.0601926	499446	469797	36040.1	184	716	850	642	120	5.75338	1.34733	0.0384677	0.269803	0	0.060595	510096	486521	28932.2	184	716	851	671	135	5.5369	1.29798	0.0374796	0.259911	0	0.060018	496994	469822	33235.3	184	716	850	627	125	5.68774	1.3356	0.0379577	0.267061	0	0.0606456	503334	486291	21250.4	184	716	848	620	130	5.47695	1.27946	0.0380212	0.27212	0	0.060952	504176	487082	21296.9	184	716	852	653	124	5.76323	1.3591	0.0379786	0.278603	0	0.059854	503611	486987	20214.9	184	716	853	632	136	5.74457	1.33833	0.0380413	0.264464	0	0.0605607	504442	481175	28621.8	184	716	852	666	133	5.72996	1.33763	0.0940748	100986	100422	972.141	1.92838	0.374654	0.429499	0.0940748	854	0.0053862	10	10002.2	328543	129.899	37.3615	108.512	25.0246	0.089984	0.0750009	20	2.98943	0.149471
3	0	0.0443823	66166.9	67028.1	605.796	5.84396	2.11824	0.0380039	56657.6	57408.5	504.658	5.13485	1.83149	0.044708	66652.4	66665.3	1892.79	6.03781	2.1912	0.0522344	77873	79360.9	0	6.98227	2.57457	0.0439719	65555	66809.9	0	5.85228	2.12217	0.0376456	56123.4	56868.9	497.131	4.91527	1.74801	0.0440275	65637.8	65654	1856.43	5.74647	2.07882	0.0386249	57583.5	57624.9	1600.71	5.08381	1.81857	0.0384915	57384.6	58103.7	572.045	5.0642	1.80958	0.0362159	0.245959	0	0.0574311	596754	575894	25829.3	184	4	850	567	125	5.85379	3.24795	0.0376711	0.251614	0	0.0597843	620732	599402	26415.3	184	4	853	619	130	6.34358	3.52816	0.0469671	0.285345	0	0.0615005	773908	826934	55020.4	184	716	851	834	131	7.78693	5.11049	0.050514	0.281617	0	0.0645228	832353	899180	47536.8	184	716	851	835	147	7.9348	5.21625	0.0346825	0.250989	0	0.0563981	571487	547244	29730.8	184	4	848	539	117	5.55876	3.06467	0.0361692	0.2522	0	0.0572154	595984	575308	25526.5	184	4	850	602	130	5.45828	3.05092	0.0348319	0.246941	0	0.0560232	573949	549867	29572.9	184	4	847	544	121	5.58515	3.10318	0.0362026	0.249562	0	0.0571268	596534	581487	18842.7	184	4	848	604	126	5.48339	3.10154	0.0361833	0.258246	0	0.0573039	596216	581090	18925.9	184	4	852	626	120	5.81769	3.29584	0.0355935	0.26345	0	0.0565545	586498	571780	17997.8	184	0	850	594	128	5.81672	3.2759	0.0357645	0.247725	0	0.0572683	589316	569527	24528.3	184	4	850	594	125	5.70911	3.17716	0.142916	190637	189823	1071.27	3.19381	0.38209	0.420795	0.142916	854	0.00688857	10	12848.7	328528	200.608	44.7504	121.203	57.4647	0.123165	0.0769728	20	2.9832	0.14916
4	0	0.053113	120709	121963	655.512	8.30671	6.37586	0.0437483	99426.1	100483	521.631	7.0942	5.3377	0.0530983	120676	121115	1799.92	8.49991	6.53248	0.0633128	143890	145933	0	9.96103	7.75894	0.0510357	115988	117645	0	8.13409	6.21032	0.0431604	98090	99135.7	511.274	6.82682	5.12577	0.0519978	118175	118609	1759.27	8.12358	6.22633	0.044227	100514	100916	1467.56	6.96606	5.25619	0.0446055	101374	102404	595.998	7.02773	5.30166	0.0360497	0.242597	0	0.055446	905538	980556	22863.8	184	4	849	626	124	7.53224	9.4105	0.0375606	0.249617	0	0.0579919	943491	1.02211e+06	24194.8	184	4	851	650	126	8.26428	10.2931	0.054524	0.278997	0	0.0572281	1.3696e+06	1.42118e+06	65614.3	184	716	851	848	128	12.1743	18.9769	0.0586956	0.281617	0	0.0596657	1.47438e+06	1.54086e+06	56410.5	184	716	849	847	143	12.5212	19.6109	0.034112	0.246326	0	0.0545849	856864	925635	26321.3	184	4	844	557	112	7.09389	8.69719	0.035639	0.245466	0	0.0551191	895222	971031	23223.4	184	4	846	635	125	7.08835	8.86303	0.0343277	0.246941	0	0.0539647	862283	930004	28081.6	184	4	845	574	118	7.17466	8.91179	0.0361331	0.240341	0	0.0550003	907634	986141	17510.5	184	4	845	659	119	7.21755	9.18731	0.0365717	0.251165	0	0.0555425	918651	1.00065e+06	17407.8	184	4	852	682	118	7.65105	9.75408	0.0350064	0.255674	0	0.0528787	879331	955030	16923.9	184	0	849	655	120	7.51226	9.50443	0.0357295	0.242349	0	0.0556185	897495	974420	22103.7	184	4	850	623	121	7.40957	9.20792	0.161725	328860	328210	860.501	5.0569	0.448299	0.434349	0.161725	854	0.00415163	10	7817.2	328827	390.531	44.6637	167.638	176.542	0.131189	0.0935633	20	2.98007	0.149004
5	0	0.0603199	142039	142801	660.502	8.14078	7.95268	0.0483038	113744	114384	507.292	6.72101	6.46677	0.0601435	141623	141652	1761.53	8.31561	8.13262	0.0725659	170875	172309	0	9.8368	9.74349	0.056608	133298	134431	0	7.72946	7.53998	0.0474948	111839	112471	495.689	6.44311	6.18899	0.058648	138102	138138	1709.2	7.90663	7.71709	0.0487621	114823	114887	1392.23	6.59999	6.3658	0.0494906	116538	117151	580.977	6.70008	6.45865	0.0397614	0.232919	0	0.0512611	1.03484e+06	1.06559e+06	24482.6	184	716	847	810	121	7.67149	13.8201	0.0413439	0.235693	0	0.0533486	1.07603e+06	1.10855e+06	25292.8	184	716	849	822	123	8.4356	15.171	0.0596624	0.277381	0	0.0535691	1.55279e+06	1.56171e+06	59727.5	184	716	849	847	123	12.029	25.1778	0.0650264	0.278476	0	0.0562588	1.69239e+06	1.71226e+06	52591.2	184	716	849	849	142	12.341	25.9852	0.0376434	0.234006	0	0.0504833	979718	1.00613e+06	27896.5	184	716	846	779	110	7.18999	12.7696	0.0391186	0.230304	0	0.0501747	1.01811e+06	1.04886e+06	24535.3	184	716	844	817	120	7.16751	12.9797	0.03799	0.242625	0	0.0498841	988736	1.01425e+06	29101.8	184	716	846	792	116	7.269	13.0395	0.0399612	0.233711	0	0.0506605	1.04004e+06	1.07547e+06	17844.5	184	716	844	817	118	7.31262	13.3702	0.0405284	0.245413	0	0.0512854	1.0548e+06	1.09212e+06	18253.6	184	716	850	828	114	7.86474	14.388	0.0383985	0.249414	0	0.0479042	999370	1.03238e+06	17523	184	716	848	810	110	7.51878	13.7568	0.0390275	0.240036	0	0.0511125	1.01574e+06	1.04682e+06	24123	184	716	847	798	115	7.57778	13.5914	0.0878586	185108	184817	426.285	1.87764	0.502337	0.478462	0.0878586	854	0.00489086	10	9177.57	328905	410.467	25.0482	162.649	240.616	0.134878	0.0965946	20	2.97561	0.14878
6	0	0.0595811	96861	97134.8	806.395	9.05556	2.04371	0.0470604	76506.1	76744.5	611.25	7.32793	1.62804	0.0592497	96322.4	96014.1	1811.5	9.23208	2.08771	0.0712683	115861	116750	0	11.0047	2.52795	0.055345	89974.5	90670	0	8.44783	1.90599	0.0466411	75824.5	76066.3	596.297	7.0109	1.5532	0.0582277	94660.9	94365.1	1765.98	8.7559	1.97377	0.0473716	77012	76793.4	1416.23	7.18584	1.6015	0.0483081	78534.5	78733.6	702.813	7.32983	1.63123	0.0402476	0.225941	0	0.0476005	723180	732470	25607.3	184	716	847	829	121	8.41854	3.72488	0.041573	0.232093	0	0.0495294	746996	757383	25611.7	184	716	846	832	119	9.24309	4.09089	0.0606057	0.276484	0	0.0521571	1.08898e+06	1.07724e+06	57709.7	184	716	848	848	120	13.0429	6.38228	0.0662938	0.27346	0	0.0545879	1.19119e+06	1.18944e+06	49663.1	184	716	847	847	139	13.5169	6.63392	0.0376188	0.223714	0	0.0466297	675945	681249	29094.6	184	716	844	809	106	7.89007	3.44908	0.0397822	0.219757	0	0.0469643	714817	725168	24723.9	184	716	844	832	116	7.83389	3.48641	0.0384045	0.23032	0	0.0465842	690063	695203	29736.1	184	716	846	810	108	7.99456	3.51679	0.0407347	0.2206	0	0.0474171	731932	746794	18565	184	716	844	830	109	8.05614	3.607	0.0412975	0.228832	0	0.0477028	742044	757782	19052.4	184	716	850	837	110	8.67237	3.88506	0.0384557	0.239988	0	0.044866	690982	705530	17044.5	184	716	848	824	102	8.20762	3.68852	0.0396381	0.233299	0	0.0477571	712228	723115	23890.1	184	716	847	817	109	8.24981	3.64598	0.0615799	89572.5	89368.3	311	1.49504	0.493053	0.484652	0.0615799	854	0.0083764	10	15716.5	328720	233.369	13.9217	177.972	63.0639	0.11352	0.0773764	20	2.97594	0.148797
7	0	0.0635061	129811	130065	643.473	8.24396	5.56177	0.0493054	100784	101004	479.227	6.58429	4.37451	0.0628804	128532	128137	1619.26	8.37451	5.66173	0.0765024	156377	157188	0	9.98674	6.86375	0.058321	119213	119839	0	7.63265	5.15953	0.0488198	99791.5	100014	467.593	6.34823	4.20864	0.0616558	126029	125648	1580.16	8.00134	5.39412	0.0494978	101177	100894	1247.86	6.43215	4.28693	0.0507662	103770	103957	549.843	6.59677	4.3898	0.0405796	0.219385	0	0.0450669	916792	918810	25799.1	184	716	845	835	114	7.87306	10.5884	0.042191	0.224622	0	0.0473881	953198	956270	25855.3	184	716	845	838	116	8.60631	11.581	0.0608538	0.269752	0	0.0505839	1.37483e+06	1.35693e+06	55920.7	184	716	848	847	117	12.0941	17.7593	0.0671423	0.27346	0	0.0530175	1.51691e+06	1.50796e+06	48525.2	184	716	847	847	136	12.633	18.6536	0.0377441	0.21954	0	0.0441428	852730	851084	29233	184	716	843	820	104	7.2789	9.65542	0.0402343	0.217012	0	0.0445146	908991	911896	25238.7	184	716	843	836	112	7.36429	9.94062	0.0387453	0.224412	0	0.0443493	875350	873279	30466.4	184	716	846	819	101	7.44701	9.91293	0.0416473	0.215099	0	0.0452714	940912	948801	18902	184	716	844	838	107	7.60952	10.349	0.0422991	0.227178	0	0.0455536	955640	963870	19641.6	184	716	850	842	108	8.19354	11.1554	0.0388188	0.229193	0	0.0417432	877010	884058	17692.4	184	716	848	831	95	7.61029	10.3247	0.0403173	0.225834	0	0.0456843	910866	914157	24818.4	184	716	847	822	108	7.75378	10.3756	0.0667234	122031	121861	231.223	1.3957	0.521255	0.490573	0.0667234	854	0.00952916	10	17986.8	328911	334.998	11.2009	164.061	176.197	0.120525	0.0894335	20	2.97216	0.148608
8	0	0.0672632	202543	202798	609.07	8.01415	8.84572	0.0515703	155289	155509	447.165	6.29563	6.87366	0.0663873	199906	199370	1752.53	8.11299	8.96963	0.0814136	245153	245956	0	9.76138	10.9539	0.0611642	184178	184792	0	7.32797	8.12187	0.0509895	153540	153762	435.98	6.0634	6.60809	0.0649877	195691	195181	1697.45	7.7335	8.52924	0.0516269	155459	155082	1323.78	6.13867	6.71943	0.053203	160205	160394	514.909	6.32678	6.91331	0.0403772	0.213863	0	0.0438663	1.34382e+06	1.34323e+06	25061.5	184	716	841	834	111	7.12648	17.7403	0.0422352	0.221616	0	0.0463854	1.40566e+06	1.40496e+06	26307	184	716	843	839	115	7.83323	19.482	0.0601163	0.266668	0	0.0493979	2.00077e+06	1.98038e+06	54688.1	184	716	847	845	115	10.9443	28.6712	0.0667838	0.272899	0	0.0517557	2.22268e+06	2.20951e+06	48472.8	184	716	846	846	132	11.5174	30.2996	0.037648	0.21954	0	0.0430743	1.25299e+06	1.24804e+06	29771.1	184	716	842	826	102	6.55562	16.1523	0.0403199	0.215376	0	0.0434902	1.34192e+06	1.34146e+06	25519.2	184	716	842	836	110	6.68034	16.6677	0.038726	0.210283	0	0.0432959	1.28887e+06	1.28366e+06	30725	184	716	846	823	100	6.73775	16.6201	0.0420248	0.21324	0	0.0444012	1.39866e+06	1.40293e+06	19549.4	184	716	843	839	106	6.97491	17.4775	0.0427594	0.225303	0	0.0445754	1.42311e+06	1.42837e+06	19519	184	716	850	846	106	7.51802	18.8539	0.0390989	0.224458	0	0.0408054	1.30128e+06	1.30535e+06	17923.2	184	716	847	832	92	6.89827	17.295	0.040408	0.219737	0	0.0446648	1.34485e+06	1.34531e+06	24559.6	184	716	846	830	105	7.06008	17.4971	0.0442446	119206	119107	137.299	0.932252	0.548606	0.490498	0.0442446	854	0.0069216	10	13092.6	329014	569.929	5.50869	152.553	289.291	0.136191	0.103313	20	2.96817	0.148409
9	0	0.0618612	89896.5	90121.4	704.347	8.39384	1.41788	0.0472018	68593.4	68789.7	514.829	6.53902	1.09157	0.0608859	88479.1	88129.9	1837.38	8.47321	1.43242	0.0751032	109140	109828	0	10.2539	1.76822	0.0560708	81481.8	82009.3	0	7.62118	1.29621	0.0466251	67755.3	67952.4	503.778	6.29139	1.04807	0.0595768	86576.7	86241	1788.88	8.06914	1.36043	0.0471222	68477.8	68235.4	1394.2	6.35962	1.06378	0.0487547	70850.1	71021.4	590.687	6.58019	1.09921	0.0387026	0.213708	0	0.0416051	621627	617867	24332.5	184	716	841	831	105	7.25141	2.63582	0.0404283	0.215455	0	0.0438961	649345	644907	26210.1	184	716	843	838	108	8.00425	2.90667	0.058934	0.262537	0	0.0483616	946576	921956	54515.4	184	716	845	844	113	11.0876	4.24746	0.0662563	0.272899	0	0.0510141	1.06418e+06	1.04557e+06	50084.6	184	716	846	846	130	11.7283	4.51522	0.0358735	0.217834	0	0.0405733	576186	568153	29066.8	184	716	841	818	98	6.68543	2.40184	0.0386175	0.207212	0	0.0411424	620260	616114	25429.6	184	716	842	837	98	6.834	2.49112	0.0369997	0.196237	0	0.0409752	594276	585941	29820.8	184	716	846	818	95	6.88544	2.47462	0.0404834	0.204882	0	0.0421835	650230	650870	19623.6	184	716	843	839	98	7.17121	2.62841	0.0408785	0.210072	0	0.0420835	656576	658130	19293.1	184	716	848	844	98	7.73777	2.8372	0.0375478	0.223506	0	0.0385921	603079	603722	18086.3	184	716	847	831	89	7.07856	2.59375	0.0384733	0.21127	0	0.0422667	617944	614279	24649.2	184	716	842	824	96	7.22328	2.61615	0.0348129	45264.7	45190.1	119.753	0.729933	0.503202	0.473195	0.0348129	854	0.00841706	10	15917.8	328566	191.464	4.05292	156.999	43.9261	0.117788	0.0756287	20	2.96986	0.148493
