year	fire	meanGCover0	meanGB0	pgrest0	grazedGBM0	PTranspirationL10	PTranspirationL20	meanGCover1	meanGB1	pgrest1	grazedGBM1	PTranspirationL11	PTranspirationL21	meanGCover2	meanGB2	pgrest2	grazedGBM2	PTranspirationL12	PTranspirationL22	meanGCover3	meanGB3	pgrest3	grazedGBM3	PTranspirationL13	PTranspirationL23	meanGCover4	meanGB4	pgrest4	grazedGBM4	PTranspirationL14	PTranspirationL24	meanGCover5	meanGB5	pgrest5	grazedGBM5	PTranspirationL15	PTranspirationL25	meanGCover6	meanGB6	pgrest6	grazedGBM6	PTranspirationL16	PTranspirationL26	meanGCover7	meanGB7	pgrest7	grazedGBM7	PTranspirationL17	PTranspirationL27	meanGCover8	meanGB8	pgrest8	grazedGBM8	PTranspirationL18	PTranspirationL28	meanSCover0	MaxSCover0	MinSCover0	SDSCover0	meanSB0	srest0	grazedSBM0	shrubCells0	estCells0	sc010	sc10	sc100	STranspirationL10	STranspirationL20	meanSCover1	MaxSCover1	MinSCover1	SDSCover1	meanSB1	srest1	grazedSBM1	shrubCells1	estCells1	sc011	sc11	sc101	STranspirationL11	STranspirationL21	meanSCover2	MaxSCover2	MinSCover2	SDSCover2	meanSB2	srest2	grazedSBM2	shrubCells2	estCells2	sc012	sc12	sc102	STranspirationL12	STranspirationL22	meanSCover3	MaxSCover3	MinSCover3	SDSCover3	meanSB3	srest3	grazedSBM3	shrubCells3	estCells3	sc013	sc13	sc103	STranspirationL13	STranspirationL23	meanSCover4	MaxSCover4	MinSCover4	SDSCover4	meanSB4	srest4	grazedSBM4	shrubCells4	estCells4	sc014	sc14	sc104	STranspirationL14	STranspirationL24	meanSCover5	MaxSCover5	MinSCover5	SDSCover5	meanSB5	srest5	grazedSBM5	shrubCells5	estCells5	sc015	sc15	sc105	STranspirationL15	STranspirationL25	meanSCover6	MaxSCover6	MinSCover6	SDSCover6	meanSB6	srest6	grazedSBM6	shrubCells6	estCells6	sc016	sc16	sc106	STranspirationL16	STranspirationL26	meanSCover7	MaxSCover7	MinSCover7	SDSCover7	meanSB7	srest7	grazedSBM7	shrubCells7	estCells7	sc017	sc17	sc107	STranspirationL17	STranspirationL27	meanSCover8	MaxSCover8	MinSCover8	SDSCover8	meanSB8	srest8	grazedSBM8	shrubCells8	estCells8	sc018	sc18	sc108	STranspirationL18	STranspirationL28	meanSCover9	MaxSCover9	MinSCover9	SDSCover9	meanSB9	srest9	grazedSBM9	shrubCells9	estCells9	sc019	sc19	sc109	STranspirationL19	STranspirationL29	meanSCover10	MaxSCover10	MinSCover10	SDSCover10	meanSB10	srest10	grazedSBM10	shrubCells10	estCells10	sc0110	sc110	sc1010	STranspirationL110	STranspirationL210	meanACover0	meanAB0	agrest0	grazedABM0	ATranspirationL10	meanGtotalcover	meanStotalcover	meanAtotalcover	scsum01	meanRCover	effSR	meanRB	BMGrazed	AnnualRain	Annualevaporation	AnnualtranspirationL1	AnnualtranspirationL2	ML1	ML2	Richness	ShannonDiv	Evenness
0	0	0.0311751	41952.8	39615.9	4364.81	3.09001	4.91548	0.0302686	40733	38506.4	4188.64	3.10152	4.87805	0.0313216	42150	39736.4	4464.55	3.18297	5.07183	0.0311799	41959.4	43304.7	0	3.09002	4.9155	0.0301589	40585.3	41887.5	0	3.01303	4.73237	0.0301637	40591.7	38378.1	4168.04	3.01305	4.73237	0.0311855	41966.9	39568.2	4440.05	3.09002	4.91549	0.0304539	40982.3	38671.5	4299.2	3.03616	4.78722	0.0304535	40981.8	38335.9	4684.14	3.03613	4.78728	0.0317694	0.289906	0	0.0722183	472529	451994	25447.4	173	0	171	171	132	3.7667	1.12243	0.0330804	0.294178	0	0.0739351	492028	470739	26387.1	173	0	173	173	140	4.08932	1.21829	0.0314025	0.297638	0	0.0712784	467072	442279	30658.2	173	0	172	172	133	3.5815	1.06758	0.0332527	0.299554	0	0.0760423	494591	473764	25812.5	173	0	171	171	135	3.5735	1.05767	0.0310232	0.290336	0	0.0708117	461430	435283	32309.1	173	0	171	171	127	3.66661	1.09174	0.0326616	0.291911	0	0.0731274	485798	464482	26414.1	173	0	173	173	142	3.6063	1.07139	0.0315843	0.292807	0	0.0718648	469776	443818	32082.4	173	0	173	173	127	3.70052	1.10267	0.0331444	0.294579	0	0.0752557	492981	477717	18959.9	173	0	172	172	133	3.68196	1.09714	0.0312909	0.284493	0	0.0709929	465412	450283	18790.2	173	0	171	171	136	3.70765	1.10916	0.0315065	0.287322	0	0.0707663	468618	454302	17785.4	173	0	171	171	140	3.7354	1.11109	0.032754	0.293562	0	0.0733211	487173	466136	26069.2	173	0	173	173	142	3.81784	1.13387	0.102356	123243	108901	17532	2.23366	0.276361	0.35347	0.102356	173	0	10	0	328857	165.356	65.9041	70.8144	55.9267	0.100255	0.0880383	20	2.99494	0.149747
1	0	0.0359073	53916.7	50942.5	6292.8	5.55581	3.15113	0.0332943	49993	47328.3	5755.21	5.35807	2.99427	0.0363238	54542	51463.2	6461.02	5.75419	3.27178	0.0379122	56927.1	58621.7	0	6.1673	3.5653	0.0362957	54499.8	56124.1	0	5.76519	3.26933	0.0334726	50260.9	47575.1	5785.43	5.1873	2.88993	0.0364466	54726.4	51631.7	6481.21	5.56075	3.15097	0.0337607	50693.4	47915.3	5938.47	5.28478	2.96519	0.0334177	50178.4	47027.8	6408.55	5.22319	2.92333	0.0285425	0.266185	0	0.0657567	473694	601953	22034.5	173	0	168	168	124	4.529	1.11936	0.02986	0.270659	0	0.0671813	495560	626360	23887.6	173	0	171	171	134	4.98722	1.23368	0.0290942	0.282237	0	0.0667262	482850	607637	28783.2	173	0	170	170	122	4.45297	1.09513	0.0314032	0.291976	0	0.0722331	521170	664384	23269.9	173	0	170	170	129	4.48203	1.1044	0.0280763	0.269219	0	0.0641896	465956	587070	27361.8	173	0	171	171	124	4.36977	1.07754	0.0296696	0.267609	0	0.066411	492399	625572	22793.3	173	0	173	173	131	4.39691	1.08552	0.0283336	0.278982	0	0.0649855	470226	590910	27647.9	173	0	172	172	118	4.44956	1.10042	0.0304405	0.279621	0	0.0694439	505194	649906	16782.7	173	0	171	171	128	4.52281	1.11961	0.0283612	0.266451	0	0.0650198	470685	604459	15772.5	173	0	168	168	125	4.5186	1.12135	0.0291573	0.269859	0	0.0654809	483896	472004	16110.9	173	0	171	171	132	4.55136	1.12314	0.0299605	0.271025	0	0.0673005	497227	634355	22244.5	173	0	172	172	138	4.67196	1.15344	0.221374	297414	266566	39125.6	6.68399	0.316831	0.322899	0.221374	173	0	10	0	328937	203.211	86.6586	106.473	40.5153	0.117025	0.0772186	20	2.99196	0.149598
2	0	0.0301484	30145.5	29868.1	520.961	2.01269	0.236777	0.0278585	27855.7	27606.7	472.405	1.9053	0.220481	0.0306082	30605.2	29773.8	1496.05	2.0904	0.24693	0.0335292	33525.9	33543.2	0	2.32942	0.282071	0.0330013	32998.1	33015.4	0	2.21636	0.266005	0.0286507	28647.8	28390.8	484.757	1.86541	0.216156	0.0314148	31411.7	30552	1534.72	2.04218	0.241367	0.0281756	28172.9	27423.6	1357.94	1.88279	0.219027	0.0276313	27628.6	27350.7	522.798	1.84546	0.213378	0.0350252	0.248721	0	0.0568845	387083	361595	30596.1	173	727	849	600	116	3.30973	0.457246	0.0365096	0.263818	0	0.0579455	403487	377469	31231.6	173	727	852	631	126	3.63764	0.499728	0.036563	0.273746	0	0.0592735	404078	371009	39372.5	173	727	849	627	118	3.34208	0.464653	0.0400649	0.289788	0	0.0652122	442779	413716	34882.1	173	727	849	677	126	3.44956	0.477975	0.0341145	0.244194	0	0.0547156	377018	345380	37682.4	173	727	852	600	110	3.23039	0.45094	0.0365235	0.24343	0	0.0575186	403642	377697	31135.1	173	727	854	644	127	3.24538	0.450249	0.0342635	0.262603	0	0.0558612	378665	351728	32338.2	173	727	851	593	108	3.25149	0.450883	0.0377402	0.255034	0	0.0607234	417088	397170	24138.5	173	727	851	650	119	3.37208	0.467906	0.0349189	0.248762	0	0.0567542	385908	367528	22266.1	173	727	847	608	116	3.32315	0.461501	0.0264565	0.251189	0	0.0598048	292386	287438	6147.55	173	6	175	172	119	2.4635	0.130401	0.0371065	0.246644	0	0.058378	410084	383113	32371.2	173	727	853	654	125	3.4912	0.487608	0.0218368	19536.2	19408.2	391.34	0.170914	0.271018	0.389286	0.0218368	854	0.00258445	10	4848.26	328942	81.3527	35.7962	54.4813	6.94151	0.0794669	0.0750002	20	2.99096	0.149548
3	0	0.0289754	32648.2	33148	639.055	2.63239	0.352395	0.0263404	29679.3	30145.6	568.608	2.45779	0.32469	0.0289419	32610.5	32482.1	1600.79	2.69798	0.361264	0.0326192	36754	37779.3	0	2.98401	0.407575	0.0315478	35546.8	36539.2	0	2.90208	0.395531	0.0270582	30488.1	30965.7	584.835	2.46363	0.325945	0.0296464	33404.3	33269.1	1643.57	2.69699	0.361331	0.0262469	29573.9	29480.4	1426.47	2.38439	0.315343	0.0261913	29511.3	29932.2	630.623	2.37585	0.313655	0.0315762	0.238287	0	0.0532942	393239	368323	29850.7	173	0	848	460	112	3.87259	0.694295	0.0332397	0.240544	0	0.0547457	413955	387521	31691.7	173	0	852	486	124	4.26772	0.760949	0.0334607	0.271872	0	0.0574379	416708	384148	38712.4	173	0	846	477	115	3.95954	0.695481	0.0376957	0.2674	0	0.0638465	469449	439752	35560	173	0	848	556	121	4.17693	0.752811	0.0302747	0.229155	0	0.0510672	377031	347886	34656.1	173	0	851	419	106	3.68672	0.648498	0.0330568	0.228202	0	0.0541404	411678	385555	31312.9	173	0	853	497	120	3.81523	0.684562	0.0307854	0.253174	0	0.0522497	383391	356017	32817.9	173	0	850	447	99	3.76981	0.67907	0.0347979	0.246344	0	0.0573676	433361	412670	25022	173	0	850	563	115	4.03376	0.745353	0.0319707	0.235776	0	0.0532694	398152	378549	23713.6	173	0	844	500	106	3.95753	0.732867	0.0248934	0.243306	0	0.0563002	310014	305290	5872.71	173	0	175	169	113	2.7941	0.267679	0.0336019	0.233182	0	0.0551649	418467	391938	31778.2	173	0	851	502	121	4.10358	0.741562	0.0737776	74379.1	73711.2	865.016	1.10205	0.257568	0.355353	0.0737776	854	0.00401411	10	7471.37	328947	112.168	50.3893	67.1347	10.5609	0.0881933	0.0750191	20	2.99171	0.149586
4	0	0.0312011	43670.8	44373.2	711.008	4.36699	1.28382	0.0274306	38393.4	39028.6	609.893	3.97027	1.15279	0.030693	42959.6	42875.3	1822.59	4.39688	1.29008	0.0357507	50038.6	51399	0	5.04681	1.51591	0.033353	46682.8	47954.2	0	4.77362	1.42813	0.0280954	39323.9	39974.2	624.407	3.97228	1.15413	0.0313256	43845.1	43756.5	1864.29	4.38236	1.28566	0.0269865	37771.8	37728.3	1574.15	3.79153	1.09942	0.0274154	38372.2	38957.3	680.851	3.85214	1.11759	0.02888	0.224277	0	0.0499037	446770	423140	29089.9	173	0	845	374	104	5.17729	1.9236	0.0305811	0.223582	0	0.0515077	473086	448106	30731.1	173	0	849	392	116	5.7432	2.11482	0.0312467	0.267246	0	0.0558949	483384	544805	38494.5	173	0	842	376	110	5.34171	1.89177	0.0355509	0.265791	0	0.0619483	549968	627376	35745.5	173	0	844	475	119	5.82167	2.1579	0.0274577	0.219131	0	0.0481185	424768	397457	33417.4	173	0	847	324	95	4.83247	1.70542	0.0303573	0.212894	0	0.0509037	469625	444633	30841.2	173	0	850	403	112	5.11116	1.898	0.0279035	0.238799	0	0.0485676	431664	404873	32877.9	173	0	845	351	92	5.01036	1.87034	0.0326937	0.242237	0	0.054225	505768	484537	26512.2	173	0	850	492	110	5.54513	2.18324	0.0300502	0.227279	0	0.0504124	464873	445842	23754.1	173	0	843	434	102	5.39968	2.14143	0.0232392	0.227803	0	0.0527196	359508	354683	5993.77	173	0	174	170	107	3.77545	0.685256	0.0308338	0.221241	0	0.0522012	476996	451637	31275.7	173	0	847	416	115	5.50832	2.0565	0.166091	208000	206402	2055.65	4.11979	0.272251	0.328794	0.166091	854	0.00234794	10	4441.98	328676	178.459	65.9665	99.9391	31.9558	0.0983283	0.0756097	20	2.987	0.14935
5	0	0.0396996	122569	124843	595.232	5.47616	5.64707	0.0333207	102875	104811	480.41	4.77267	4.8453	0.0385851	119129	120407	1818.26	5.43906	5.61948	0.046296	142935	146097	0	6.4354	6.69623	0.0410844	126845	129658	0	5.81456	5.9747	0.033991	104945	106920	487.392	4.75564	4.82376	0.0391518	120878	122178	1840.89	5.39423	5.56438	0.0324771	100271	101392	1490.95	4.50876	4.58978	0.0335695	103643	105548	542.905	4.66387	4.74421	0.0282231	0.224277	0	0.0480526	963089	1.08937e+06	23676.3	173	6	838	407	98	5.24448	11.3015	0.0305076	0.219319	0	0.0500569	1.04105e+06	1.17676e+06	25689.1	173	6	848	417	115	5.85557	12.5631	0.0383335	0.262716	0	0.0506631	1.3081e+06	1.41924e+06	59993.5	173	727	845	801	105	7.448	17.6091	0.0444356	0.261318	0	0.0570696	1.51633e+06	1.65641e+06	56232.8	173	727	846	827	118	8.15446	19.4328	0.0268302	0.214463	0	0.0466266	915557	1.03987e+06	25163.1	173	6	831	327	94	4.82186	10.1265	0.0298865	0.20922	0	0.049184	1.01985e+06	1.15412e+06	25333.2	173	6	845	430	105	5.19879	11.196	0.0275802	0.231531	0	0.046868	941150	1.05856e+06	29733.4	173	6	843	388	89	5.0353	10.8774	0.033173	0.230697	0	0.0525716	1.132e+06	1.27843e+06	22952.1	173	6	850	579	109	5.79279	12.773	0.0304917	0.226115	0	0.049086	1.0405e+06	1.17382e+06	20859.1	173	6	842	533	102	5.65661	12.505	0.0224563	0.222834	0	0.051316	766301	763624	4501.57	173	0	172	167	105	3.74564	6.60745	0.0302456	0.221241	0	0.050232	1.03211e+06	1.16993e+06	25829.6	173	6	844	446	112	5.58361	11.999	0.199006	549740	548685	1365.08	5.11724	0.338175	0.342163	0.199006	854	0.00244811	10	4607.19	328585	588.443	65.4528	114.915	185.496	0.130002	0.119837	20	2.98258	0.149129
6	0	0.0417822	62420.9	63267.8	605.608	6.82508	1.19696	0.0340794	50913.1	51618.6	477.592	5.72492	0.990656	0.0404261	60394.9	60597.8	1713.67	6.76818	1.18881	0.0490512	73280.5	74661.7	0	8.07208	1.45588	0.0421735	63005.5	64195.1	0	6.98773	1.2512	0.0346616	51783	52502.3	482.826	5.68026	0.98045	0.0408584	61040.8	61247	1732.58	6.67347	1.16817	0.0331247	49486.9	49677.1	1379.36	5.41242	0.938676	0.0345041	51547.7	52230.1	540.444	5.63937	0.975466	0.0316163	0.21589	0	0.0437639	522054	554344	25683.9	173	727	841	709	90	6.96982	1.92333	0.0342221	0.213026	0	0.0455422	565082	599489	27823.6	173	727	851	747	112	7.92961	2.16221	0.0431151	0.260654	0	0.0477355	711925	728035	53021.6	173	727	844	833	102	9.55359	2.96749	0.0499951	0.261074	0	0.0537219	825529	854136	49768.3	173	727	843	835	113	10.5458	3.3486	0.0301126	0.206431	0	0.0424517	497224	526088	29038.7	173	727	850	653	88	6.56542	1.74347	0.0334081	0.202261	0	0.0447803	551640	586181	26600.6	173	727	847	750	101	6.96558	1.92435	0.0306595	0.226845	0	0.0424737	506255	531588	31992.7	173	727	846	721	84	6.7744	1.87898	0.0368569	0.229763	0	0.0476243	608588	649217	22909.5	173	727	848	801	103	7.79027	2.2304	0.0341681	0.21972	0	0.0448279	564189	601762	21281.3	173	727	843	795	96	7.59073	2.18139	0.0212881	0.220935	0	0.0487501	351513	402916	4690.44	173	6	171	168	98	4.08843	0.584507	0.0340905	0.210371	0	0.0458234	562908	598274	28065.7	173	727	846	764	108	7.47212	2.07555	0.163208	218160	217504	1021.46	3.83978	0.350661	0.379532	0.163208	854	0.00343885	10	6410.44	328830	201.366	50.0684	143.869	33.0269	0.109751	0.0751762	20	2.98235	0.149117
7	0	0.0451644	77802	78666.4	527.556	6.80395	2.51837	0.0357466	61578.6	62285	399.343	5.5558	2.01721	0.043462	74869.4	75180.9	1307.28	6.70221	2.49283	0.0530213	91336.5	92754.2	0	8.10745	3.06703	0.0445696	76777.4	77975.1	0	6.80632	2.53389	0.0366606	63153	63881.3	402.085	5.49501	1.98917	0.0442482	76223.6	76544.7	1322.78	6.58141	2.43857	0.034585	59577.5	59853.4	1017.29	5.22564	1.90856	0.0363532	62623.5	63308.2	455.497	5.49764	1.99896	0.0338603	0.211965	0	0.0397265	644689	667443	25994.1	173	727	839	796	83	7.31002	5.10267	0.0366122	0.200697	0	0.0412547	697086	721841	28039.4	173	727	849	821	103	8.32503	5.7723	0.0459025	0.260654	0	0.0451967	873971	884306	50451.4	173	727	843	838	99	9.91963	7.37986	0.0539828	0.256675	0	0.0512763	1.02782e+06	1.05048e+06	46500.7	173	727	842	838	111	11.0326	8.31562	0.0321516	0.1886	0	0.0385997	612156	631458	30290.9	173	727	850	785	81	6.86232	4.68036	0.0357383	0.196144	0	0.0403672	680446	704256	27742.6	173	727	845	819	94	7.28996	5.09531	0.0326129	0.210035	0	0.0384923	620940	636313	33065.3	173	727	843	810	78	7.01307	4.9014	0.039774	0.216813	0	0.0430256	757285	787242	23644.9	173	727	847	833	97	8.14334	5.81497	0.0368598	0.205293	0	0.0405067	701800	730208	21329.6	173	727	842	831	93	7.99951	5.71684	0.0235748	0.20847	0	0.0446179	448858	488646	7849	173	702	823	170	90	4.741	2.47212	0.0363573	0.202476	0	0.0413007	692231	717192	27913.7	173	727	843	816	97	7.87747	5.51021	0.129819	200091	199630	642.463	2.55749	0.373811	0.407426	0.129819	854	0.00897004	10	16714.3	328896	256.917	44.4145	145.848	81.7262	0.118097	0.0772397	20	2.98085	0.149042
8	0	0.0468695	69914	70576.5	474.597	5.69688	1.65849	0.036416	54320.8	54857.1	350.965	4.54387	1.29692	0.0449371	67031.4	67198.1	1212.43	5.599	1.64089	0.0548252	81781.3	82897.4	0	6.76848	2.01913	0.0456321	68068.1	69003.9	0	5.59832	1.63849	0.037635	56139.1	56696.4	355.525	4.53811	1.28936	0.0460947	68758.1	68932.9	1233.99	5.54624	1.61529	0.0350919	52345.7	52500.4	927.011	4.26459	1.22649	0.0371271	55381.5	55899.8	401.511	4.51116	1.28974	0.0350103	0.201157	0	0.0365461	577212	584846	26156	173	727	837	807	78	6.22907	3.66558	0.037989	0.189557	0	0.038023	626322	635193	27985.6	173	727	848	830	96	7.0987	4.15697	0.0473249	0.256748	0	0.0434427	780242	775163	48930.4	173	727	840	836	95	8.43554	5.13837	0.0566648	0.256675	0	0.0496053	934227	938748	46035.4	173	727	842	839	110	9.49228	5.83583	0.0331268	0.183612	0	0.0354337	546159	550030	30796	173	727	849	814	73	5.83612	3.37313	0.0372665	0.181681	0	0.0373871	614410	622329	28348.3	173	727	845	828	88	6.20937	3.66062	0.0336765	0.200491	0	0.035523	555222	556618	32695.9	173	727	843	823	74	5.93755	3.49409	0.0414469	0.214814	0	0.0395455	683332	696753	23343.4	173	727	846	841	91	6.98496	4.18547	0.038572	0.198965	0	0.0375763	635933	649563	21014.1	173	727	841	837	87	6.86755	4.11806	0.0248264	0.196405	0	0.0411553	409311	433021	9457.2	173	702	822	307	85	4.17255	2.04804	0.0375666	0.188841	0	0.0378947	619358	626970	28730.2	173	727	841	826	90	6.68871	3.95001	0.0966128	128945	128678	389.029	1.63024	0.384629	0.423471	0.0966128	854	0.00526678	10	9862.66	328838	200.811	30.5216	122.649	57.301	0.111589	0.077892	20	2.97985	0.148993
9	0	0.0529477	110954	111631	602.945	6.96712	4.7825	0.0401395	84114.1	84657	433.446	5.43994	3.66845	0.0505938	106022	106150	1333.36	6.82602	4.71994	0.0623509	130659	131935	0	8.25489	5.80035	0.0505075	105841	106884	0	6.73076	4.64499	0.0413781	86709.7	87276.9	433.75	5.46847	3.67215	0.0517442	108432	108577	1343.26	6.80345	4.67648	0.0385596	80803.5	80938.5	984.544	5.08918	3.4596	0.0410991	86125	86643	496.272	5.41825	3.65932	0.0366776	0.194058	0	0.0349846	849500	855211	26746.9	173	727	836	824	77	7.39307	10.987	0.0398853	0.187442	0	0.0364087	923794	930722	28318.7	173	727	848	836	91	8.45458	12.5161	0.0486881	0.256748	0	0.0416928	1.12768e+06	1.12168e+06	47625.3	173	727	838	835	93	9.94421	15.0989	0.0591579	0.256675	0	0.0477965	1.37017e+06	1.37341e+06	45013.9	173	727	842	841	108	11.3894	17.3914	0.0343586	0.180565	0	0.0337384	795790	798152	30623.5	173	727	848	832	69	6.88278	10.0779	0.0389819	0.180969	0	0.0356926	902871	909106	28244.5	173	727	844	841	85	7.42012	11.042	0.0349573	0.192733	0	0.0337353	809657	809704	32384.1	173	727	842	825	70	7.0241	10.4182	0.043698	0.213308	0	0.0378248	1.0121e+06	1.02347e+06	23489.2	173	727	845	844	90	8.37512	12.6505	0.040445	0.187971	0	0.0356633	936759	947116	21923.9	173	727	839	835	84	8.26264	12.4694	0.0260733	0.185433	0	0.0380794	603890	624321	10272.2	173	727	835	601	80	5.05824	6.60113	0.0392016	0.187118	0	0.0361088	907959	914233	28124.9	173	727	840	835	87	7.92579	11.8202	0.103445	193955	193674	376.838	2.37371	0.429321	0.442125	0.103445	854	0.00555644	10	10432.7	328772	347.501	25.365	147.502	170.157	0.125928	0.0887536	20	2.9766	0.14883
