year	fire	meanGCover0	meanGB0	pgrest0	grazedGBM0	PTranspirationL10	PTranspirationL20	meanGCover1	meanGB1	pgrest1	grazedGBM1	PTranspirationL11	PTranspirationL21	meanGCover2	meanGB2	pgrest2	grazedGBM2	PTranspirationL12	PTranspirationL22	meanGCover3	meanGB3	pgrest3	grazedGBM3	PTranspirationL13	PTranspirationL23	meanGCover4	meanGB4	pgrest4	grazedGBM4	PTranspirationL14	PTranspirationL24	meanGCover5	meanGB5	pgrest5	grazedGBM5	PTranspirationL15	PTranspirationL25	meanGCover6	meanGB6	pgrest6	grazedGBM6	PTranspirationL16	PTranspirationL26	meanGCover7	meanGB7	pgrest7	grazedGBM7	PTranspirationL17	PTranspirationL27	meanGCover8	meanGB8	pgrest8	grazedGBM8	PTranspirationL18	PTranspirationL28	meanSCover0	MaxSCover0	MinSCover0	SDSCover0	meanSB0	srest0	grazedSBM0	shrubCells0	estCells0	sc010	sc10	sc100	STranspirationL10	STranspirationL20	meanSCover1	MaxSCover1	MinSCover1	SDSCover1	meanSB1	srest1	grazedSBM1	shrubCells1	estCells1	sc011	sc11	sc101	STranspirationL11	STranspirationL21	meanSCover2	MaxSCover2	MinSCover2	SDSCover2	meanSB2	srest2	grazedSBM2	shrubCells2	estCells2	sc012	sc12	sc102	STranspirationL12	STranspirationL22	meanSCover3	MaxSCover3	MinSCover3	SDSCover3	meanSB3	srest3	grazedSBM3	shrubCells3	estCells3	sc013	sc13	sc103	STranspirationL13	STranspirationL23	meanSCover4	MaxSCover4	MinSCover4	SDSCover4	meanSB4	srest4	grazedSBM4	shrubCells4	estCells4	sc014	sc14	sc104	STranspirationL14	STranspirationL24	meanSCover5	MaxSCover5	MinSCover5	SDSCover5	meanSB5	srest5	grazedSBM5	shrubCells5	estCells5	sc015	sc15	sc105	STranspirationL15	STranspirationL25	meanSCover6	MaxSCover6	MinSCover6	SDSCover6	meanSB6	srest6	grazedSBM6	shrubCells6	estCells6	sc016	sc16	sc106	STranspirationL16	STranspirationL26	meanSCover7	MaxSCover7	MinSCover7	SDSCover7	meanSB7	srest7	grazedSBM7	shrubCells7	estCells7	sc017	sc17	sc107	STranspirationL17	STranspirationL27	meanSCover8	MaxSCover8	MinSCover8	SDSCover8	meanSB8	srest8	grazedSBM8	shrubCells8	estCells8	sc018	sc18	sc108	STranspirationL18	STranspirationL28	meanSCover9	MaxSCover9	MinSCover9	SDSCover9	meanSB9	srest9	grazedSBM9	shrubCells9	estCells9	sc019	sc19	sc109	STranspirationL19	STranspirationL29	meanSCover10	MaxSCover10	MinSCover10	SDSCover10	meanSB10	srest10	grazedSBM10	shrubCells10	estCells10	sc0110	sc110	sc1010	STranspirationL110	STranspirationL210	meanACover0	meanAB0	agrest0	grazedABM0	ATranspirationL10	meanGtotalcover	meanStotalcover	meanAtotalcover	scsum01	meanRCover	effSR	meanRB	BMGrazed	AnnualRain	Annualevaporation	AnnualtranspirationL1	AnnualtranspirationL2	ML1	ML2	Richness	ShannonDiv	Evenness
0	0	0.0389921	67614.1	59861.2	11244	6.86661	5.51838	0.0364116	63139.3	56007.6	10380.1	6.75177	5.34675	0.0393389	68215.5	60120.3	11648.1	7.06804	5.69152	0.0389912	67612.5	60121.4	10952	6.86661	5.51841	0.0361628	62707.9	55874.7	10030.5	6.56694	5.19174	0.0361607	62704.3	55637.3	10291.1	6.56692	5.19171	0.0389984	67625	59618.1	11527.1	6.86659	5.51836	0.0369041	63993.5	56505.2	10810	6.64676	5.27869	0.0369038	63992.9	56509.7	10804.2	6.6468	5.27871	0.0364526	0.296369	0	0.0775957	698643	698134	646.654	191	0	190	190	150	6.97388	1.79436	0.0350164	0.287624	0	0.0749142	671117	670599	657.855	191	0	190	190	147	6.9505	1.78966	0.0350287	0.296591	0	0.0747209	671351	670565	992.046	191	0	189	189	152	6.68115	1.7201	0.0345424	0.298754	0	0.0737852	662031	661569	587.049	191	0	190	190	143	6.35279	1.63229	0.0359647	0.28768	0	0.0762995	689291	688476	1027.94	191	0	191	191	153	6.85427	1.76106	0.036579	0.296863	0	0.0780851	701065	700507	706.509	191	0	191	191	149	6.67128	1.71165	0.0373282	0.291619	0	0.0784945	715424	714734	871.895	191	0	191	191	154	7.10831	1.82914	0.0344326	0.297217	0	0.0741137	659927	659670	330.804	191	0	190	190	148	6.31934	1.62322	0.0350489	0.290264	0	0.075591	671740	671511	296.193	191	0	190	190	146	6.67737	1.7146	0.0332012	0.289184	0	0.0715902	636327	636087	309.445	191	0	191	191	134	6.31886	1.62148	0.0359517	0.290085	0	0.0763656	689043	688489	702.105	191	0	191	191	145	6.80671	1.75231	0.2804	435045	385483	59467	11.8486	0.338863	0.389546	0.2804	191	0	20	0	164283	259.687	94.3576	148.181	69.2117	0.121425	0.0864392	11	2.99477	0.272252
1	0	0.0394909	54721.4	46882.1	13470	5.48528	3.09952	0.0354618	49138.4	42218.8	12037.9	5.06744	2.82482	0.0399044	55294.4	47110.9	13949.2	5.66302	3.20038	0.0389516	53974.2	46500	12985.4	5.51291	3.12012	0.0352156	48797.3	42156.4	11648.9	4.92208	2.7436	0.0358444	49668.6	42682.3	12112.5	4.89769	2.72543	0.0402422	55762.5	47520.4	14007.6	5.45968	3.08028	0.0360247	49918.5	42653.1	12534.6	5.02616	2.80503	0.036022	49914.6	42652.4	12530.7	5.02586	2.80453	0.0349367	0.286367	0	0.0743986	535067	626238	672.791	191	0	190	190	148	5.18476	0.952717	0.0334572	0.278239	0	0.0716099	512409	600360	665.872	191	0	190	190	143	5.17716	0.951655	0.0335822	0.288705	0	0.0716463	514322	601772	1018.98	191	0	189	189	147	4.97471	0.914878	0.0331797	0.298019	0	0.0709671	508158	594983	654.33	191	0	190	190	138	4.71651	0.866161	0.0343016	0.275321	0	0.0728293	525340	613510	1043.35	191	0	191	191	148	5.10964	0.938207	0.0349006	0.295546	0	0.0745313	534514	626069	674.4	191	0	191	191	145	4.98694	0.914086	0.0354631	0.283943	0	0.0748942	543129	636909	884.082	191	0	190	190	150	5.30276	0.975241	0.0327116	0.295166	0	0.070701	500989	588221	314.627	191	0	189	189	140	4.69183	0.860382	0.033484	0.28211	0	0.0722188	512818	600871	309.78	191	0	190	190	144	4.98102	0.913327	0.0314777	0.285123	0	0.0684727	482091	565217	282.458	191	0	188	188	131	4.7138	0.86409	0.0344779	0.283311	0	0.0735177	528040	618955	639.98	191	0	190	190	142	5.10945	0.93952	0.180901	224283	194095	41860.9	4.58524	0.337158	0.371972	0.180901	191	0	20	0	164298	175.062	66.7073	106.595	36.4942	0.110076	0.0772088	15	2.98955	0.199303
2	0	0.0382629	58840.1	49848.4	14511.8	4.7561	2.93848	0.0332791	51176.2	43515.1	12499.3	4.2466	2.56827	0.0386395	59419.3	50060.1	15006.7	4.91037	3.03795	0.0375502	57744.1	49165.6	13945.9	4.71104	2.90803	0.0331022	50904.1	43517.6	12132.3	4.13014	2.49479	0.033776	51940.2	44152.1	12690.4	4.18974	2.53521	0.039104	60133.5	50663.9	15172.4	4.82944	2.98767	0.033815	52000.3	43957.1	13028.6	4.21426	2.55632	0.0338222	52011.3	43970.5	13024.7	4.21378	2.55552	0.0402332	0.278197	0	0.0676349	683826	691006	1091.62	191	709	845	497	144	6.72572	4.50123	0.0390217	0.268453	0	0.0652108	663236	739053	1061.66	191	709	846	499	142	6.71184	4.50937	0.0391022	0.288473	0	0.0654034	664604	739915	1651.12	191	709	843	475	141	6.46429	4.34213	0.0387519	0.282235	0	0.0649059	658650	733857	1035.92	191	709	844	478	138	6.12473	4.10667	0.0394396	0.265577	0	0.0658887	670339	745389	1649.64	191	709	844	469	141	6.57794	4.37257	0.0404355	0.282862	0	0.0676371	687265	765701	1090.91	191	709	840	518	137	6.44537	4.30485	0.0415607	0.279362	0	0.0682649	706390	787446	1371.32	191	709	841	539	149	6.8527	4.61324	0.0380382	0.278618	0	0.064374	646519	721377	518.03	191	709	842	459	135	6.05377	4.05473	0.038974	0.275009	0	0.0659079	662424	738517	524.283	191	709	844	473	140	6.44278	4.29169	0.0367495	0.278759	0	0.0625512	624616	696561	465.032	191	709	844	438	126	6.07312	4.07997	0.0399896	0.275605	0	0.0672158	679686	757473	1128.76	191	709	841	520	139	6.63602	4.42076	0.119694	164688	141522	30889.6	3.33856	0.321351	0.432296	0.119694	847	0.0759538	20	140115	164490	212.013	57.1089	114.649	72.18	0.103232	0.078753	20	2.97905	0.148953
3	0	0.0356932	57687.9	49461.6	13605	4.5557	2.25509	0.0301533	48734.2	41895	11426.2	3.9554	1.91799	0.0360153	58208.4	49633.8	14084.8	4.69719	2.32594	0.0348144	56267.5	48515.1	12933	4.488	2.22634	0.0300442	48557.9	41967.7	11085.9	3.85507	1.86854	0.030797	49774.6	42749.1	11707	3.91856	1.89818	0.0366521	59237.6	50478.1	14362	4.63725	2.29233	0.0306179	49485.1	42305.1	11910.2	3.92137	1.90572	0.0306263	49498.6	42320.7	11907.9	3.92228	1.90571	0.039443	0.260475	0	0.0633747	704587	710268	1193.57	191	63	843	561	138	6.66407	4.4013	0.0437417	0.254722	0	0.0595974	781376	845838	1420.99	191	709	846	778	134	7.80046	5.90321	0.0441223	0.282918	0	0.060452	788175	852867	2214.59	191	709	843	790	136	7.5093	5.68461	0.043254	0.276646	0	0.059708	772665	836308	1487.34	191	709	843	785	132	7.13558	5.3822	0.0435207	0.258364	0	0.0598435	777429	839811	2197.68	191	709	842	780	134	7.54855	5.67118	0.0453495	0.273523	0	0.06194	810096	876778	1559.26	191	709	840	785	133	7.44731	5.60049	0.0466298	0.260515	0	0.0623177	832967	901390	1876.31	191	709	841	787	147	8.00205	6.0445	0.042658	0.264234	0	0.0589956	762017	825883	692.769	191	709	842	770	134	7.01087	5.27806	0.0435886	0.271911	0	0.0605195	778641	843427	704.375	191	709	844	777	133	7.47224	5.61095	0.0411238	0.266166	0	0.0572896	734611	795612	644.688	191	709	843	770	120	7.06983	5.35249	0.0449467	0.265044	0	0.0619826	802901	869327	1435.86	191	709	841	761	136	7.66494	5.75597	0.162686	235258	207124	35906.9	3.42145	0.295414	0.478378	0.162686	847	0.0601631	20	112028	164356	231.064	56.1485	122.697	79.2803	0.117437	0.0785634	20	2.96353	0.148176
4	0	0.0361978	82323	73962.9	13514.3	4.21641	4.54278	0.0293973	66856.9	60176.6	10908.3	3.52886	3.72565	0.036513	83039.6	74327.3	13989.4	4.34691	4.69091	0.0354922	80718.2	72783.6	12906.9	4.13257	4.45467	0.0293519	66753.6	60307.5	10599.6	3.44319	3.62907	0.029917	68038.8	61241.2	11102.3	3.51305	3.70633	0.0369641	84065.7	75265.4	14143.4	4.30751	4.64139	0.0299079	68018.1	60988.1	11393.4	3.50141	3.70983	0.0299191	68043.6	61017.4	11390.2	3.50201	3.70921	0.0393873	0.255269	0	0.0592355	990057	1.04982e+06	1427.75	191	63	840	689	133	6.38853	10.9915	0.0492734	0.245489	0	0.0548445	1.23856e+06	1.30477e+06	1854.17	191	709	845	832	130	8.58232	17.276	0.0501228	0.282108	0	0.0565513	1.25991e+06	1.32705e+06	2919.65	191	709	842	837	133	8.31773	16.7118	0.0490848	0.272844	0	0.0560409	1.23382e+06	1.30064e+06	1844.73	191	709	842	835	131	7.81794	15.6924	0.0485445	0.250151	0	0.054912	1.22024e+06	1.28332e+06	2691.75	191	709	839	829	130	8.18963	16.4924	0.0511306	0.269025	0	0.056975	1.28524e+06	1.35375e+06	1955.49	191	709	840	830	130	8.19398	16.4447	0.0524685	0.256993	0	0.0570938	1.31887e+06	1.38862e+06	2348.82	191	709	839	826	142	8.81329	17.7804	0.0479341	0.254645	0	0.0544741	1.20489e+06	1.27052e+06	864.353	191	709	840	824	130	7.70773	15.4697	0.0490694	0.261976	0	0.0558935	1.23343e+06	1.30033e+06	902.251	191	709	844	830	132	8.19764	16.4151	0.0458673	0.261951	0	0.0520592	1.15294e+06	1.21454e+06	837.05	191	709	841	829	117	7.76315	15.6463	0.05042	0.260343	0	0.0574685	1.26738e+06	1.33516e+06	1893.53	191	709	839	822	133	8.4341	16.8688	0.145127	295312	268401	34959.3	3.08689	0.29366	0.533303	0.145127	847	0.0581465	20	108850	164447	390.911	46.3529	125.985	212.599	0.134104	0.105562	20	2.95709	0.147854
5	0	0.0382699	92942.2	84482.4	14057	5.36335	3.45181	0.0299196	72662.5	66130.2	10967.9	4.31348	2.69168	0.0386247	93803.7	84987.8	14561.1	5.53616	3.56893	0.0376876	91527.8	83436.6	13509.4	5.2812	3.41746	0.0298762	72557.2	66244.3	10666	4.21095	2.62332	0.0303585	73728.5	67094.9	11143.1	4.27865	2.65902	0.038914	94506.3	85630.7	14673.8	5.456	3.49741	0.0305197	74119.9	67230.4	11488.6	4.29509	2.69311	0.0305232	74128.4	67240.4	11487.2	4.29629	2.69267	0.0415046	0.240985	0	0.0546615	1.11408e+06	1.16e+06	1562.93	191	670	838	811	128	8.49905	9.37756	0.0532103	0.245067	0	0.0517567	1.42829e+06	1.48021e+06	2007	191	709	841	840	126	11.6457	14.0675	0.0550253	0.282108	0	0.054149	1.47701e+06	1.53104e+06	3332.21	191	709	842	842	132	11.3837	13.7175	0.0536085	0.267971	0	0.0536385	1.43898e+06	1.49254e+06	1978.14	191	709	841	839	129	10.6794	12.8308	0.0530639	0.249779	0	0.0526674	1.42436e+06	1.47487e+06	3045.52	191	709	838	835	129	11.0344	13.3118	0.0557615	0.268779	0	0.0544805	1.49677e+06	1.55126e+06	2168.75	191	709	838	835	128	11.1309	13.3757	0.0573695	0.25672	0	0.0545232	1.53993e+06	1.5959e+06	2632.43	191	709	837	836	140	11.9521	14.4443	0.0524089	0.254509	0	0.0523352	1.40678e+06	1.45973e+06	948.295	191	709	839	838	129	10.4406	12.5438	0.0537756	0.261976	0	0.0537102	1.44346e+06	1.49774e+06	989.134	191	709	844	841	131	11.1258	13.3417	0.0503227	0.261826	0	0.049775	1.35078e+06	1.40073e+06	925.252	191	709	841	838	117	10.4636	12.6741	0.0549349	0.260343	0	0.0550385	1.47458e+06	1.52908e+06	2163.44	191	709	838	833	132	11.4037	13.659	0.135121	293612	271022	30013.8	3.65612	0.304693	0.580986	0.135121	847	0.060928	20	113442	164321	428.404	40.0301	166.446	170.64	0.131322	0.089808	20	2.95343	0.147672
6	0	0.0398112	130147	120909	15214.5	5.12823	5.06448	0.0301876	98686.7	91717.6	11566	3.9948	3.85455	0.0401672	131311	121666	15788.9	5.29558	5.23977	0.0393251	128558	119731	14616.2	5.06938	5.02119	0.0301734	98640.1	91907.3	11242.1	3.90013	3.75675	0.0305552	99888.4	92831.1	11716.8	3.95123	3.80292	0.0403145	131793	122124	15842.2	5.19432	5.1187	0.0308441	100833	93472.1	12138	3.98659	3.86324	0.030872	100924	93560.3	12142.9	3.98701	3.8631	0.0440009	0.240985	0	0.0528199	1.58985e+06	1.63677e+06	1746.79	191	670	838	831	128	8.37897	17.6002	0.0563951	0.245067	0	0.0496906	2.03768e+06	2.09006e+06	2328.12	191	709	839	839	123	11.5868	25.5123	0.0586455	0.281747	0	0.0522845	2.119e+06	2.17406e+06	3655.73	191	709	841	841	130	11.4918	25.2235	0.0569032	0.264336	0	0.0519226	2.05604e+06	2.11056e+06	2333.55	191	709	838	836	128	10.7305	23.5303	0.0566363	0.249779	0	0.0510301	2.0464e+06	2.09775e+06	3485.76	191	709	838	837	128	11.0968	24.3883	0.0593768	0.268779	0	0.0527187	2.14542e+06	2.201e+06	2452.44	191	709	837	836	126	11.1679	24.5147	0.0613708	0.25672	0	0.0526983	2.21747e+06	2.27435e+06	3155.11	191	709	837	836	139	12.0176	26.4428	0.0555497	0.254378	0	0.0504467	2.00714e+06	2.06055e+06	1058.03	191	709	837	837	125	10.4971	23.0297	0.0569608	0.261976	0	0.0518934	2.05812e+06	2.11301e+06	1112.1	191	709	841	840	128	11.2099	24.5475	0.0538283	0.261581	0	0.0482385	1.94494e+06	1.99613e+06	1062.55	191	709	841	841	117	10.5515	23.2156	0.0583443	0.260079	0	0.053257	2.10811e+06	2.16368e+06	2339.67	191	709	837	834	131	11.435	25.0364	0.0865055	253028	238886	19274.4	1.73275	0.31225	0.618012	0.0865055	847	0.0858495	20	160076	164272	632.578	34.4398	162.404	302.626	0.135332	0.114516	20	2.95211	0.147605
7	0	0.0403005	77734.9	69101.8	15988	5.86921	2.16817	0.0298223	57523.8	51184.7	11866.3	4.44326	1.57354	0.0406543	78417.4	69447.7	16536.7	6.06004	2.24351	0.0398802	76924.3	68650.6	15387.1	5.81975	2.16686	0.0298277	57534.2	51384	11563.5	4.34066	1.53388	0.0301354	58127.7	51716.5	12006	4.38396	1.54376	0.0407105	78525.8	69549	16563.3	5.92206	2.17404	0.0305244	58878	52188.6	12454.1	4.44321	1.58438	0.0305378	58903.9	52213.7	12456	4.44757	1.58627	0.0436657	0.236577	0	0.0496689	930919	954015	1591.79	191	670	836	833	117	9.77029	6.01718	0.0581148	0.241126	0	0.0477808	1.23896e+06	1.26516e+06	2191.48	191	709	838	838	119	13.4189	8.87144	0.0608375	0.279667	0	0.0508562	1.29701e+06	1.32465e+06	3552.71	191	709	841	841	129	13.3848	8.79746	0.0585673	0.261872	0	0.0506287	1.24861e+06	1.27589e+06	2262.51	191	709	834	833	124	12.4483	8.16102	0.0583204	0.242104	0	0.0489388	1.24335e+06	1.26858e+06	3312.81	191	709	838	837	127	12.9296	8.49544	0.060867	0.262404	0	0.0501661	1.29764e+06	1.32525e+06	2302.47	191	709	836	836	123	12.9831	8.51156	0.0629402	0.250517	0	0.0503179	1.34184e+06	1.36995e+06	2856.56	191	709	835	835	134	14.0222	9.24038	0.0572299	0.249243	0	0.0484372	1.2201e+06	1.24739e+06	1051.66	191	709	837	837	124	12.1569	7.96551	0.058727	0.26081	0	0.0499211	1.25202e+06	1.27996e+06	1037.08	191	709	841	841	126	12.9837	8.49501	0.0548387	0.259051	0	0.0452232	1.16912e+06	1.19468e+06	999.092	191	709	839	839	111	12.3116	8.12734	0.0601762	0.25949	0	0.0513701	1.28291e+06	1.31084e+06	2364.03	191	709	837	837	129	13.2783	8.67135	0.0718027	123920	112979	15949.3	1.64402	0.312393	0.634285	0.0718027	847	0.0974036	20	181955	164293	307.016	28.8803	187.062	107.929	0.125541	0.0820792	20	2.9427	0.147135
8	0	0.0335334	44260.5	35284	16332	3.85991	0.381781	0.0245906	32457	25956.3	11904.5	2.87275	0.274106	0.0337288	44518.4	35239.1	16824.4	3.97747	0.394069	0.0333255	43986.1	35303.2	15846.9	3.83936	0.382529	0.024667	32557.8	26213.5	11660.1	2.8129	0.267895	0.0248112	32748.2	26193.5	12012.4	2.83088	0.268566	0.0337272	44516.3	35247.3	16820	3.88113	0.381431	0.0251012	33130.9	26309.8	12443.2	2.87151	0.275831	0.0251278	33166	26343.4	12446.9	2.87308	0.276092	0.0427728	0.230914	0	0.0468314	623982	641865	1818.4	191	670	834	832	109	6.77906	1.27899	0.0571517	0.232875	0	0.0450243	833746	853989	2506.99	191	709	837	837	111	9.61644	1.87222	0.0602446	0.277191	0	0.0478919	878865	899969	3979.48	191	709	840	840	123	9.64899	1.86682	0.058181	0.25375	0	0.0479905	848761	869983	2551.29	191	709	834	834	122	8.91492	1.72198	0.057336	0.236431	0	0.0461243	836434	855562	3793.19	191	709	837	836	120	9.26108	1.7885	0.0594992	0.248472	0	0.0470638	867993	889231	2616.08	191	709	834	834	120	9.26589	1.79107	0.0620472	0.247421	0	0.0477399	905162	926855	3311	191	709	835	835	129	10.0066	1.94072	0.0563177	0.238927	0	0.0457918	821579	843032	1194.46	191	709	836	836	117	8.71811	1.68041	0.0576623	0.245825	0	0.047109	841195	863010	1202.7	191	709	839	839	120	9.31792	1.79667	0.0541024	0.242309	0	0.0428105	789262	809308	1126.87	191	709	839	839	108	8.73937	1.69698	0.0596469	0.250865	0	0.0488338	870147	891934	2594.35	191	709	837	837	126	9.52839	1.83844	0.0401816	47452.8	39682.9	11548.1	0.61019	0.258613	0.624962	0.0401816	847	0.127991	20	240404	164533	159.083	22.1987	130.226	22.1751	0.110002	0.0750759	20	2.89849	0.144924
9	0	0.029844	57553.6	48486.9	13665.7	3.75169	2.18538	0.0212855	41048.7	34568.3	9824.04	2.7407	1.51558	0.0299291	57717.7	48344.7	14068.1	3.84628	2.24603	0.0297716	57414.1	48660.3	13251.6	3.76079	2.21235	0.0214139	41296.4	34966.7	9635.77	2.69738	1.48853	0.0214724	41409.2	34870.7	9911.85	2.69438	1.47879	0.0299023	57666	48303.3	14055.3	3.74237	2.16202	0.021671	41792.1	35009.3	10240	2.72813	1.52151	0.0216863	41821.6	35041.3	10237.8	2.73189	1.52503	0.0429764	0.223318	0	0.044092	916034	939323	2279.19	191	670	834	834	105	8.25917	7.74318	0.0587795	0.220362	0	0.0426014	1.25287e+06	1.27926e+06	3220.68	191	709	835	835	110	11.7795	11.6449	0.06232	0.276106	0	0.0462273	1.32834e+06	1.35613e+06	5351.01	191	709	838	838	121	11.913	11.7117	0.0600545	0.233485	0	0.0459144	1.28005e+06	1.30823e+06	3305.15	191	709	833	833	120	11.0373	10.8333	0.0585098	0.223884	0	0.0435334	1.24712e+06	1.27164e+06	4992.07	191	709	833	833	116	11.3321	11.1389	0.0613274	0.245011	0	0.0446747	1.30718e+06	1.33489e+06	3435.85	191	709	834	834	117	11.2904	11.0951	0.0638981	0.241087	0	0.044976	1.36198e+06	1.39029e+06	4285.28	191	709	835	835	127	12.2857	12.098	0.0578767	0.236308	0	0.0433866	1.23363e+06	1.26147e+06	1558.44	191	709	835	835	114	10.692	10.4741	0.0591834	0.238235	0	0.0444291	1.26148e+06	1.29005e+06	1568.3	191	709	838	838	116	11.4027	11.1682	0.0551718	0.234935	0	0.0397918	1.17597e+06	1.20147e+06	1478.65	191	709	837	837	104	10.7409	10.6313	0.061265	0.247248	0	0.0463984	1.30585e+06	1.33411e+06	3283.1	191	709	836	836	122	11.7581	11.4858	0.0950962	164087	144087	24741.7	1.8519	0.226976	0.641363	0.0950962	847	0.0791548	20	149034	164390	306.919	32.5033	153.036	136.36	0.131367	0.0815738	20	2.88013	0.144007
