year	fire	meanGCover0	meanGB0	pgrest0	grazedGBM0	PTranspirationL10	PTranspirationL20	meanGCover1	meanGB1	pgrest1	grazedGBM1	PTranspirationL11	PTranspirationL21	meanGCover2	meanGB2	pgrest2	grazedGBM2	PTranspirationL12	PTranspirationL22	meanGCover3	meanGB3	pgrest3	grazedGBM3	PTranspirationL13	PTranspirationL23	meanGCover4	meanGB4	pgrest4	grazedGBM4	PTranspirationL14	PTranspirationL24	meanGCover5	meanGB5	pgrest5	grazedGBM5	PTranspirationL15	PTranspirationL25	meanGCover6	meanGB6	pgrest6	grazedGBM6	PTranspirationL16	PTranspirationL26	meanGCover7	meanGB7	pgrest7	grazedGBM7	PTranspirationL17	PTranspirationL27	meanGCover8	meanGB8	pgrest8	grazedGBM8	PTranspirationL18	PTranspirationL28	meanSCover0	MaxSCover0	MinSCover0	SDSCover0	meanSB0	srest0	grazedSBM0	shrubCells0	estCells0	sc010	sc10	sc100	STranspirationL10	STranspirationL20	meanSCover1	MaxSCover1	MinSCover1	SDSCover1	meanSB1	srest1	grazedSBM1	shrubCells1	estCells1	sc011	sc11	sc101	STranspirationL11	STranspirationL21	meanSCover2	MaxSCover2	MinSCover2	SDSCover2	meanSB2	srest2	grazedSBM2	shrubCells2	estCells2	sc012	sc12	sc102	STranspirationL12	STranspirationL22	meanSCover3	MaxSCover3	MinSCover3	SDSCover3	meanSB3	srest3	grazedSBM3	shrubCells3	estCells3	sc013	sc13	sc103	STranspirationL13	STranspirationL23	meanSCover4	MaxSCover4	MinSCover4	SDSCover4	meanSB4	srest4	grazedSBM4	shrubCells4	estCells4	sc014	sc14	sc104	STranspirationL14	STranspirationL24	meanSCover5	MaxSCover5	MinSCover5	SDSCover5	meanSB5	srest5	grazedSBM5	shrubCells5	estCells5	sc015	sc15	sc105	STranspirationL15	STranspirationL25	meanSCover6	MaxSCover6	MinSCover6	SDSCover6	meanSB6	srest6	grazedSBM6	shrubCells6	estCells6	sc016	sc16	sc106	STranspirationL16	STranspirationL26	meanSCover7	MaxSCover7	MinSCover7	SDSCover7	meanSB7	srest7	grazedSBM7	shrubCells7	estCells7	sc017	sc17	sc107	STranspirationL17	STranspirationL27	meanSCover8	MaxSCover8	MinSCover8	SDSCover8	meanSB8	srest8	grazedSBM8	shrubCells8	estCells8	sc018	sc18	sc108	STranspirationL18	STranspirationL28	meanSCover9	MaxSCover9	MinSCover9	SDSCover9	meanSB9	srest9	grazedSBM9	shrubCells9	estCells9	sc019	sc19	sc109	STranspirationL19	STranspirationL29	meanSCover10	MaxSCover10	MinSCover10	SDSCover10	meanSB10	srest10	grazedSBM10	shrubCells10	estCells10	sc0110	sc110	sc1010	STranspirationL110	STranspirationL210	meanACover0	meanAB0	agrest0	grazedABM0	ATranspirationL10	meanGtotalcover	meanStotalcover	meanAtotalcover	scsum01	meanRCover	effSR	meanRB	BMGrazed	AnnualRain	Annualevaporation	AnnualtranspirationL1	AnnualtranspirationL2	ML1	ML2	Richness	ShannonDiv	Evenness
0	0	0.0259046	27425.2	21238.2	7156.58	2.27736	0.703267	0.0255769	27078.1	21002.8	7028.79	2.3073	0.711702	0.02597	27494.4	21187.1	7291.31	2.33454	0.721034	0.0258648	27383	21297.9	7037.94	2.27735	0.703267	0.0255162	27013.9	21056.8	6896.1	2.25139	0.694372	0.0255678	27068.6	21007.5	7014.73	2.2514	0.694372	0.025963	27486.9	21194.4	7276.83	2.27737	0.703267	0.0256198	27123.6	20925.4	7166.31	2.25845	0.696789	0.0256231	27127	20896.3	7199.17	2.25845	0.696789	0.0320846	0.291775	0	0.0713448	375434	375197	298.659	178	0	177	177	137	3.36747	0.152034	0.0321919	0.291294	0	0.0719374	376690	376453	299.483	178	0	178	178	136	3.44248	0.15471	0.0336935	0.292167	0	0.0744707	394261	393898	456.949	178	0	177	177	148	3.46794	0.155474	0.0322323	0.291062	0	0.0720962	377162	376931	291.756	178	0	177	177	133	3.20934	0.143826	0.0335914	0.296059	0	0.0754555	393065	392690	471.447	178	0	178	178	130	3.44713	0.154282	0.0329792	0.289802	0	0.0737323	385902	385664	300.074	178	0	178	178	135	3.25556	0.145664	0.0309417	0.293987	0	0.0691128	362061	361781	352.478	178	0	177	177	130	3.20596	0.143076	0.0317557	0.285759	0	0.0710863	371586	371476	140.802	178	0	178	178	132	3.12518	0.139888	0.0333939	0.295365	0	0.0748713	390754	390637	149.233	178	0	177	177	134	3.45444	0.155457	0.0345259	0.294588	0	0.0762992	404000	403876	158.286	178	0	177	177	143	3.56651	0.159823	0.0329581	0.299471	0	0.0729017	385655	385420	296.634	178	0	176	176	145	3.41118	0.153231	0.0587871	55686.3	42833.7	14913.4	1.24485	0.231606	0.360348	0.0587871	178	0	40	0	82196.9	95.6347	53.7535	58.6943	8.02232	0.0803361	0.0750255	11	2.96674	0.269703
1	0	0.0277223	59800.9	57617.5	5279.17	4.11078	5.23934	0.0255654	55148.3	53195.3	4827.68	3.94735	4.96564	0.0278876	60157.6	57844.8	5450.32	4.21709	5.37818	0.0278472	60070.3	57989	5163.58	4.13589	5.27889	0.0254622	54925.7	53087.7	4677.92	3.85287	4.84461	0.0253689	54724.4	52793.8	4785.28	3.83238	4.8117	0.027621	59582.5	57302.5	5389.9	4.08745	5.20098	0.025783	55617.7	53531.9	5007.18	3.87633	4.88731	0.0257331	55509.9	53435.3	4989.13	3.86599	4.87205	0.0305118	0.280612	0	0.0683053	727466	727169	376.334	178	0	176	176	131	4.73878	3.88395	0.0309271	0.283201	0	0.0693079	737366	737061	387.544	178	0	177	177	134	4.94496	4.03499	0.0327705	0.283985	0	0.0726138	781318	780834	611.057	178	0	176	176	145	4.97052	4.05061	0.0314203	0.285277	0	0.0705258	749125	748834	370.164	178	0	176	176	132	4.56104	3.71592	0.0323158	0.289183	0	0.0728746	770477	769991	613.306	178	0	177	177	127	4.9476	4.03438	0.0318291	0.275967	0	0.0713046	758873	758543	418.236	178	0	177	177	135	4.65727	3.79422	0.0296805	0.282232	0	0.0665788	707646	707294	445.517	178	0	175	175	129	4.54891	3.69365	0.030494	0.281179	0	0.0684607	727042	726887	199.628	178	0	177	177	127	4.48846	3.65594	0.0321211	0.284946	0	0.0722948	765834	765680	198.045	178	0	176	176	131	4.92448	4.0302	0.0330343	0.286729	0	0.0730648	787607	787445	208.518	178	0	177	177	141	5.08252	4.14551	0.0317865	0.291482	0	0.0705281	757857	757535	407.85	178	0	175	175	141	4.85711	3.9517	0.247766	478206	451949	32424.7	8.97467	0.238991	0.346891	0.247766	178	0	40	0	82231.1	362.464	100.263	97.6225	88.4698	0.125464	0.112185	11	2.98983	0.271802
2	0	0.0393006	78392.5	76018.6	6329.07	6.56248	11.5739	0.0332982	66419.4	64476.2	5346.84	5.79478	10.1441	0.0398683	79524.7	76973.2	6604.49	6.78897	11.9639	0.0396301	79049.7	76783.4	6206.15	6.62428	11.704	0.0329738	65772.3	63960.5	5146.19	5.62032	9.84573	0.032723	65272.2	63368.2	5255.38	5.57186	9.73963	0.0390064	77805.6	75323.3	6455.11	6.50289	11.444	0.0340598	67938.6	65823.5	5629.8	5.76358	10.0951	0.0339329	67685.6	65587.5	5597.85	5.74046	10.0464	0.0288746	0.2688	0	0.0650847	636584	646762	297.303	178	0	174	174	127	4.96417	3.01586	0.0295102	0.266285	0	0.0663262	650599	660647	293.697	178	0	176	176	129	5.23681	3.16618	0.031538	0.279652	0	0.0703107	695304	706130	484.253	178	0	174	174	141	5.32507	3.21529	0.0302304	0.275062	0	0.0682585	666476	676891	267.293	178	0	174	174	129	4.90218	2.96729	0.0308434	0.281145	0	0.0695674	679991	690574	447.361	178	0	177	177	123	5.25282	3.17788	0.0303841	0.266654	0	0.0680426	669865	680661	280.543	178	0	177	177	132	4.95989	3.00086	0.0283934	0.282012	0	0.0637443	625976	636088	345.156	178	0	175	175	125	4.81671	2.90002	0.0288233	0.268958	0	0.0650385	635455	645526	128.04	178	0	175	175	121	4.75355	2.87979	0.0307029	0.269917	0	0.0690942	676893	687704	149.438	178	0	176	176	128	5.2225	3.17255	0.0314977	0.277675	0	0.0698755	694416	705613	149.39	178	0	176	176	137	5.36586	3.24636	0.0305567	0.282264	0	0.0677796	673669	684365	284.914	178	0	175	175	137	5.16472	3.11268	0.252825	451222	431641	26482.8	10.5017	0.324793	0.331355	0.252825	178	0.0226013	40	42486.7	82181.1	323.001	85.2089	121.436	130.416	0.132592	0.117116	18	2.99139	0.166188
3	0	0.0419889	61402.6	58340.5	7326.86	6.92216	5.4137	0.0341422	49928	47503.3	5937.25	5.76795	4.41136	0.042732	62489.3	59230.9	7660.74	7.20279	5.62687	0.0422678	61810.5	58866.2	7172.58	7.00216	5.49791	0.0337452	49347.4	47061.3	5704.77	5.57203	4.26679	0.0338102	49442.4	47044.5	5863.19	5.51539	4.20183	0.0420841	61541.9	58338.2	7525.32	6.85118	5.33017	0.0351069	51338.8	48729.3	6270.17	5.79253	4.43407	0.0349507	51110.3	48517.1	6237.57	5.76371	4.38829	0.0280481	0.258815	0	0.0619791	453338	459911	289.439	178	722	366	174	121	4.35101	1.35464	0.0286292	0.262196	0	0.0633325	462731	469194	298.246	178	722	363	175	123	4.62134	1.40864	0.0304442	0.276966	0	0.0672698	492065	498910	480.257	178	722	381	170	138	4.7439	1.4703	0.0295941	0.267759	0	0.065652	478325	485025	308.146	178	722	366	173	127	4.36427	1.33673	0.0295368	0.277478	0	0.0657507	477399	484091	479.05	178	722	376	175	117	4.63603	1.4207	0.0289697	0.261557	0	0.0642142	468234	474973	313.476	178	722	376	174	123	4.38397	1.3819	0.0275591	0.265654	0	0.060739	445434	451920	365.863	178	722	366	174	121	4.26954	1.31257	0.0275622	0.267357	0	0.0616313	445484	451900	132.646	178	722	356	172	116	4.15139	1.26676	0.02938	0.264722	0	0.0652663	474865	481737	145.786	178	722	371	174	120	4.6137	1.42101	0.0306929	0.270973	0	0.0666892	496085	503475	152.822	178	722	385	176	136	4.74347	1.47148	0.0299148	0.270285	0	0.0649962	483508	490417	302.556	178	722	380	175	134	4.59934	1.42496	0.182337	238574	225361	19199.9	6.042	0.340828	0.320331	0.182337	498	0.0809574	40	148812	82166.6	193.689	65.8295	111.91	58.8472	0.114952	0.0771524	20	2.98775	0.149388
4	0	0.0529347	131983	128966	7950.25	7.85478	11.3802	0.0404892	100952	98737.2	6019.46	6.21525	8.86133	0.0541656	135052	131788	8360.12	8.20794	11.9118	0.0534517	133272	130395	7801.93	7.93614	11.5	0.0398674	99402.2	97355.3	5752.86	5.98883	8.52482	0.0398481	99353.9	97184.7	5914.26	5.98517	8.52218	0.0529514	132025	128845	8165.45	7.84975	11.3751	0.042012	104749	102306	6427.95	6.28557	8.99112	0.0417969	104213	101793	6381.51	6.25058	8.94196	0.0276251	0.245288	0	0.0588975	761285	770052	319.342	178	722	378	182	117	4.30927	6.37596	0.0292197	0.259194	0	0.0625887	805230	814197	316.552	178	722	376	185	121	4.5834	6.71903	0.0307435	0.276417	0	0.0662428	847220	856581	542.866	178	722	395	179	136	4.69073	6.94358	0.0299118	0.267759	0	0.0646759	824302	833471	316.519	178	722	378	178	126	4.35905	6.4005	0.029919	0.276633	0	0.0645198	824499	833685	525.599	178	722	387	186	116	4.54706	6.73015	0.0292994	0.261393	0	0.0631827	807425	816697	321.651	178	722	388	186	121	4.28494	6.36081	0.0275578	0.26544	0	0.0592404	759430	768122	375.811	178	722	375	184	118	4.23927	6.25533	0.028014	0.267276	0	0.060899	772001	780812	151.648	178	722	368	178	116	4.06178	5.95308	0.0299202	0.262119	0	0.0644745	824533	834025	163.291	178	722	385	183	120	4.51995	6.67679	0.0313605	0.266688	0	0.0657411	864223	874355	172.325	178	722	399	190	136	4.73299	6.98907	0.0299965	0.268319	0	0.0638515	826634	836181	318.193	178	722	391	181	131	4.59498	6.74736	0.168893	376776	364657	15929	5.59814	0.417517	0.323567	0.168893	507	0.100579	40	186090	82226.6	444.126	61.64	117.096	162.16	0.135941	0.114796	20	2.96802	0.148401
5	0	0.0637001	204396	201743	8635.93	10.1135	15.4942	0.0466098	149558	147676	6290.61	7.63779	11.5313	0.0654796	210106	207187	9136.19	10.6204	16.2959	0.0644203	206707	204193	8497.03	10.2355	15.6855	0.0457323	146743	145019	6003.63	7.33289	11.0544	0.0456657	146529	144688	6163.44	7.31797	11.0315	0.0636193	204137	201313	8867.99	10.0983	15.4681	0.0486758	156187	154069	6773.44	7.7825	11.7846	0.0484034	155313	153223	6713.24	7.73763	11.7119	0.0280171	0.245288	0	0.0574369	993625	1.00192e+06	352.836	178	722	380	256	117	4.81174	9.15959	0.0298687	0.259194	0	0.0618861	1.05929e+06	1.06784e+06	385.859	178	722	376	249	121	5.27496	9.92555	0.0314507	0.276417	0	0.0653398	1.1154e+06	1.12435e+06	593.95	178	722	395	273	134	5.35345	10.195	0.0303813	0.267759	0	0.0636209	1.07747e+06	1.08634e+06	354.278	178	722	379	260	125	4.96878	9.37026	0.0307313	0.27507	0	0.0637397	1.08988e+06	1.09859e+06	600.373	178	722	387	278	116	5.20697	9.90599	0.0299485	0.257516	0	0.0623105	1.06212e+06	1.071e+06	358.206	178	722	387	268	119	4.89982	9.35196	0.0283361	0.265305	0	0.0585178	1.00494e+06	1.01333e+06	434.088	178	722	376	262	117	4.79728	9.10288	0.0286824	0.267276	0	0.0602417	1.01722e+06	1.02574e+06	183.574	178	722	369	238	116	4.65483	8.75284	0.0306567	0.260221	0	0.0636844	1.08724e+06	1.09639e+06	193.252	178	722	385	256	120	5.19278	9.83915	0.0318398	0.263665	0	0.0647552	1.1292e+06	1.1388e+06	198.966	178	722	397	273	134	5.45442	10.3718	0.0302574	0.264323	0	0.0624321	1.07308e+06	1.08205e+06	398.221	178	722	391	249	127	5.20002	9.82791	0.133442	383109	375008	11025.6	4.09506	0.492306	0.33017	0.133442	508	0.0747969	40	139395	82160.7	617.91	55.4009	138.787	225.858	0.134357	0.122472	20	2.94651	0.147326
6	0	0.0611096	94293.4	91035	9389.25	10.2565	5.37408	0.0439541	67822.2	65502.4	6774.67	7.52117	3.85967	0.0628848	97032.6	93528.7	9928.51	10.8053	5.66785	0.0615195	94925.9	91788.9	9205.98	10.388	5.44825	0.0430932	66493.7	64314	6471.07	7.20211	3.69246	0.0434615	67062	64759.8	6690.74	7.18363	3.68111	0.0616935	95194.4	91753.9	9712.65	10.23	5.35524	0.0459831	70952.9	68406.6	7297.13	7.69564	3.96158	0.0456906	70501.5	67976.8	7244.78	7.64939	3.93015	0.0272471	0.236286	0	0.0547993	464685	464485	316.031	178	722	380	294	109	4.91495	1.85504	0.0291395	0.255479	0	0.0590598	496959	500896	351.088	178	722	376	313	118	5.42735	1.98219	0.0305807	0.260217	0	0.0621998	521537	525626	526.163	178	722	394	315	130	5.52231	2.0797	0.0295746	0.258865	0	0.0608229	504378	508440	336.617	178	722	378	298	120	5.08993	1.87169	0.0295352	0.263059	0	0.0602494	503706	507630	505.024	178	722	385	326	111	5.38665	2.01688	0.0291525	0.256289	0	0.0593229	497179	501177	327.056	178	722	386	316	118	5.04762	1.92579	0.0275738	0.252395	0	0.0555735	470256	474108	360.442	178	722	376	305	111	4.97059	1.84768	0.0276626	0.257104	0	0.0572804	471770	475704	158.27	178	722	367	284	112	4.79799	1.74259	0.0296765	0.256771	0	0.0604927	506116	510332	158.128	178	722	384	310	116	5.35744	1.97947	0.0307773	0.258867	0	0.0617209	524890	529391	165.195	178	722	395	318	129	5.58439	2.08905	0.0292657	0.259783	0	0.0597268	499110	503220	327.589	178	722	388	296	122	5.29375	1.96204	0.0660682	91213.6	87840.7	5895.54	1.84739	0.46939	0.320185	0.0660682	508	0.140093	40	262002	82141.9	213.284	43.6558	138.172	62.3194	0.0976283	0.0764375	20	2.95108	0.147554
7	0	0.0670536	155043	150794	9577.97	9.04857	11.7022	0.0468431	108312	105353	6732.34	6.50789	8.29152	0.0691625	159919	155330	10162.5	9.5401	12.3561	0.067629	156374	152268	9406.24	9.12501	11.7958	0.0458413	105996	103233	6404.54	6.22867	7.92463	0.0461932	106809	103893	6638.08	6.27577	7.99449	0.067597	156300	151820	9927.76	9.12354	11.8113	0.0491753	113704	110455	7262.76	6.66861	8.52172	0.048838	112924	109698	7212.75	6.62413	8.46149	0.026617	0.235206	0	0.0522179	680229	679986	389.145	178	6	377	346	106	4.33876	6.42801	0.0299043	0.252557	0	0.0584098	764239	768979	460.218	178	722	376	359	116	4.87955	7.18134	0.0310768	0.260217	0	0.0610271	794206	798984	674.419	178	722	392	370	128	4.94849	7.4263	0.0303187	0.258865	0	0.0601578	774830	779712	464.072	178	722	378	352	118	4.56495	6.73277	0.0303833	0.26031	0	0.0595299	776483	781193	666.991	178	722	385	367	110	4.77744	7.15587	0.0297805	0.256289	0	0.0583578	761075	765862	442.387	178	722	385	367	115	4.53009	6.82435	0.0281767	0.252183	0	0.0548258	720090	724619	527.668	178	722	374	361	110	4.46298	6.65983	0.0283484	0.257104	0	0.056657	724477	729209	208.497	178	722	367	341	112	4.26192	6.24838	0.0304428	0.256771	0	0.0597949	778002	783100	215.895	178	722	384	360	115	4.77835	7.08613	0.0311902	0.254311	0	0.0604217	797103	802424	235.165	178	722	393	371	125	4.96539	7.39217	0.0299218	0.255993	0	0.0589876	764688	769580	462.449	178	722	387	359	119	4.71498	6.97492	0.0493138	102022	99009.2	4108.08	1.09335	0.508333	0.326161	0.0493138	508	0.20983	40	394303	82180	400.136	46.2764	121.459	164.969	0.123032	0.106001	20	2.93947	0.146973
8	0	0.074141	172715	168465	9594.86	10.6971	13.8081	0.0502637	117092	114228	6545.58	7.46441	9.50303	0.0766531	178567	173981	10194.4	11.3097	14.6209	0.0748672	174407	170312	9395.49	10.8036	13.9368	0.0491079	114399	111727	6213.23	7.12868	9.06342	0.0494677	115237	112429	6430.66	7.17839	9.13819	0.0746561	173915	169465	9912.79	10.7733	13.9211	0.053	123466	120318	7080.84	7.68054	9.80562	0.0526302	122605	119485	7022.94	7.62539	9.73151	0.026043	0.232196	0	0.0492836	670546	673630	419.939	178	6	376	361	97	4.44162	6.86975	0.030528	0.243536	0	0.0576262	786027	789592	454.709	178	722	374	368	114	5.23663	8.05368	0.0319646	0.260021	0	0.0603372	823014	826562	733.124	178	722	391	382	126	5.27918	8.29681	0.0308841	0.258865	0	0.0592139	795195	798848	465.819	178	722	377	364	117	4.88814	7.51789	0.0312482	0.25639	0	0.0587016	804569	808059	712.875	178	722	385	384	108	5.14791	8.06587	0.0306424	0.254187	0	0.0575181	788972	792648	453.965	178	722	385	378	114	4.85382	7.64535	0.0289932	0.251738	0	0.054008	746507	749901	567.333	178	722	374	368	110	4.78027	7.45931	0.0287235	0.254547	0	0.0556992	739565	743197	206.486	178	722	365	357	111	4.55817	6.9625	0.0311033	0.256704	0	0.0590321	800839	804689	229.375	178	722	382	376	115	5.12188	7.91596	0.0317969	0.246734	0	0.058902	818697	822731	243.603	178	722	393	388	123	5.27387	8.22603	0.0306863	0.24817	0	0.0581636	790102	793870	449.084	178	722	387	378	117	5.04312	7.78173	0.0679231	141575	137963	4800.31	1.75822	0.554787	0.332614	0.0679231	508	0.108372	40	204724	82127.4	404.345	35.8619	137.044	188.324	0.130918	0.103925	20	2.92626	0.146313
9	0	0.0723783	114881	110536	9954.77	10.2981	6.30864	0.0484362	76879.3	73968.6	6719.55	7.03991	4.26379	0.0749663	118989	114318	10584.7	10.9037	6.68788	0.0715702	113598	109476	9616.04	10.4125	6.37268	0.0472664	75022.6	72288.4	6384.43	6.71677	4.06398	0.0484914	76966.8	74042.5	6710.75	6.76166	4.09751	0.0742547	117859	113225	10446	10.3618	6.35608	0.0510987	81105.3	77915.4	7281.11	7.26502	4.41092	0.0507129	80492.9	77318.1	7243.69	7.21286	4.37715	0.0251849	0.216256	0	0.0469487	441820	443870	352.196	178	722	374	365	92	4.05682	2.67356	0.0297573	0.241233	0	0.054969	522034	524394	428.403	178	722	372	367	108	4.93261	3.21414	0.0314224	0.259245	0	0.0580349	551244	553606	653.081	178	722	389	384	121	5.00743	3.33519	0.0303832	0.249853	0	0.0571443	533013	535478	406.597	178	722	375	369	113	4.59334	2.98648	0.030544	0.250647	0	0.0558816	535836	538149	608.883	178	722	384	383	105	4.88134	3.25626	0.0296844	0.238167	0	0.0545083	520754	523164	391.968	178	722	382	377	108	4.60492	3.08593	0.0282373	0.23859	0	0.051093	495369	497590	483.44	178	722	373	371	105	4.53541	2.99915	0.0280856	0.241351	0	0.0530552	492706	495124	200.927	178	722	365	363	107	4.26618	2.74897	0.0302471	0.243856	0	0.056027	530626	533250	204.434	178	722	381	378	112	4.82565	3.1563	0.0308755	0.233119	0	0.0560112	541651	544358	209.188	178	722	391	389	121	4.96762	3.29355	0.0302243	0.239785	0	0.0558378	530226	532771	415.572	178	722	387	382	112	4.77167	3.11015	0.0364991	51834.3	50015.5	2851.93	0.787618	0.539175	0.324646	0.0364991	508	0.14528	40	274876	82147.7	224.023	29.0086	129.203	80.7983	0.118041	0.0772992	20	2.92857	0.146428
