year	fire	meanGCover0	meanGB0	pgrest0	grazedGBM0	PTranspirationL10	PTranspirationL20	meanGCover1	meanGB1	pgrest1	grazedGBM1	PTranspirationL11	PTranspirationL21	meanGCover2	meanGB2	pgrest2	grazedGBM2	PTranspirationL12	PTranspirationL22	meanGCover3	meanGB3	pgrest3	grazedGBM3	PTranspirationL13	PTranspirationL23	meanGCover4	meanGB4	pgrest4	grazedGBM4	PTranspirationL14	PTranspirationL24	meanGCover5	meanGB5	pgrest5	grazedGBM5	PTranspirationL15	PTranspirationL25	meanGCover6	meanGB6	pgrest6	grazedGBM6	PTranspirationL16	PTranspirationL26	meanGCover7	meanGB7	pgrest7	grazedGBM7	PTranspirationL17	PTranspirationL27	meanGCover8	meanGB8	pgrest8	grazedGBM8	PTranspirationL18	PTranspirationL28	meanSCover0	MaxSCover0	MinSCover0	SDSCover0	meanSB0	srest0	grazedSBM0	shrubCells0	estCells0	sc010	sc10	sc100	STranspirationL10	STranspirationL20	meanSCover1	MaxSCover1	MinSCover1	SDSCover1	meanSB1	srest1	grazedSBM1	shrubCells1	estCells1	sc011	sc11	sc101	STranspirationL11	STranspirationL21	meanSCover2	MaxSCover2	MinSCover2	SDSCover2	meanSB2	srest2	grazedSBM2	shrubCells2	estCells2	sc012	sc12	sc102	STranspirationL12	STranspirationL22	meanSCover3	MaxSCover3	MinSCover3	SDSCover3	meanSB3	srest3	grazedSBM3	shrubCells3	estCells3	sc013	sc13	sc103	STranspirationL13	STranspirationL23	meanSCover4	MaxSCover4	MinSCover4	SDSCover4	meanSB4	srest4	grazedSBM4	shrubCells4	estCells4	sc014	sc14	sc104	STranspirationL14	STranspirationL24	meanSCover5	MaxSCover5	MinSCover5	SDSCover5	meanSB5	srest5	grazedSBM5	shrubCells5	estCells5	sc015	sc15	sc105	STranspirationL15	STranspirationL25	meanSCover6	MaxSCover6	MinSCover6	SDSCover6	meanSB6	srest6	grazedSBM6	shrubCells6	estCells6	sc016	sc16	sc106	STranspirationL16	STranspirationL26	meanSCover7	MaxSCover7	MinSCover7	SDSCover7	meanSB7	srest7	grazedSBM7	shrubCells7	estCells7	sc017	sc17	sc107	STranspirationL17	STranspirationL27	meanSCover8	MaxSCover8	MinSCover8	SDSCover8	meanSB8	srest8	grazedSBM8	shrubCells8	estCells8	sc018	sc18	sc108	STranspirationL18	STranspirationL28	meanSCover9	MaxSCover9	MinSCover9	SDSCover9	meanSB9	srest9	grazedSBM9	shrubCells9	estCells9	sc019	sc19	sc109	STranspirationL19	STranspirationL29	meanSCover10	MaxSCover10	MinSCover10	SDSCover10	meanSB10	srest10	grazedSBM10	shrubCells10	estCells10	sc0110	sc110	sc1010	STranspirationL110	STranspirationL210	meanACover0	meanAB0	agrest0	grazedABM0	ATranspirationL10	meanGtotalcover	meanStotalcover	meanAtotalcover	scsum01	meanRCover	effSR	meanRB	BMGrazed	AnnualRain	Annualevaporation	AnnualtranspirationL1	AnnualtranspirationL2	ML1	ML2	Richness	ShannonDiv	Evenness
0	0	0.0379993	86110.3	86713.5	2246.41	5.58235	7.98732	0.0355745	80615.4	81217.3	2061.26	5.51207	7.78577	0.0383782	86969	84003.9	6513.68	5.76474	8.26422	0.0379899	86089	88551.2	0	5.58235	7.98708	0.0352876	79965.3	82255.1	0	5.34438	7.5363	0.0353284	80057.8	80661.6	2039.99	5.34452	7.53708	0.038011	86136.8	83217	6431.58	5.58242	7.98736	0.0360912	81786.4	79093.8	6013.93	5.41514	7.67036	0.0360842	81770.6	82171.1	2342.13	5.41512	7.67014	0.0337513	0.29575	0	0.0757665	845349	841933	4272.64	175	0	175	175	135	5.00951	4.51476	0.0326457	0.29354	0	0.0729494	817658	814381	4098.88	175	0	174	174	140	5.15127	4.63318	0.0352562	0.297672	0	0.079443	883040	878632	5509.93	175	0	175	175	138	5.08409	4.55611	0.0337635	0.299701	0	0.0761462	845653	842349	4132.05	175	0	174	174	136	4.61361	4.13821	0.0317931	0.293816	0	0.0714804	796302	792323	4973.3	175	0	174	174	136	4.73013	4.26641	0.0332728	0.290776	0	0.0740573	833364	830014	4190.17	175	0	174	174	141	4.67765	4.20093	0.0329817	0.294802	0	0.0737546	826073	821920	5190.34	175	0	175	175	137	4.88594	4.41139	0.0329693	0.294113	0	0.074016	825762	823395	2962.44	175	0	174	174	141	4.61439	4.13991	0.0336028	0.294521	0	0.0755567	841630	839240	2991.76	175	0	173	173	140	5.00447	4.49692	0.0321878	0.295968	0	0.0725911	806188	803966	2781.13	175	0	174	174	132	4.85477	4.35886	0.0348542	0.288218	0	0.0778291	872973	869613	4201.23	175	0	174	174	142	5.19507	4.67603	0.269612	546656	539218	9267.89	9.5397	0.330744	0.367078	0.269612	175	0	40	0	82220.7	388.932	82.0735	121.237	135.485	0.128536	0.117282	11	2.99403	0.272185
1	0	0.0508907	156332	158167	2489.95	8.47747	13.5555	0.0449171	137981	139647	2158.27	7.80168	12.3431	0.0495744	152288	148061	10507	8.42519	13.4403	0.0520502	159894	163634	0	8.68885	13.9207	0.0452555	139021	142278	0	7.68334	12.1647	0.0443055	136102	137753	2121.64	7.50467	11.8539	0.0486743	149523	145403	10286.9	8.07461	12.859	0.0441359	135582	131987	9193.96	7.41499	11.7086	0.0460212	141373	142881	2478.25	7.75839	12.3	0.0334375	0.294536	0	0.075062	1.13529e+06	1.14977e+06	3446.45	175	0	175	175	135	5.53002	7.21902	0.0321373	0.290648	0	0.072077	1.09115e+06	1.10527e+06	3346.72	175	0	173	173	138	5.63669	7.35434	0.0342753	0.293357	0	0.0778304	1.16374e+06	1.17791e+06	4502.25	175	0	173	173	135	5.73706	7.4857	0.0332574	0.298776	0	0.075458	1.12918e+06	1.1435e+06	3353.35	175	0	172	172	135	5.20138	6.77999	0.0310557	0.289486	0	0.0705454	1.05443e+06	1.06725e+06	4249.27	175	0	171	171	134	5.20146	6.79229	0.0325693	0.288121	0	0.0729715	1.10582e+06	1.11967e+06	3524.05	175	0	172	172	138	5.1315	6.69378	0.0325506	0.292494	0	0.0729697	1.10518e+06	1.1183e+06	4504.84	175	0	174	174	137	5.39507	7.04548	0.0321325	0.292892	0	0.0726979	1.09098e+06	1.10571e+06	2330.65	175	0	172	172	138	5.08355	6.63014	0.0333093	0.292232	0	0.0749267	1.13094e+06	1.14644e+06	2494.87	175	0	173	173	139	5.48942	7.14565	0.0309559	0.289771	0	0.0699542	1.05104e+06	1.0649e+06	2372.28	175	0	173	173	129	5.25472	6.86169	0.0342127	0.287235	0	0.0766889	1.16161e+06	1.1768e+06	3563.66	175	0	173	173	141	5.70134	7.43992	0.205422	564612	560807	5200.72	7.55744	0.425825	0.359894	0.205422	175	0	40	0	82125.1	584.675	76.3228	138.749	191.594	0.131935	0.117754	18	2.97818	0.165455
2	0	0.0656418	130475	133647	1712.71	10.1081	14.5152	0.0549279	109490	111864	1417.23	8.82	12.4809	0.0616059	122424	122106	6793.7	9.67568	13.8284	0.0680218	135195	139611	0	10.4961	15.1129	0.0557296	111118	114391	0	8.74839	12.3947	0.0538404	107360	109654	1385.25	8.43186	11.9041	0.0600311	119347	119001	6607.42	9.20061	13.1177	0.0522689	104145	103692	5698.44	8.10715	11.4236	0.0568435	113240	115651	1641.6	8.86009	12.5751	0.033512	0.293248	0	0.0735221	746580	750645	5135.87	175	725	394	174	134	5.41685	3.85292	0.0319559	0.287543	0	0.0701217	711930	716005	4817.31	175	725	376	172	136	5.48658	3.87337	0.0342654	0.292733	0	0.0766328	763370	766434	6696.68	175	725	384	170	133	5.52864	3.90712	0.0336669	0.298089	0	0.0746509	750099	754255	5018.46	175	725	378	172	134	5.07014	3.5518	0.0311538	0.28269	0	0.0690391	694066	696933	6012.63	175	725	372	171	133	5.02386	3.54867	0.0325058	0.287179	0	0.0712681	724189	727885	5096.88	175	725	377	171	136	4.96787	3.49911	0.0326587	0.288151	0	0.0713903	727553	730233	6610.5	175	725	381	174	134	5.2643	3.73003	0.0312291	0.287006	0	0.0699771	695773	700748	3305.33	175	725	367	168	134	4.88635	3.42898	0.0332634	0.287401	0	0.0732552	741094	746336	3678.22	175	725	378	172	136	5.38335	3.78665	0.0296555	0.279427	0	0.0659912	660694	665292	3114.3	175	725	356	171	125	4.98207	3.48117	0.0343937	0.285482	0	0.0751621	766257	770508	5326.42	175	725	397	173	140	5.54324	3.93601	0.183499	313701	329672	2181.44	5.41941	0.528911	0.35826	0.183499	502	0.00639124	40	11827.2	82250.4	328.42	54.6362	145.421	157.948	0.121252	0.101889	20	2.95001	0.1475
3	0	0.0769956	148546	149357	1713.17	13.5729	11.953	0.0622315	120062	120744	1363.47	11.3572	9.87504	0.07041	135841	133316	6516	12.6787	11.0846	0.080569	155440	157453	0	14.2212	12.5656	0.0634554	122423	124015	0	11.3134	9.858	0.0607221	117150	117819	1327.08	10.8043	9.37451	0.0682502	131674	129246	6296.5	11.9846	10.4548	0.0578653	111638	109653	5268.38	10.2268	8.83003	0.0648113	125039	125635	1592.14	11.5017	10.0269	0.0319409	0.28159	0	0.0692559	681095	681390	5657.87	175	725	394	174	129	6.48527	3.49605	0.0304	0.265518	0	0.0658521	648239	649020	4918.7	175	725	380	172	129	6.51966	3.4798	0.034493	0.290827	0	0.0757103	735516	735189	7001.11	175	725	393	175	131	6.61084	3.50557	0.033642	0.297558	0	0.0734817	717371	718369	5201.52	175	725	379	174	133	6.13902	3.23319	0.0302258	0.274996	0	0.0657035	644524	644310	6063.24	175	725	374	173	122	6.01326	3.18517	0.0309599	0.275279	0	0.067109	660178	660872	5021.17	175	725	377	170	131	5.92026	3.14805	0.0317094	0.281532	0	0.0678623	676160	675770	6489.19	175	725	382	178	134	6.30538	3.35821	0.0301717	0.275924	0	0.06644	643370	645161	3564.74	175	725	370	169	129	5.69565	3.01877	0.0322827	0.275092	0	0.0695689	688385	690323	3853.56	175	725	384	176	130	6.4344	3.43161	0.028596	0.270813	0	0.0625869	609770	611372	3386.56	175	725	356	173	119	5.73798	3.03577	0.0332966	0.277077	0	0.0715124	710005	710663	5638.31	175	725	403	176	134	6.65766	3.56495	0.12528	216259	215396	1254.87	4.12667	0.60531	0.347718	0.12528	506	0.0109137	40	20390.9	82127.6	307.113	43.9041	180.328	130.472	0.123198	0.0833585	20	2.92233	0.146116
4	0	0.0864622	167371	167874	1624.97	13.0584	13.9813	0.0680283	131687	132109	1258.27	10.5813	11.2113	0.0771664	149376	146672	6246.77	11.9097	12.6607	0.0912478	176635	178277	0	13.8063	14.8263	0.0697458	135012	136276	0	10.5903	11.244	0.0661922	128133	128548	1220.22	10.0246	10.6035	0.0744798	144176	141586	6006.82	11.2034	11.8892	0.0619194	119862	117775	4926.1	9.32527	9.80985	0.0712025	137832	138168	1475.16	10.7795	11.4461	0.0305624	0.272012	0	0.0653322	653892	652415	5583.28	175	725	391	195	125	4.98891	4.29651	0.0295613	0.261406	0	0.0627115	632475	631365	5065.41	175	725	379	191	127	5.01619	4.2759	0.0347053	0.290827	0	0.0747295	742532	740306	7069.31	175	725	393	199	131	5.35914	4.4796	0.0338288	0.297558	0	0.0727084	723778	722533	5722.4	175	725	378	193	131	4.94372	4.10766	0.029426	0.270217	0	0.0626842	629580	627321	6476.31	175	725	374	193	119	4.70352	3.94616	0.0299944	0.271703	0	0.0637927	641739	640425	5285.57	175	725	376	191	126	4.55971	3.86419	0.0307696	0.281373	0	0.0644413	658326	655785	6900.63	175	725	383	206	130	4.94032	4.18283	0.0291416	0.272738	0	0.0629363	623493	623558	3529.36	175	725	369	185	124	4.44091	3.75296	0.0312444	0.269872	0	0.066112	668485	668473	3954.71	175	725	383	202	128	5.03729	4.28107	0.0271943	0.256808	0	0.059018	581830	581624	3564.34	175	725	352	188	111	4.45729	3.75351	0.0320101	0.269287	0	0.0676689	684867	683567	5653.84	175	725	401	196	130	5.19696	4.42919	0.0809433	140194	139731	673.064	2.1361	0.666444	0.338438	0.0809433	507	0.00938799	40	17626.3	82236.6	308.689	26.4331	157.059	153.042	0.132846	0.0875221	20	2.89771	0.144886
5	0	0.0819994	117024	117311	1757.09	14.727	1.76842	0.0638305	91095	91343.5	1343.39	11.7216	1.39688	0.071695	102319	100333	5357.37	13.1449	1.5648	0.0871126	124322	125703	0	15.6766	1.88855	0.0657763	93871.8	94923.4	0	11.789	1.40853	0.0620215	88513.2	88759.2	1299.65	11.0867	1.31954	0.0690835	98591.6	96690.4	5147.47	12.3304	1.46587	0.0569794	81317.4	79802.3	4179	10.1323	1.19668	0.0669142	95495.7	95655.3	1578.42	11.9798	1.42969	0.0294344	0.261458	0	0.062523	464287	461843	6077.8	175	725	391	208	118	5.33796	0.71943	0.0282963	0.248224	0	0.0597369	446336	444356	5449.29	175	725	378	207	124	5.44675	0.728017	0.0345992	0.290827	0	0.0739992	545754	542531	7635.42	175	725	393	222	131	6.01302	0.794418	0.0337652	0.297558	0	0.0720594	532600	530493	6160.07	175	725	378	223	130	5.54119	0.724679	0.0277656	0.258422	0	0.0593983	437965	435458	6056.39	175	725	371	199	116	5.10093	0.670512	0.028699	0.257206	0	0.0608443	452687	450857	5270.11	175	725	375	202	121	4.93373	0.654195	0.0292507	0.266634	0	0.0612857	461389	458325	6791.46	175	725	381	211	122	5.3463	0.709441	0.0279532	0.258095	0	0.0600669	440923	440254	3775.53	175	725	368	204	117	4.7971	0.638088	0.0301583	0.260573	0	0.0632691	475705	475071	3999.32	175	725	383	219	126	5.45481	0.729294	0.0258119	0.24839	0	0.0560058	407148	406419	3539.2	175	725	350	201	105	4.74368	0.627934	0.0307717	0.266904	0	0.0647689	485381	483094	6138.23	175	725	400	209	129	5.58303	0.745219	0.0715731	91392.6	90976.7	603.929	2.12047	0.625412	0.326505	0.0715731	507	0.00956865	40	18043.4	82159.2	185.135	18.7789	173.007	21.1802	0.111475	0.0750477	20	2.90146	0.145073
6	0	0.0792311	120051	120439	1695.08	13.3912	4.23767	0.0607999	92124.2	92446.6	1275.83	10.5444	3.29302	0.0678041	102737	100984	4738.89	11.6983	3.66033	0.084967	128742	130295	0	14.3847	4.57232	0.0631321	95657.9	96818.5	0	10.6849	3.34838	0.0589786	89364.5	89679.5	1235.78	9.95988	3.10431	0.0652088	98804.5	97129.2	4544.48	10.9544	3.41949	0.0532142	80630.3	79313.9	3647.44	8.93047	2.75677	0.0638879	96803.2	97038	1502.84	10.7904	3.37857	0.0281632	0.252443	0	0.0594245	471648	469426	6017.1	175	725	390	230	115	5.24619	1.35435	0.0268825	0.240357	0	0.0564376	450201	448311	5461.73	175	725	376	218	118	5.32385	1.3608	0.0344465	0.287645	0	0.0730472	576875	573371	8413.32	175	725	393	257	130	6.12693	1.51382	0.0335581	0.297558	0	0.0712368	561997	560234	6129.89	175	725	377	247	128	5.64868	1.39127	0.02642	0.249553	0	0.0564143	442456	439876	6330.45	175	725	369	209	110	4.92212	1.23323	0.0274189	0.241851	0	0.0577091	459184	457404	5425.62	175	725	374	216	119	4.82204	1.22363	0.0280737	0.254997	0	0.0583061	470150	467257	6825.74	175	725	381	223	118	5.19015	1.31115	0.0264715	0.247224	0	0.0566535	443318	442517	4104.41	175	725	366	227	112	4.70916	1.19663	0.0290581	0.256084	0	0.0602608	486636	485875	4353.54	175	725	383	240	123	5.39065	1.38105	0.024562	0.239258	0	0.0532432	411339	410532	3834.04	175	711	347	217	103	4.60911	1.17406	0.0296922	0.258765	0	0.0618464	497254	495173	6144.22	175	725	400	227	127	5.47961	1.39686	0.053823	72968.3	72631.5	476.404	0.984426	0.597224	0.314747	0.053823	507	0.0102327	40	19353.2	82156.8	206.527	26.8799	159.792	46.3077	0.109565	0.0759284	20	2.90153	0.145076
7	0	0.0762967	106567	106857	1804.91	12.4584	2.13093	0.0577516	80664.2	80908	1336.62	9.65493	1.63645	0.0640041	89397.2	87750.8	4552.8	10.6564	1.80181	0.0825413	115289	116801	0	13.5185	2.32243	0.060417	84387	85496.8	0	9.86437	1.67874	0.0559194	78105	78344.2	1290.69	9.1018	1.54095	0.0614302	85802.2	84236.6	4349.72	9.95663	1.68119	0.04962	69306.4	68087.3	3453.94	8.0191	1.34289	0.0607711	84881.5	85031.5	1577.55	9.90599	1.68156	0.0268668	0.232397	0	0.0564233	414760	412480	5901.82	175	725	389	246	112	4.53861	0.870974	0.0257758	0.230777	0	0.0536961	397918	395678	5756.88	175	725	376	232	112	4.5784	0.872769	0.0339618	0.286663	0	0.0718389	524292	520767	8297.74	175	725	392	268	128	5.49896	1.02186	0.0334513	0.296768	0	0.0705431	516411	514259	6502.19	175	725	377	263	128	5.07677	0.938601	0.0250845	0.239495	0	0.0533825	387247	384342	6485.04	175	725	368	212	102	4.22467	0.790601	0.0259872	0.240641	0	0.0543562	401182	399090	5555.54	175	725	373	230	114	4.16233	0.788134	0.0269198	0.244197	0	0.0555706	415579	412417	6919.22	175	725	381	235	116	4.49897	0.847052	0.0251466	0.239825	0	0.0536405	388206	387461	3836.24	175	725	364	238	107	4.02909	0.765056	0.0280117	0.251144	0	0.0577135	432436	431582	4300.99	175	725	383	258	119	4.69522	0.896551	0.0232897	0.232001	0	0.0505067	359539	358835	3501.29	175	711	345	230	94	3.96428	0.751264	0.0285817	0.243314	0	0.059047	441235	439001	6115.37	175	725	400	233	123	4.77935	0.906761	0.0664472	83040.2	82590.4	613.06	1.24164	0.568751	0.303077	0.0664472	507	0.00758237	40	14348.6	82151.6	177.751	28.389	144.424	25.2666	0.118089	0.0751012	20	2.90182	0.145091
8	0	0.0876732	217265	218100	1553.09	14.8732	17.7899	0.0644483	159711	160354	1120.02	11.2998	13.3544	0.0720244	178485	176249	5363.55	12.4459	14.7039	0.0959927	237882	239997	0	16.3202	19.6214	0.0679561	168404	169913	0	11.6514	13.8314	0.0621871	154107	154732	1077.13	10.6254	12.5361	0.0688053	170508	168386	5109.17	11.5948	13.6712	0.0543313	134640	133031	3965.91	9.19817	10.7333	0.0681301	168835	169411	1325.69	11.623	13.7671	0.0272139	0.23053	0	0.0553908	745382	743148	6086.64	175	725	389	317	111	5.07902	7.0362	0.0257064	0.228048	0	0.0523294	704094	702449	5244.64	175	725	374	301	110	5.13399	7.06353	0.0342763	0.286663	0	0.070738	938820	935744	8107.74	175	725	392	323	126	6.31663	8.39924	0.0335548	0.296768	0	0.0694757	919058	917206	6483.21	175	725	375	326	127	5.88641	7.82545	0.0252564	0.238051	0	0.0524292	691766	689229	6331.25	175	725	368	270	101	4.68733	6.29959	0.0262802	0.238905	0	0.0534048	719810	717805	5701.16	175	725	373	304	114	4.627	6.32912	0.0270003	0.241318	0	0.0544251	739533	736895	6560.2	175	725	380	302	113	5.04113	6.82984	0.0253631	0.239097	0	0.0526596	694690	694137	3826.21	175	725	363	306	106	4.49117	6.15811	0.0284046	0.250236	0	0.0567646	777995	777225	4439.36	175	725	383	340	117	5.30509	7.30174	0.0225747	0.226918	0	0.0476146	618316	617768	3353.47	175	725	343	286	86	4.40382	6.07201	0.0285078	0.238576	0	0.0576212	780823	779095	5736.18	175	725	398	322	119	5.37685	7.34793	0.099524	220671	220094	748.914	3.3102	0.641548	0.304138	0.099524	507	0.00723777	40	13706.2	82133.5	440.435	27.9778	169.291	206.671	0.134588	0.103739	20	2.87691	0.143846
9	0	0.0922842	165450	165633	1728.87	11.7989	13.2584	0.0669714	120069	120230	1229	8.79136	9.76987	0.0745157	133594	131075	5802.46	9.71552	10.7373	0.101594	182142	183478	0	13.0259	14.7327	0.0709108	127131	128076	0	9.09508	10.1693	0.0645311	115694	115852	1182.69	8.24815	9.15267	0.0710924	127457	125073	5508.24	9.02203	9.95115	0.0555412	99576.3	97770.2	4238.16	7.05068	7.702	0.0709419	127187	127262	1457.7	9.07147	10.1007	0.0270577	0.228393	0	0.0541486	536163	532612	6155.83	175	725	389	339	109	3.90558	4.3901	0.0254768	0.219223	0	0.0511672	504838	501863	5387.15	175	725	373	328	108	3.89308	4.33701	0.0343164	0.286034	0	0.0699566	680000	675501	7912.61	175	725	392	347	126	4.85157	5.15075	0.0333655	0.296262	0	0.0687695	661157	658040	6119.38	175	725	372	342	126	4.4865	4.75509	0.0246896	0.235383	0	0.0508707	489238	486010	5677.39	175	725	366	289	98	3.58219	3.85616	0.0259399	0.237041	0	0.0520633	514013	511040	5375.42	175	725	372	329	113	3.54846	3.92127	0.0265277	0.241318	0	0.0527484	525661	521700	6628.57	175	725	379	328	107	3.84373	4.19432	0.0251749	0.236666	0	0.0513373	498855	497238	3653.23	175	725	363	333	103	3.43577	3.81454	0.0280286	0.240666	0	0.0552248	555402	553395	4337.15	175	725	382	359	111	4.07373	4.53669	0.0219971	0.216653	0	0.0456323	435886	434085	3623.65	175	725	342	313	85	3.25242	3.66941	0.0282573	0.235739	0	0.0562987	559934	556807	5792.22	175	725	397	353	118	4.07625	4.50162	0.0522446	83806.4	83535.8	427.005	1.16252	0.668383	0.300832	0.0522446	507	0.00648754	40	12275.5	82236.7	273.968	16.1066	129.931	142.701	0.120335	0.0896386	20	2.86451	0.143225
