year	fire	meanGCover0	meanGB0	pgrest0	grazedGBM0	PTranspirationL10	PTranspirationL20	meanGCover1	meanGB1	pgrest1	grazedGBM1	PTranspirationL11	PTranspirationL21	meanGCover2	meanGB2	pgrest2	grazedGBM2	PTranspirationL12	PTranspirationL22	meanGCover3	meanGB3	pgrest3	grazedGBM3	PTranspirationL13	PTranspirationL23	meanGCover4	meanGB4	pgrest4	grazedGBM4	PTranspirationL14	PTranspirationL24	meanGCover5	meanGB5	pgrest5	grazedGBM5	PTranspirationL15	PTranspirationL25	meanGCover6	meanGB6	pgrest6	grazedGBM6	PTranspirationL16	PTranspirationL26	meanGCover7	meanGB7	pgrest7	grazedGBM7	PTranspirationL17	PTranspirationL27	meanGCover8	meanGB8	pgrest8	grazedGBM8	PTranspirationL18	PTranspirationL28	meanSCover0	MaxSCover0	MinSCover0	SDSCover0	meanSB0	srest0	grazedSBM0	shrubCells0	estCells0	sc010	sc10	sc100	STranspirationL10	STranspirationL20	meanSCover1	MaxSCover1	MinSCover1	SDSCover1	meanSB1	srest1	grazedSBM1	shrubCells1	estCells1	sc011	sc11	sc101	STranspirationL11	STranspirationL21	meanSCover2	MaxSCover2	MinSCover2	SDSCover2	meanSB2	srest2	grazedSBM2	shrubCells2	estCells2	sc012	sc12	sc102	STranspirationL12	STranspirationL22	meanSCover3	MaxSCover3	MinSCover3	SDSCover3	meanSB3	srest3	grazedSBM3	shrubCells3	estCells3	sc013	sc13	sc103	STranspirationL13	STranspirationL23	meanSCover4	MaxSCover4	MinSCover4	SDSCover4	meanSB4	srest4	grazedSBM4	shrubCells4	estCells4	sc014	sc14	sc104	STranspirationL14	STranspirationL24	meanSCover5	MaxSCover5	MinSCover5	SDSCover5	meanSB5	srest5	grazedSBM5	shrubCells5	estCells5	sc015	sc15	sc105	STranspirationL15	STranspirationL25	meanSCover6	MaxSCover6	MinSCover6	SDSCover6	meanSB6	srest6	grazedSBM6	shrubCells6	estCells6	sc016	sc16	sc106	STranspirationL16	STranspirationL26	meanSCover7	MaxSCover7	MinSCover7	SDSCover7	meanSB7	srest7	grazedSBM7	shrubCells7	estCells7	sc017	sc17	sc107	STranspirationL17	STranspirationL27	meanSCover8	MaxSCover8	MinSCover8	SDSCover8	meanSB8	srest8	grazedSBM8	shrubCells8	estCells8	sc018	sc18	sc108	STranspirationL18	STranspirationL28	meanSCover9	MaxSCover9	MinSCover9	SDSCover9	meanSB9	srest9	grazedSBM9	shrubCells9	estCells9	sc019	sc19	sc109	STranspirationL19	STranspirationL29	meanSCover10	MaxSCover10	MinSCover10	SDSCover10	meanSB10	srest10	grazedSBM10	shrubCells10	estCells10	sc0110	sc110	sc1010	STranspirationL110	STranspirationL210	meanACover0	meanAB0	agrest0	grazedABM0	ATranspirationL10	meanGtotalcover	meanStotalcover	meanAtotalcover	scsum01	meanRCover	effSR	meanRB	BMGrazed	AnnualRain	Annualevaporation	AnnualtranspirationL1	AnnualtranspirationL2	ML1	ML2	Richness	ShannonDiv	Evenness
0	0	0.0389353	74996.7	74458.6	3159.31	5.66567	8.05553	0.0363641	70044	69599.8	2883.13	5.54174	7.80614	0.0393461	75787.9	73127	5699.74	5.85922	8.34211	0.0389259	74978.5	77063.4	0	5.66552	8.05502	0.0360705	69478.5	71412.9	0	5.36696	7.55102	0.0360791	69495.1	69061.7	2852.14	5.36706	7.55128	0.0389484	75021.9	72402.5	5625.07	5.66582	8.05589	0.0369053	71086.4	68683.5	5237.56	5.45537	7.7002	0.0369082	71092.1	70346.5	3276.92	5.45544	7.70048	0.0364727	0.297961	0	0.0773155	776482	771418	6325.83	190	0	189	189	152	5.19582	3.43382	0.0351879	0.29056	0	0.075182	749130	744288	6049.19	190	0	188	188	151	5.30651	3.50583	0.0367048	0.297494	0	0.0788991	781423	774802	8264.7	190	0	189	189	148	5.05683	3.33254	0.0401142	0.297316	0	0.0842061	854009	848445	6949.87	190	0	190	190	157	5.1653	3.39911	0.0362067	0.293482	0	0.077456	770820	764420	7989.32	190	0	188	188	150	5.15054	3.39501	0.0381722	0.296342	0	0.0801362	812663	807193	6832.29	190	0	190	190	162	5.09955	3.36808	0.0341822	0.297753	0	0.074472	727719	721460	7813.65	190	0	187	187	141	4.92057	3.24846	0.036677	0.290497	0	0.0774728	780831	777197	4543.43	190	0	189	189	156	4.92632	3.25137	0.0361864	0.286756	0	0.0773036	770388	766719	4587.38	190	0	189	189	141	5.13969	3.39539	0.0349722	0.297838	0	0.0750904	744538	741068	4337.57	190	0	188	188	149	5.01095	3.31554	0.0337156	0.290506	0	0.0732369	717785	713273	5636.44	190	0	188	188	137	4.77055	3.14276	0.240073	413749	404431	11586.5	8.34239	0.338483	0.398592	0.240073	190	0	30	0	109650	306.361	80.6435	115.762	109.2	0.131854	0.11563	20	2.99468	0.149734
1	0	0.0496325	126580	127110	3306.28	8.49583	12.8962	0.0438722	111889	112420	2864.05	7.8153	11.7285	0.0490431	125077	120681	9890	8.57235	12.9951	0.0515341	131430	134482	0	8.85058	13.4817	0.0448494	114381	117044	0	7.82397	11.77	0.0432752	110367	110900	2815.36	7.51484	11.2599	0.0481499	122799	118512	9683	8.21587	12.4342	0.0437121	111481	107732	8648.08	7.53871	11.3052	0.04488	114459	114742	3280.26	7.75967	11.6696	0.035254	0.290247	0	0.0752923	993739	1.05064e+06	5424.25	190	0	187	187	148	5.85159	5.90232	0.0340777	0.289158	0	0.0730287	960583	1.01699e+06	5428.66	190	0	187	187	149	5.95176	5.98716	0.0359767	0.297494	0	0.0777602	1.01411e+06	1.07163e+06	7284.3	190	0	187	187	145	5.89342	5.94962	0.0393773	0.295077	0	0.0829672	1.10997e+06	1.1744e+06	6180.82	190	0	189	189	156	6.06559	6.09509	0.0350731	0.283555	0	0.0752531	988642	1.04473e+06	7283.25	190	0	187	187	147	5.79358	5.81998	0.037147	0.285537	0	0.077929	1.0471e+06	1.10758e+06	5930.04	190	0	190	190	162	5.77796	5.82209	0.0326941	0.281097	0	0.0716642	921582	973253	6741.26	190	0	185	185	137	5.46245	5.49448	0.0357813	0.286282	0	0.0755144	1.0086e+06	1.06799e+06	4141.5	190	0	189	189	153	5.56979	5.61009	0.0352847	0.277877	0	0.0752955	994604	1.05449e+06	4007.73	190	0	189	189	139	5.81331	5.85076	0.0329071	0.283056	0	0.071349	927586	981837	3687.69	190	0	185	185	144	5.59965	5.65514	0.0321373	0.289348	0	0.0708378	905886	957802	5260.11	190	0	184	184	132	5.39208	5.4189	0.224491	512262	506515	7726.53	9.47041	0.418949	0.38571	0.224491	190	0	30	0	109583	457.978	67.8355	145.23	173.149	0.13296	0.1114	20	2.98756	0.149378
2	0	0.0613671	153797	155861	667.563	10.202	11.9592	0.0517653	129733	131488	551.355	8.92219	10.2929	0.0584275	146430	147026	2635.03	9.91322	11.589	0.0651477	163272	165943	0	10.8649	12.785	0.0537515	134711	136917	0	9.06982	10.487	0.0507792	127262	128985	539.085	8.53069	9.81793	0.0570117	142881	143471	2563.52	9.42925	10.9969	0.0498962	125049	125602	2206.87	8.32075	9.5793	0.0533619	133734	135496	637.476	8.93659	10.3415	0.0373089	0.286078	0	0.0715859	1.03345e+06	1.06623e+06	9019.47	190	710	769	195	148	6.57441	8.80302	0.0361155	0.283812	0	0.0694496	1.00039e+06	1.03312e+06	8911.16	190	710	770	194	144	6.72256	9.04973	0.038602	0.294673	0	0.0751294	1.06927e+06	1.10188e+06	11855.6	190	710	771	196	143	6.73377	9.05253	0.0422728	0.295029	0	0.080295	1.17095e+06	1.2094e+06	9994.14	190	710	778	211	155	6.92775	9.25576	0.0372059	0.27407	0	0.0713698	1.0306e+06	1.06197e+06	11514.4	190	710	767	202	146	6.54349	8.77141	0.0389495	0.278496	0	0.073513	1.07889e+06	1.11379e+06	9618.57	190	710	780	200	160	6.5442	8.79669	0.0342002	0.273232	0	0.0677643	947341	975568	10839.3	190	710	756	195	132	6.09031	8.17115	0.0380252	0.27641	0	0.0721121	1.05329e+06	1.0893e+06	6540.11	190	710	777	198	152	6.31357	8.42658	0.0372656	0.272743	0	0.0714517	1.03225e+06	1.06801e+06	6615.42	190	710	780	195	137	6.60466	8.88317	0.0339379	0.269977	0	0.0664945	940076	971945	5838.26	190	710	746	194	138	6.11076	8.15427	0.0339994	0.284428	0	0.0675743	941778	972192	8100.26	190	710	757	185	130	5.97281	7.9515	0.167667	375972	375361	868.316	5.49647	0.501508	0.407883	0.167667	820	0.00533579	30	9901.43	109516	447.25	56.8741	160.825	193.167	0.139838	0.10892	20	2.97399	0.1487
3	0	0.0712773	207706	209692	536.14	9.89299	12.3118	0.0582817	169836	171483	427.798	8.34005	10.249	0.0674042	196420	197142	2206.73	9.56044	11.8554	0.0760139	221509	224008	0	10.5783	13.2088	0.0605638	176486	178494	0	8.46969	10.4304	0.0569368	165917	167530	415.282	7.93882	9.73537	0.065457	190745	191456	2134.55	9.04935	11.1997	0.0558876	162860	163508	1787.58	7.75492	9.50068	0.0604608	176186	177856	497.002	8.41693	10.3684	0.0394833	0.284158	0	0.0695708	1.27168e+06	1.29387e+06	9267.97	190	710	770	409	147	6.56279	12.2679	0.0384481	0.283185	0	0.0675766	1.23834e+06	1.26079e+06	9171.75	190	710	770	393	143	6.72186	12.5956	0.0411389	0.294673	0	0.0732916	1.325e+06	1.34645e+06	12263.9	190	710	773	423	142	6.78812	12.6738	0.0447787	0.29387	0	0.0781148	1.44223e+06	1.46864e+06	10130.6	190	710	779	467	153	6.99225	12.9728	0.0396351	0.272838	0	0.0695775	1.27657e+06	1.2976e+06	11468.7	190	710	768	418	146	6.53642	12.1785	0.0413136	0.276225	0	0.0712373	1.33063e+06	1.35408e+06	9947.62	190	710	782	435	158	6.4814	12.1608	0.036484	0.273232	0	0.0660779	1.17508e+06	1.19361e+06	11132.9	190	710	756	360	131	6.01672	11.2515	0.0405644	0.275789	0	0.0703697	1.3065e+06	1.33175e+06	6782.71	190	710	779	406	151	6.32088	11.7784	0.0397764	0.270898	0	0.0695962	1.28112e+06	1.30631e+06	6883.39	190	710	782	417	136	6.58031	12.3442	0.035155	0.262999	0	0.062574	1.13227e+06	1.15383e+06	5809.58	190	710	746	364	133	5.96462	11.1377	0.0359364	0.283696	0	0.0657623	1.15744e+06	1.17798e+06	8366.55	190	710	758	343	128	5.95605	11.0374	0.0879644	229351	229136	315.035	1.97419	0.572283	0.432714	0.0879644	823	0.00902852	30	16845.4	109546	546.329	35.3631	152.898	231.241	0.131703	0.109425	20	2.96422	0.148211
4	0	0.0794077	188755	189759	464.614	12.7102	11.0614	0.0633392	150559	151379	360.57	10.4209	8.95858	0.074774	177740	177781	1884.09	12.2371	10.6031	0.0849718	201981	203361	0	13.6315	11.9003	0.0658405	156505	157586	0	10.5791	9.11262	0.0617197	146710	147510	350.701	9.88232	8.47735	0.0723476	171972	172023	1811.21	11.5327	9.97299	0.0605844	144011	144082	1490.7	9.66722	8.27983	0.0660309	156958	157781	422.028	10.5789	9.11612	0.0409628	0.280559	0	0.0671581	1.07619e+06	1.08217e+06	9484.01	190	710	769	620	145	7.70502	10.3448	0.0398774	0.279594	0	0.0653347	1.04768e+06	1.05405e+06	9059.98	190	710	768	597	141	7.92521	10.6851	0.0430811	0.292719	0	0.0716855	1.13185e+06	1.13631e+06	12693.5	190	710	772	609	140	8.01859	10.7114	0.0469289	0.293366	0	0.0764155	1.23294e+06	1.2408e+06	10327.6	190	710	779	633	152	8.1925	10.8821	0.0406417	0.271882	0	0.0668727	1.06776e+06	1.07201e+06	11832.5	190	710	765	595	142	7.70132	10.284	0.0430364	0.269646	0	0.0689105	1.13067e+06	1.13724e+06	9827.09	190	710	781	635	155	7.62682	10.283	0.0378877	0.270576	0	0.0639062	995403	999221	11003.5	190	710	755	566	129	7.1102	9.53926	0.0422801	0.275216	0	0.0682051	1.1108e+06	1.11964e+06	6859.25	190	710	779	610	150	7.4674	9.9465	0.0413248	0.266559	0	0.0672284	1.0857e+06	1.09421e+06	7024.86	190	710	781	611	134	7.77798	10.4762	0.0359939	0.257396	0	0.0592398	945649	952715	5961.07	190	710	746	544	127	6.86746	9.26141	0.0374003	0.282969	0	0.0638755	982597	988487	8490.66	190	710	758	531	125	6.96188	9.23511	0.0728948	155034	154908	182.034	2.01221	0.629016	0.449415	0.0728948	823	0.0106154	30	19933.1	109530	415.878	22.3602	186.606	199.131	0.138401	0.0932344	20	2.95542	0.147771
5	0	0.0745663	110063	110923	548.901	11.0865	2.8705	0.0589825	87098	87754	422.362	8.9613	2.29117	0.0699231	103205	103282	1870.47	10.6379	2.73643	0.0799731	118042	119282	0	11.9126	3.09695	0.0613457	90591	91504.9	0	9.09764	2.33246	0.0575993	85060	85696.7	411.341	8.48914	2.16501	0.0678129	100097	100167	1807.71	10.0059	2.56764	0.0562182	83010.3	83066.5	1467.7	8.29451	2.10807	0.0615989	90953.2	91616.4	494.508	9.12309	2.33827	0.0399208	0.264705	0	0.0635349	652434	654764	9173.52	190	710	767	653	144	7.22126	2.59144	0.0385287	0.272625	0	0.0612701	629678	631901	9195.42	190	710	765	646	137	7.43511	2.67949	0.0433142	0.292316	0	0.0706034	707910	708574	12522.6	190	710	771	651	139	7.57168	2.69105	0.0474441	0.293366	0	0.0753607	775435	778941	10480.2	190	710	779	660	152	7.7785	2.73597	0.0397924	0.255386	0	0.0632602	650342	650512	11953	190	710	765	642	138	7.14649	2.55064	0.0421301	0.260392	0	0.0651282	688539	690881	9932.89	190	710	780	676	151	7.17044	2.5864	0.0369958	0.268103	0	0.0604781	604620	604676	11119.9	190	710	754	604	121	6.6678	2.38485	0.0412515	0.269547	0	0.0643198	674206	678796	6966.34	190	710	778	661	142	7.02924	2.50132	0.040226	0.260623	0	0.0633235	657432	661821	7050.38	190	710	779	652	131	7.30629	2.63682	0.035041	0.249772	0	0.0563015	572689	568494	5809.31	190	710	745	580	123	6.37287	2.30417	0.036455	0.264723	0	0.0606946	595818	598205	8253.24	190	710	755	579	122	6.56089	2.31035	0.0435609	57649.5	57577.3	128.479	1.11488	0.58802	0.441099	0.0435609	823	0.0132067	30	24946.1	109608	197.809	11.5276	166.984	50.479	0.0994213	0.0763338	20	2.9604	0.14802
6	0	0.071319	103969	104583	526.597	9.27665	3.17919	0.0558786	81460.2	81955.5	399.25	7.43193	2.5119	0.0664117	96815.4	96693.6	1626.9	8.83795	3.0077	0.0762036	111090	112087	0	10.0011	3.44315	0.0581943	84835.9	85603.3	0	7.56088	2.56257	0.0551708	80428.3	80915.2	396.172	7.06351	2.38271	0.0651917	95036.8	94912.3	1597.82	8.34198	2.83229	0.0529246	77153.8	77086.8	1259.92	6.83403	2.29525	0.058431	85181	85666	469.577	7.57889	2.56848	0.0392819	0.26376	0	0.0599843	632933	635070	9343.05	190	710	767	688	137	5.95802	3.27584	0.0376197	0.268614	0	0.0575044	606150	608074	9365.18	190	710	763	675	129	6.07442	3.37038	0.0437923	0.291516	0	0.069529	705607	706440	12713.8	190	710	771	694	138	6.42106	3.45353	0.0478455	0.293366	0	0.0740356	770915	774534	10888	190	710	778	694	151	6.61947	3.54404	0.0389742	0.250144	0	0.0597684	627975	628088	11903.9	190	710	764	667	134	5.90482	3.21458	0.0413661	0.256455	0	0.0615595	666515	668673	10071.2	190	710	778	704	147	5.93825	3.27498	0.0363022	0.25768	0	0.0571578	584922	585016	10899.2	190	710	754	638	115	5.49188	3.00184	0.040512	0.260692	0	0.0608649	652753	657308	6795.68	190	710	776	697	139	5.81734	3.17586	0.0392632	0.249485	0	0.0592952	632631	636623	7265.81	190	710	777	702	127	6.03196	3.34558	0.033675	0.248772	0	0.0536246	542591	538344	5550.12	190	17	743	582	118	5.13115	2.78139	0.0358432	0.259662	0	0.0576408	577527	579838	8392.5	190	710	754	621	117	5.40135	2.92189	0.0496875	64810.1	64708	140.046	0.904486	0.559725	0.434475	0.0496875	823	0.012281	30	23235.5	109605	192.584	15.7734	138.621	60.1431	0.122133	0.0767053	20	2.96375	0.148187
7	0	0.0761257	144334	144980	414.572	8.60629	7.45724	0.0587065	111307	111821	310.261	6.81314	5.82561	0.0704655	133602	133513	1412.71	8.14112	6.9952	0.0816668	154840	155826	0	9.24634	8.03007	0.0612557	116141	116890	0	6.94199	5.95616	0.0578671	109716	110221	308.485	6.54476	5.60109	0.0690109	130844	130752	1391.29	7.77268	6.68145	0.0553283	104902	104862	1080.39	6.22587	5.28087	0.0615728	116742	117252	364.668	6.95993	5.965	0.0398432	0.26233	0	0.0579047	834944	835569	9454.65	190	710	766	722	134	5.8284	8.553	0.0383438	0.266533	0	0.05581	803524	803974	9493.04	190	710	762	719	127	5.90875	8.72744	0.0445199	0.290673	0	0.0679542	932947	932069	12885.2	190	710	770	721	134	6.40138	9.13487	0.0484202	0.293366	0	0.0721737	1.01468e+06	1.01652e+06	10779.1	190	710	775	729	149	6.59959	9.37096	0.0392915	0.247854	0	0.0577966	823382	822084	11867.8	190	710	762	710	131	5.74182	8.3397	0.0418848	0.252885	0	0.0594848	877728	877855	10680.7	190	710	776	747	144	5.796	8.53408	0.0365431	0.255202	0	0.0551181	765787	764516	10952.6	190	710	752	689	113	5.35458	7.78855	0.0412409	0.260692	0	0.0590061	864234	867217	6947.73	190	710	775	743	137	5.68059	8.30993	0.0400994	0.246348	0	0.0575758	840313	842899	7208.5	190	710	776	737	126	5.86843	8.71694	0.0331689	0.232172	0	0.0509033	695079	697917	5315.49	190	17	743	628	114	4.862	6.88821	0.0363726	0.257068	0	0.0560308	762215	763013	8566.22	190	710	752	672	115	5.27869	7.6176	0.0591009	100260	100170	120.534	1.16686	0.591999	0.439728	0.0591009	823	0.00771533	30	14620.4	109554	299.027	13.6142	131.74	149.774	0.120916	0.0900647	20	2.95785	0.147893
8	0	0.0804063	173968	174395	471.445	11.5024	8.8155	0.0611479	132301	132642	346.572	8.97632	6.80015	0.0740734	160266	159827	1699.42	10.8355	8.22965	0.0864585	187063	187851	0	12.391	9.51994	0.0638729	138196	138788	0	9.15336	6.95913	0.0601675	130179	130514	344.652	8.60928	6.52771	0.0723946	156634	156202	1666.56	10.3226	7.8435	0.0574161	124226	123921	1280.46	8.17649	6.14124	0.0643155	139154	139483	407.55	9.19567	6.97946	0.0397715	0.260825	0	0.056055	951081	949001	9587.93	190	710	763	740	128	7.49224	10.2598	0.0379268	0.254126	0	0.0536073	906968	904793	9488.94	190	710	758	735	120	7.6198	10.4989	0.045053	0.290673	0	0.0668744	1.07738e+06	1.07356e+06	13007.2	190	710	770	744	134	8.2645	10.9956	0.0485167	0.292495	0	0.0706207	1.16021e+06	1.15884e+06	10741.5	190	710	772	745	147	8.46307	11.241	0.0392509	0.244315	0	0.0559757	938631	935117	11435.1	190	710	761	731	130	7.349	9.96449	0.0421475	0.247871	0	0.0576706	1.0079e+06	1.00588e+06	10044.7	190	710	776	756	141	7.44627	10.2264	0.0367209	0.253042	0	0.0536374	878130	874298	11246.9	190	710	752	706	109	6.84001	9.28208	0.0416211	0.260692	0	0.0574052	995311	995582	7024.77	190	710	775	762	136	7.34206	10.0318	0.039867	0.241254	0	0.0555101	953365	953420	7056.91	190	710	772	751	121	7.59532	10.5338	0.0327974	0.225177	0	0.0482381	784305	784808	5373.09	190	710	743	672	104	6.16786	8.22793	0.0365133	0.256499	0	0.0546046	873164	871889	8227.47	190	710	751	699	113	6.7881	9.13787	0.0411706	79700.8	79636.2	91.2836	0.846683	0.620253	0.440186	0.0411706	823	0.00672496	30	12737.4	109542	364.036	11.6687	171.378	178.216	0.126881	0.0907448	20	2.95124	0.147562
9	0	0.0728581	80901.8	81222.9	527.797	7.12443	0.489528	0.0553044	61410.1	61666.6	388.914	5.52113	0.374794	0.0668187	74195.6	73980.8	1494.26	6.6787	0.452933	0.0785043	87171.4	87259.1	0	7.68652	0.530078	0.0578119	64194.5	64665.4	0	5.63586	0.384582	0.0544193	60427.3	60687.5	386.825	5.29021	0.359543	0.0653057	72515.6	72313.3	1469.24	6.35544	0.431269	0.051669	57373.4	57228.5	1128.08	5.00822	0.33572	0.0581398	64558.5	64802.5	456.806	5.6637	0.385132	0.037935	0.248296	0	0.0533105	465572	458056	9279.13	190	710	762	732	123	4.81936	0.521096	0.0362914	0.247067	0	0.0509794	445400	438124	8997.48	190	710	758	729	115	4.87081	0.531702	0.0445339	0.290673	0	0.0660026	546558	536134	13266.2	190	710	769	744	132	5.38745	0.559641	0.0482846	0.291588	0	0.0698598	592591	583765	11395.7	190	710	772	744	146	5.49603	0.569903	0.0374177	0.231692	0	0.0533368	459223	449755	11661.5	190	710	760	723	124	4.72931	0.50421	0.0399492	0.236289	0	0.0547383	490291	481978	10245.2	190	710	773	748	131	4.82055	0.522568	0.0349396	0.238792	0	0.0509969	428809	419833	11063.2	190	710	751	698	103	4.42607	0.471444	0.0397187	0.248635	0	0.0547121	487462	481798	7019.74	190	710	773	754	130	4.76131	0.513906	0.0379249	0.231674	0	0.0526456	465447	459642	7189.43	190	710	770	744	117	4.86371	0.536797	0.0309107	0.217934	0	0.0452244	379363	375159	5215.8	190	710	743	647	99	3.95715	0.415138	0.0351871	0.252945	0	0.0523657	431847	425037	8410.45	190	710	751	691	108	4.40083	0.464694	0.011583	11507.9	11490.5	37.7129	0.214249	0.560831	0.423093	0.011583	823	0.00872573	30	16518	109634	108.195	5.70381	107.711	9.35468	0.082171	0.075	20	2.95652	0.147826
