year	fire	meanGCover0	meanGB0	pgrest0	grazedGBM0	PTranspirationL10	PTranspirationL20	meanGCover1	meanGB1	pgrest1	grazedGBM1	PTranspirationL11	PTranspirationL21	meanGCover2	meanGB2	pgrest2	grazedGBM2	PTranspirationL12	PTranspirationL22	meanGCover3	meanGB3	pgrest3	grazedGBM3	PTranspirationL13	PTranspirationL23	meanGCover4	meanGB4	pgrest4	grazedGBM4	PTranspirationL14	PTranspirationL24	meanGCover5	meanGB5	pgrest5	grazedGBM5	PTranspirationL15	PTranspirationL25	meanGCover6	meanGB6	pgrest6	grazedGBM6	PTranspirationL16	PTranspirationL26	meanGCover7	meanGB7	pgrest7	grazedGBM7	PTranspirationL17	PTranspirationL27	meanGCover8	meanGB8	pgrest8	grazedGBM8	PTranspirationL18	PTranspirationL28	meanSCover0	MaxSCover0	MinSCover0	SDSCover0	meanSB0	srest0	grazedSBM0	shrubCells0	estCells0	sc010	sc10	sc100	STranspirationL10	STranspirationL20	meanSCover1	MaxSCover1	MinSCover1	SDSCover1	meanSB1	srest1	grazedSBM1	shrubCells1	estCells1	sc011	sc11	sc101	STranspirationL11	STranspirationL21	meanSCover2	MaxSCover2	MinSCover2	SDSCover2	meanSB2	srest2	grazedSBM2	shrubCells2	estCells2	sc012	sc12	sc102	STranspirationL12	STranspirationL22	meanSCover3	MaxSCover3	MinSCover3	SDSCover3	meanSB3	srest3	grazedSBM3	shrubCells3	estCells3	sc013	sc13	sc103	STranspirationL13	STranspirationL23	meanSCover4	MaxSCover4	MinSCover4	SDSCover4	meanSB4	srest4	grazedSBM4	shrubCells4	estCells4	sc014	sc14	sc104	STranspirationL14	STranspirationL24	meanSCover5	MaxSCover5	MinSCover5	SDSCover5	meanSB5	srest5	grazedSBM5	shrubCells5	estCells5	sc015	sc15	sc105	STranspirationL15	STranspirationL25	meanSCover6	MaxSCover6	MinSCover6	SDSCover6	meanSB6	srest6	grazedSBM6	shrubCells6	estCells6	sc016	sc16	sc106	STranspirationL16	STranspirationL26	meanSCover7	MaxSCover7	MinSCover7	SDSCover7	meanSB7	srest7	grazedSBM7	shrubCells7	estCells7	sc017	sc17	sc107	STranspirationL17	STranspirationL27	meanSCover8	MaxSCover8	MinSCover8	SDSCover8	meanSB8	srest8	grazedSBM8	shrubCells8	estCells8	sc018	sc18	sc108	STranspirationL18	STranspirationL28	meanSCover9	MaxSCover9	MinSCover9	SDSCover9	meanSB9	srest9	grazedSBM9	shrubCells9	estCells9	sc019	sc19	sc109	STranspirationL19	STranspirationL29	meanSCover10	MaxSCover10	MinSCover10	SDSCover10	meanSB10	srest10	grazedSBM10	shrubCells10	estCells10	sc0110	sc110	sc1010	STranspirationL110	STranspirationL210	meanACover0	meanAB0	agrest0	grazedABM0	ATranspirationL10	meanGtotalcover	meanStotalcover	meanAtotalcover	scsum01	meanRCover	effSR	meanRB	BMGrazed	AnnualRain	Annualevaporation	AnnualtranspirationL1	AnnualtranspirationL2	ML1	ML2	Richness	ShannonDiv	Evenness
0	0	0.0266621	29412.1	26531.7	4476.6	2.62101	0.78676	0.0263002	29012.9	26187.4	4398.55	2.66366	0.800838	0.0267112	29466.3	26474	4602.88	2.68571	0.806001	0.0266594	29409.1	26632.3	4361.81	2.62102	0.78676	0.0262681	28977.4	26258.8	4278.38	2.6	0.781838	0.0262608	28969.4	26149.7	4390.18	2.6	0.781838	0.026663	29413.1	26428.2	4592.4	2.62103	0.78676	0.026369	29088.8	26151.6	4525.42	2.60572	0.783176	0.0263722	29092.3	26156.2	4524.38	2.6057	0.783176	0.0331257	0.286737	0	0.0742906	403889	403673	272.932	176	0	176	176	138	3.57334	0.262123	0.0332264	0.287071	0	0.0745237	405117	404901	272.997	176	0	176	176	141	3.72411	0.272772	0.0328132	0.292275	0	0.0731768	400079	399755	407.804	176	0	175	175	143	3.52546	0.257969	0.0340735	0.28912	0	0.075977	415446	415224	279.732	176	0	174	174	142	3.54224	0.259129	0.0299815	0.288902	0	0.068412	365553	365251	381.087	176	0	175	175	129	3.2493	0.237893	0.0341232	0.293042	0	0.0750529	416051	415826	284.689	176	0	176	176	145	3.52264	0.258466	0.0318165	0.290863	0	0.0720215	387927	387684	306.432	176	0	174	174	135	3.45085	0.252673	0.0318246	0.293247	0	0.0720356	388025	387931	120.853	176	0	176	176	127	3.2819	0.240684	0.0343323	0.289858	0	0.0762761	418601	418497	132.637	176	0	174	174	142	3.73217	0.273457	0.0303762	0.294222	0	0.069087	370365	370270	122.143	176	0	175	175	132	3.30289	0.242306	0.0334009	0.29031	0	0.0747684	407244	407018	285.402	176	0	175	175	144	3.60826	0.264806	0.164612	162476	143553	22687.4	2.71071	0.238266	0.359094	0.164612	176	0	50	0	65704.8	106.431	57.5321	64.853	9.92414	0.0926322	0.0750299	20	2.98343	0.149171
1	0	0.0281614	35460.4	33213.1	4652.48	3.00722	2.67501	0.0267647	33701.7	31605.7	4398.25	2.95745	2.61729	0.0282173	35530.8	33182.5	4784.94	3.07984	2.73668	0.0282777	35606.8	33447	4544.17	3.02132	2.69236	0.0267519	33685.6	31681.5	4278.48	2.89146	2.56209	0.0266319	33534.5	31453.6	4373.21	2.87689	2.54475	0.0280309	35296.1	32968.9	4750.04	2.9923	2.65705	0.0269176	33894.2	31690	4545.08	2.89732	2.56192	0.0269117	33886.8	31683.9	4542.95	2.89843	2.56367	0.0310797	0.280459	0	0.070667	432546	432357	243.891	176	0	172	172	128	3.50988	0.819978	0.0315455	0.280095	0	0.0710368	439028	439267	244.149	176	0	175	175	137	3.66893	0.854717	0.0314701	0.277884	0	0.0702029	437979	438271	368.416	176	0	175	175	139	3.48667	0.810442	0.0326363	0.283425	0	0.0730183	454210	454584	275.576	176	0	173	173	140	3.48333	0.808819	0.0278969	0.277411	0	0.064418	388250	388372	336.813	176	0	172	172	117	3.17096	0.739081	0.0326736	0.287955	0	0.0718402	454728	454957	249.238	176	0	176	176	143	3.4815	0.812766	0.0297793	0.283205	0	0.0678307	414448	414620	282.12	176	0	172	172	127	3.35663	0.782987	0.0296806	0.283446	0	0.0678568	413074	413470	104.433	176	0	173	173	122	3.2307	0.755488	0.0327616	0.275676	0	0.0728137	455954	456282	132.093	176	0	174	174	140	3.65033	0.84889	0.0289049	0.287425	0	0.0658991	402279	402376	107.36	176	0	174	174	129	3.2255	0.752963	0.031553	0.28473	0	0.0711545	439132	439403	240.762	176	0	173	173	141	3.54398	0.827929	0.193974	218539	201336	22262.4	4.69703	0.246665	0.339982	0.193974	176	0	50	0	65716.8	144.336	65.8199	69.1277	32.4249	0.107489	0.079408	20	2.99064	0.149532
2	0	0.0293962	36487.8	32349.4	6117.75	3.50635	2.12069	0.0268247	33295.9	29599	5523.56	3.29883	1.98328	0.0295298	36653.6	32380.6	6298.97	3.59965	2.17191	0.0295871	36724.7	32635.1	6013.53	3.53425	2.14403	0.0267612	33217.1	29629.4	5375.26	3.22101	1.94131	0.0265942	33009.8	29378	5467.14	3.19494	1.9194	0.0291852	36225.9	32037	6219.61	3.47722	2.09646	0.0270848	33618.8	29778.9	5718.53	3.24931	1.94949	0.0270931	33629	29782.1	5727.93	3.24999	1.95113	0.029495	0.273053	0	0.0673189	404641	404487	195.677	176	0	171	171	124	4.0541	0.422923	0.0295843	0.276981	0	0.0673692	405866	405709	198.798	176	43	184	172	127	4.29076	0.46033	0.0297592	0.271801	0	0.0668397	408265	408018	312.393	176	57	188	172	132	4.11428	0.446355	0.0313759	0.282388	0	0.0701583	430445	430266	227.011	176	57	189	173	138	4.09066	0.446219	0.0267432	0.270753	0	0.0616194	366890	366675	272.798	176	43	184	172	111	3.64411	0.391403	0.0313009	0.278863	0	0.0687657	429416	429257	202.678	176	43	189	176	141	4.09567	0.442412	0.028251	0.271139	0	0.0645504	387575	387397	226.08	176	43	183	171	121	3.89184	0.413889	0.0279835	0.274285	0	0.064659	383906	383832	95.069	176	43	183	170	118	3.72447	0.400734	0.0308467	0.265546	0	0.0689902	423185	423112	95.5486	176	43	184	172	133	4.27984	0.45991	0.0276806	0.274795	0	0.0631555	379749	379676	94.4773	176	17	179	174	123	3.77515	0.40101	0.0303311	0.275407	0	0.068331	416111	415947	208.758	176	43	186	173	133	4.12374	0.445613	0.0661958	73516	66263.6	11154.8	2.78724	0.252056	0.323351	0.0661958	198	0.0327974	50	60752.8	65746.4	139.978	66.2544	77.2039	23.0086	0.0819817	0.075549	20	2.99115	0.149558
3	0	0.0327785	45843.5	43515.3	5217.56	3.81956	4.50527	0.0284278	39758.7	37799.7	4493.56	3.45594	3.96435	0.0330214	46183.2	43726.9	5399.72	3.92537	4.632	0.0331074	46303.5	44048.5	5138.41	3.85941	4.56619	0.0283176	39604.6	37744.5	4355.67	3.37246	3.8697	0.028054	39235.8	37309.4	4429.94	3.33943	3.82122	0.0324573	45394.3	42991.4	5298.67	3.77773	4.44478	0.028854	40354.7	38269.8	4684.47	3.41337	3.92398	0.0288798	40390.8	38304.5	4687.1	3.41527	3.92853	0.0276895	0.27114	0	0.0638801	428025	427841	229.458	176	0	168	168	118	3.80665	1.06461	0.0283241	0.266675	0	0.0645311	437836	437643	240.79	176	0	184	172	124	3.97932	1.14358	0.0286316	0.264643	0	0.064497	442588	442274	391.951	176	0	187	171	129	3.8483	1.11702	0.0301686	0.275647	0	0.0674376	466347	466139	259.778	176	0	189	173	131	3.89771	1.13565	0.0253395	0.25714	0	0.0585426	391698	391425	341.853	176	0	183	171	105	3.45796	0.994134	0.0297386	0.274829	0	0.0655609	459700	459501	248.164	176	0	188	175	137	3.884	1.12088	0.0267731	0.268371	0	0.06131	413859	413623	295.883	176	0	182	170	117	3.64281	1.04118	0.0264418	0.272507	0	0.0614468	408738	408648	112.247	176	0	181	168	112	3.46566	1.00113	0.02906	0.259161	0	0.0656485	449210	449113	121.965	176	0	181	169	130	3.99133	1.14799	0.0265039	0.272192	0	0.0605496	409698	409607	113.597	176	0	179	174	115	3.57602	1.0148	0.0289416	0.265269	0	0.0654832	447380	447167	265.957	176	0	185	172	125	3.92401	1.13202	0.196095	245386	229958	19383.7	4.78693	0.273898	0.307612	0.196095	198	0.0456639	50	84482.4	65710.4	178.199	71.3805	78.6392	49.569	0.10269	0.0849807	20	2.99372	0.149686
4	0	0.0450761	80418.3	78296.7	5674.13	7.56972	8.75663	0.0360959	64397.2	62753.3	4528.15	6.33029	7.18022	0.0457426	81607.4	79332	5913.02	7.83414	9.06223	0.0456987	81529.1	79499.3	5589.16	7.67931	8.90532	0.0357743	63823.4	62287.3	4367.31	6.14732	6.97619	0.0353289	63028.7	61427.2	4428.36	6.06469	6.8669	0.0444606	79320.3	77119.3	5742.98	7.46445	8.61704	0.0370554	66109	64317.9	4777.91	6.32143	7.17951	0.0370983	66185.4	64396.7	4777.25	6.32905	7.1906	0.0262102	0.269813	0	0.0606993	516826	517258	227.739	176	0	167	167	115	4.62866	2.03258	0.0266412	0.249271	0	0.0613551	525325	530835	247.257	176	0	180	168	117	4.94316	2.23201	0.0274152	0.257585	0	0.0621178	540587	546134	353.86	176	0	185	172	122	4.81483	2.2	0.0287709	0.27259	0	0.0646812	567320	573331	247.83	176	0	187	173	126	4.87366	2.23298	0.0241215	0.256725	0	0.0559322	475641	480555	333.319	176	0	182	170	102	4.25604	1.92484	0.0284358	0.264513	0	0.0628026	560712	566619	265.934	176	0	187	175	135	4.792	2.16961	0.025702	0.260594	0	0.0588485	506806	512219	255.838	176	0	182	170	114	4.48357	2.01676	0.0251578	0.264541	0	0.0586187	496076	501647	105.85	176	0	180	167	108	4.25108	1.92915	0.0275401	0.246398	0	0.0625835	543050	548719	115.344	176	0	179	168	125	4.87821	2.20405	0.0252604	0.265972	0	0.0579614	498099	503522	115.94	176	0	178	173	110	4.44413	1.98038	0.0278486	0.255971	0	0.0629577	549132	555117	252.078	176	0	185	172	120	4.86799	2.20637	0.226478	361519	348179	17488.4	8.43483	0.362331	0.293104	0.226478	198	0.0389091	50	73102.7	65807.6	271.836	81.2451	121.409	93.8638	0.131212	0.0896437	20	2.97368	0.148684
5	0	0.0478083	70434.3	68041.5	6329.45	8.54789	3.55653	0.0367904	54202	52392.3	4884.3	6.75764	2.74389	0.0486599	71688.8	69126.5	6624.06	8.89667	3.69764	0.0485406	71513.1	69193.3	6259.87	8.69144	3.63138	0.0363925	53615.7	51918.3	4695.45	6.5347	2.65734	0.0359105	52905.7	51141.2	4769.7	6.43645	2.60778	0.0470899	69375.9	66904.5	6407.11	8.40889	3.4866	0.0379689	55938.2	53972.6	5178.7	6.8054	2.76548	0.0380188	56011.8	54044	5184.8	6.81514	2.77045	0.025121	0.260166	0	0.0580822	409056	413128	249.964	176	62	177	167	113	4.48704	0.689128	0.0255348	0.245523	0	0.05846	415795	419840	259.92	176	724	272	171	111	4.81604	0.838043	0.0262515	0.249871	0	0.059188	427465	431548	389.479	176	724	273	171	118	4.76502	0.830343	0.0276333	0.266324	0	0.0618868	449965	454374	264.121	176	724	289	172	122	4.80452	0.855676	0.0233044	0.244106	0	0.0535358	379476	383040	337.403	176	724	265	171	99	4.18885	0.723569	0.0272983	0.252915	0	0.0597815	444510	448862	273.971	176	724	283	176	133	4.73989	0.823523	0.0247433	0.250786	0	0.0562536	402906	406836	299.026	176	724	268	171	113	4.46248	0.772	0.0240923	0.248257	0	0.055805	392306	396420	104.791	176	724	271	167	106	4.1977	0.737757	0.0262463	0.242743	0	0.0595587	427380	431508	139.186	176	724	271	167	119	4.78227	0.826975	0.024198	0.244549	0	0.05512	394026	398025	112.228	176	724	269	172	104	4.38212	0.752012	0.0267927	0.252028	0	0.0601319	436278	440673	273.396	176	724	294	173	114	4.84821	0.852973	0.168507	222124	213225	12705.8	5.50046	0.37718	0.281216	0.168507	392	0.0564527	50	104690	65742.7	196.339	60.771	123.869	36.619	0.103873	0.0759318	20	2.9647	0.148235
6	0	0.0391318	41607.3	37302.7	7585.39	3.8515	0.781255	0.0299643	31859.8	28635.4	5720.88	2.99991	0.595007	0.0398979	42421.8	37906.8	7935.12	4.01041	0.813714	0.0377755	40165.2	36130.5	7249.37	3.91736	0.796604	0.0295938	31465.9	28374.2	5499.71	2.90088	0.575539	0.0304963	32425.5	29143.5	5743.43	2.85674	0.565615	0.0402978	42847.1	38288.1	7903.99	3.78636	0.766491	0.0308286	32778.8	29363.6	6048.87	3.0254	0.601273	0.0308626	32815	29400.6	6048.52	3.02975	0.602347	0.0234075	0.239213	0	0.0539679	275081	274919	209.177	176	720	239	166	110	2.41796	0.16211	0.024247	0.241452	0	0.0553577	284947	284769	227.796	176	724	290	170	105	2.57644	0.195578	0.0252789	0.239498	0	0.0564926	297073	296818	324.706	176	724	294	173	116	2.54671	0.195636	0.0263279	0.255078	0	0.0589801	309401	309225	225.517	176	724	303	173	118	2.57358	0.201083	0.022192	0.238166	0	0.0505703	260797	260591	262.404	176	724	276	173	95	2.25672	0.169878	0.0257933	0.243866	0	0.0562893	303118	302933	237.41	176	724	298	176	126	2.53848	0.193353	0.0234136	0.238227	0	0.0531736	275153	274951	258.553	176	724	278	173	107	2.39629	0.179694	0.0228896	0.247918	0	0.0525527	268995	268917	103.483	176	724	282	172	101	2.24288	0.1717	0.0250235	0.231667	0	0.0563969	294072	293984	115.871	176	724	285	169	115	2.54261	0.192524	0.0226532	0.240878	0	0.0516994	266216	266144	96.3541	176	724	274	171	95	2.34216	0.174971	0.0253506	0.24072	0	0.0568354	297916	297723	246.812	176	724	307	174	108	2.60177	0.202309	0.0176169	16759.6	15445.7	3766.13	0.170062	0.308848	0.266577	0.0176169	418	0.094069	50	174752	65809.5	96.7435	42.0754	57.584	8.13668	0.0781121	0.0750015	20	2.98358	0.149179
7	0	0.0386394	50085.5	47017.2	6462.29	4.80513	2.73878	0.0284591	36889.5	34672.4	4750.24	3.64897	2.04004	0.039477	51171.1	47909.3	6770.24	5.01697	2.85911	0.0374109	48493	45646	6097.64	4.6489	2.64914	0.0280933	36415.3	34315.7	4567.62	3.52179	1.97026	0.0289404	37513.2	35249.4	4834.03	3.62157	2.02565	0.0397808	51564.9	48271.9	6821	4.93614	2.81137	0.029403	38112.9	35728	5032.02	3.67625	2.05754	0.0294373	38157.4	35766.9	5042.23	3.68145	2.06072	0.022388	0.228487	0	0.0515499	320746	320521	281.83	176	0	239	166	103	2.94819	0.665629	0.023339	0.227062	0	0.053014	334371	334114	320.185	176	0	290	172	101	3.21747	0.831607	0.0240751	0.223072	0	0.0537736	344917	344527	487.793	176	0	292	174	109	3.23068	0.845886	0.0250923	0.243208	0	0.0561602	359490	359219	337.684	176	0	301	174	112	3.23231	0.857803	0.0210705	0.234771	0	0.0478581	301871	301547	405.52	176	0	274	174	90	2.82859	0.722747	0.0246087	0.240674	0	0.0535983	352561	352314	308.856	176	0	297	176	119	3.15523	0.816374	0.0225513	0.236103	0	0.0509042	323086	322793	366.157	176	0	278	174	100	2.98162	0.761345	0.0219784	0.24434	0	0.0500489	314878	314767	138.167	176	0	282	176	100	2.80194	0.729126	0.0236121	0.226451	0	0.0533151	338284	338158	156.666	176	0	283	168	110	3.19023	0.81836	0.021744	0.227423	0	0.0493523	311521	311410	138.518	176	0	274	172	89	2.88339	0.730972	0.0243224	0.230348	0	0.0544316	348459	348180	348.853	176	0	305	175	102	3.23944	0.852695	0.130773	151668	141943	12052.2	1.75736	0.299641	0.254782	0.130773	418	0.0810688	50	151481	65719.7	153.334	61.9519	73.0236	29.8451	0.0987871	0.0760733	20	2.97799	0.148899
8	0	0.0492992	94924.6	92436	6432.93	7.81697	10.187	0.0340997	65658.2	63962.3	4473.23	5.64619	7.201	0.0506507	97526.8	94829.1	6788.66	8.19212	10.7023	0.0478551	92143.9	89855.1	6078.85	7.58215	9.87262	0.0335354	64571.8	62998	4277.39	5.43869	6.92213	0.0344639	66359.5	64643.5	4525.6	5.59319	7.12612	0.0506578	97540.6	94848.4	6787.26	8.03211	10.4763	0.0355381	68427.9	66560.8	4785.92	5.72511	7.33011	0.0355916	68530.8	66663.4	4789.47	5.73256	7.34103	0.0214881	0.22565	0	0.0492329	457301	457198	302.578	176	0	239	166	97	3.8008	2.74491	0.0228881	0.226601	0	0.0512152	487095	490834	358.025	176	0	290	176	98	4.21509	3.45361	0.0240058	0.217201	0	0.052758	510881	514740	488.123	176	0	292	178	108	4.20283	3.53101	0.0246604	0.239019	0	0.0547452	524813	528958	328.849	176	0	299	181	107	4.20622	3.5477	0.0202479	0.231747	0	0.0457013	430909	434178	414.192	176	0	272	178	84	3.65216	2.97759	0.0240688	0.236191	0	0.0517117	512222	516217	338.48	176	0	296	181	115	4.09859	3.37677	0.0218069	0.230551	0	0.0487925	464086	467741	382.423	176	0	276	180	95	3.90245	3.17048	0.0212861	0.228854	0	0.0478677	453001	456814	144.033	176	0	281	179	93	3.65852	3.00951	0.0229315	0.22528	0	0.0512328	488019	491865	155.011	176	0	282	171	106	4.09384	3.34753	0.0206607	0.215141	0	0.0468199	439694	443310	158.463	176	0	271	171	82	3.75625	3.03591	0.0237899	0.226098	0	0.0527337	506287	510415	327.48	176	0	303	179	101	4.23942	3.54667	0.179927	309978	299550	13454.7	5.25609	0.371691	0.247834	0.179927	418	0.042645	50	80740.7	65791.7	306.189	75.5785	108.841	112.9	0.125266	0.102605	20	2.94444	0.147222
9	0	0.045941	51500.8	48374.5	7677.67	4.88099	2.15045	0.0313677	35163.9	33058.2	5239.95	3.40705	1.45903	0.0471856	52896.1	49551.8	8103.02	5.13399	2.25265	0.0446632	50068.4	47146	7269.37	4.74209	2.09429	0.0308528	34586.6	32590.7	5028.65	3.27367	1.409	0.03165	35480.3	33350.1	5298.04	3.36138	1.44546	0.0471324	52836.5	49497.9	8095.87	5.01088	2.20287	0.0327109	36669.7	34380.8	5612.93	3.47263	1.48426	0.0327568	36721	34426.6	5625.03	3.47832	1.48732	0.020613	0.218986	0	0.0472404	255400	255192	262.747	176	15	239	166	93	2.31533	0.211183	0.0220405	0.212013	0	0.0488866	273087	272862	284.956	176	724	291	183	94	2.62273	0.367807	0.0230757	0.212029	0	0.0503637	285914	285591	426.793	176	724	292	181	100	2.65088	0.371194	0.0238245	0.234764	0	0.0525134	295192	294981	296.622	176	724	301	189	101	2.61488	0.387532	0.0194616	0.223307	0	0.0437478	241134	240827	387.389	176	724	272	180	77	2.22743	0.303044	0.0230225	0.235796	0	0.0492617	285254	285014	303.642	176	724	297	189	109	2.54315	0.353195	0.0206799	0.220732	0	0.0462504	256229	255973	323.18	176	724	276	183	86	2.39922	0.328882	0.0203883	0.217459	0	0.0456316	252616	252519	124.587	176	724	281	182	89	2.25052	0.318616	0.0221211	0.215025	0	0.0490371	274085	273989	123.369	176	724	282	175	104	2.52142	0.336137	0.0198124	0.212577	0	0.0447018	245480	245391	114.805	176	724	271	176	77	2.26949	0.305183	0.0230854	0.215608	0	0.0506844	286034	285799	296.588	176	724	305	183	97	2.62694	0.378653	0.0362396	36349	34192.6	4828.48	0.697424	0.344261	0.238125	0.0362396	420	0.0524002	50	97984.7	65723.7	110.774	43.8279	64.5004	19.6492	0.0849238	0.0750104	20	2.95289	0.147644
