year	fire	meanGCover0	meanGB0	pgrest0	grazedGBM0	PTranspirationL10	PTranspirationL20	meanGCover1	meanGB1	pgrest1	grazedGBM1	PTranspirationL11	PTranspirationL21	meanGCover2	meanGB2	pgrest2	grazedGBM2	PTranspirationL12	PTranspirationL22	meanGCover3	meanGB3	pgrest3	grazedGBM3	PTranspirationL13	PTranspirationL23	meanGCover4	meanGB4	pgrest4	grazedGBM4	PTranspirationL14	PTranspirationL24	meanGCover5	meanGB5	pgrest5	grazedGBM5	PTranspirationL15	PTranspirationL25	meanGCover6	meanGB6	pgrest6	grazedGBM6	PTranspirationL16	PTranspirationL26	meanGCover7	meanGB7	pgrest7	grazedGBM7	PTranspirationL17	PTranspirationL27	meanGCover8	meanGB8	pgrest8	grazedGBM8	PTranspirationL18	PTranspirationL28	meanSCover0	MaxSCover0	MinSCover0	SDSCover0	meanSB0	srest0	grazedSBM0	shrubCells0	estCells0	sc010	sc10	sc100	STranspirationL10	STranspirationL20	meanSCover1	MaxSCover1	MinSCover1	SDSCover1	meanSB1	srest1	grazedSBM1	shrubCells1	estCells1	sc011	sc11	sc101	STranspirationL11	STranspirationL21	meanSCover2	MaxSCover2	MinSCover2	SDSCover2	meanSB2	srest2	grazedSBM2	shrubCells2	estCells2	sc012	sc12	sc102	STranspirationL12	STranspirationL22	meanSCover3	MaxSCover3	MinSCover3	SDSCover3	meanSB3	srest3	grazedSBM3	shrubCells3	estCells3	sc013	sc13	sc103	STranspirationL13	STranspirationL23	meanSCover4	MaxSCover4	MinSCover4	SDSCover4	meanSB4	srest4	grazedSBM4	shrubCells4	estCells4	sc014	sc14	sc104	STranspirationL14	STranspirationL24	meanSCover5	MaxSCover5	MinSCover5	SDSCover5	meanSB5	srest5	grazedSBM5	shrubCells5	estCells5	sc015	sc15	sc105	STranspirationL15	STranspirationL25	meanSCover6	MaxSCover6	MinSCover6	SDSCover6	meanSB6	srest6	grazedSBM6	shrubCells6	estCells6	sc016	sc16	sc106	STranspirationL16	STranspirationL26	meanSCover7	MaxSCover7	MinSCover7	SDSCover7	meanSB7	srest7	grazedSBM7	shrubCells7	estCells7	sc017	sc17	sc107	STranspirationL17	STranspirationL27	meanSCover8	MaxSCover8	MinSCover8	SDSCover8	meanSB8	srest8	grazedSBM8	shrubCells8	estCells8	sc018	sc18	sc108	STranspirationL18	STranspirationL28	meanSCover9	MaxSCover9	MinSCover9	SDSCover9	meanSB9	srest9	grazedSBM9	shrubCells9	estCells9	sc019	sc19	sc109	STranspirationL19	STranspirationL29	meanSCover10	MaxSCover10	MinSCover10	SDSCover10	meanSB10	srest10	grazedSBM10	shrubCells10	estCells10	sc0110	sc110	sc1010	STranspirationL110	STranspirationL210	meanACover0	meanAB0	agrest0	grazedABM0	ATranspirationL10	meanGtotalcover	meanStotalcover	meanAtotalcover	scsum01	meanRCover	effSR	meanRB	BMGrazed	AnnualRain	Annualevaporation	AnnualtranspirationL1	AnnualtranspirationL2	ML1	ML2	Richness	ShannonDiv	Evenness
0	0	0.0398324	78182.5	73770.4	7941.24	6.8795	8.60796	0.0367973	72225.1	68210.5	7267.73	6.69086	8.25086	0.0402579	79017.7	74359	8254.54	7.09183	8.89076	0.0398281	78174	73955	7719.21	6.87944	8.60776	0.0364754	71593.4	67792.5	6999.14	6.49976	8.00196	0.0364788	71600	67626	7198.23	6.49979	8.0021	0.0398385	78194.4	73588.5	8164.06	6.87955	8.60816	0.0373669	73343.2	69074.5	7599.99	6.60072	8.16275	0.0373707	73350.6	69085.8	7595.76	6.60074	8.16288	0.0252504	0.280628	0	0.0644351	547781	547538	309.138	142	0	142	142	109	4.25809	2.22927	0.0261654	0.288811	0	0.0663191	567631	567366	336.408	142	0	141	141	112	4.59715	2.39703	0.0273289	0.287281	0	0.0691119	592871	592428	558.418	142	0	142	142	111	4.54325	2.37392	0.0289813	0.294921	0	0.0726449	628718	628411	390.129	142	0	141	141	120	4.67101	2.44222	0.025559	0.295355	0	0.0655388	554476	554083	496.391	142	0	141	141	107	4.32109	2.26052	0.0252934	0.287346	0	0.0649054	548714	548470	310.157	142	0	142	142	106	4.0728	2.12739	0.0263497	0.288	0	0.0678559	571630	571322	389.683	142	0	142	142	103	4.42681	2.30953	0.0261516	0.292746	0	0.0668086	567332	567222	142.958	142	0	141	141	108	4.23819	2.21078	0.0265531	0.283638	0	0.0673889	576041	575916	162.108	142	0	142	142	109	4.47222	2.32926	0.0248759	0.285352	0	0.0641409	539656	539544	146.342	142	0	141	141	102	4.23284	2.21115	0.0272767	0.290648	0	0.0693377	591740	591452	365.943	142	0	140	140	111	4.65119	2.43111	0.274561	482178	451707	37247.7	10.7199	0.344246	0.289785	0.274561	142	0	30	0	109595	315.252	102.198	119.837	100.617	0.124878	0.109032	20	2.9825	0.149125
1	0	0.045745	64759.4	60080.3	9568.09	5.54157	6.17846	0.0405036	57339.4	53252.4	8473.62	5.12053	5.65291	0.0463763	65653.1	60721.3	9957.21	5.7353	6.39865	0.04587	64936.4	60428.2	9330.93	5.55647	6.19787	0.0400647	56718.1	52830.9	8164.61	4.95912	5.47118	0.0399766	56593.3	52561	8369.88	4.94597	5.45372	0.0456081	64565.6	59726.9	9789.62	5.52677	6.15863	0.0413489	58536	54191.8	8882.51	5.08746	5.62403	0.0413741	58571.6	54227.2	8882.95	5.08829	5.62484	0.0240978	0.275786	0	0.0614652	377052	399071	297.439	142	0	142	142	106	3.40619	0.866949	0.0249831	0.288031	0	0.0633251	390905	419193	290.602	142	0	141	141	108	3.67113	0.928645	0.0262299	0.279832	0	0.0663861	410413	439833	514.921	142	0	142	142	111	3.68772	0.938384	0.0276478	0.286891	0	0.0697068	432599	463564	355.713	142	0	140	140	115	3.74858	0.954195	0.0244209	0.281501	0	0.0625848	382108	409247	497.661	142	0	141	141	104	3.44442	0.873732	0.0240423	0.27791	0	0.0615976	376185	403902	313.148	142	0	142	142	100	3.26963	0.828777	0.0248673	0.277341	0	0.0644259	389093	416843	389.232	142	0	141	141	97	3.54958	0.898872	0.0250206	0.288875	0	0.0639539	391491	419759	145.542	142	0	141	141	106	3.3822	0.855574	0.0254064	0.2729	0	0.0646492	397528	426052	151.941	142	0	141	141	108	3.58063	0.905288	0.0235741	0.276223	0	0.0610898	368859	395705	153.544	142	0	140	140	96	3.3534	0.850071	0.0260414	0.286575	0	0.0665576	407464	436538	358.83	142	0	139	139	109	3.68576	0.939668	0.191348	242370	225226	24662.9	4.32786	0.386867	0.276332	0.191348	142	0	30	0	109551	182.347	64.8482	90.6691	62.614	0.10364	0.0806477	20	2.97467	0.148734
2	0	0.0532776	132492	127652	10550.5	7.42632	9.81933	0.0450376	112000	107974	8897.9	6.50475	8.47711	0.0542175	134829	129659	11046.7	7.71652	10.222	0.0535985	133289	128642	10321.7	7.47174	9.8793	0.0444504	110540	106758	8534.38	6.28199	8.17261	0.0442174	109961	106022	8724.5	6.24714	8.12688	0.0529687	131723	126684	10788.8	7.37968	9.75762	0.0462386	114987	110646	9396.15	6.50777	8.5052	0.0462704	115066	110724	9399.36	6.51153	8.50904	0.0247482	0.272477	0	0.0578672	680225	708922	346.446	142	612	581	143	101	3.90436	5.39796	0.027341	0.288031	0	0.0618415	751490	790341	380.071	142	758	690	146	108	4.34955	6.2893	0.0285217	0.277997	0	0.0647088	783942	824166	634.552	142	758	687	146	109	4.38729	6.35166	0.0302544	0.2853	0	0.0680602	831566	874058	432.18	142	758	731	146	115	4.44626	6.45723	0.0266601	0.281164	0	0.0611559	732775	769980	547.964	142	758	669	143	104	4.06564	5.83889	0.026376	0.277057	0	0.0600974	724968	763009	377.324	142	758	711	143	99	3.87064	5.65434	0.0270925	0.275491	0	0.0629853	744659	782804	450.511	142	758	689	146	96	4.15489	6.02796	0.0273142	0.288875	0	0.0624362	750755	789466	184.102	142	758	683	146	105	4.00315	5.76597	0.0277579	0.270018	0	0.0631729	762950	802190	191.605	142	758	699	148	108	4.2404	6.10826	0.0257132	0.271155	0	0.0595056	706750	743640	169.08	142	758	670	143	94	3.94062	5.69134	0.028464	0.286037	0	0.0651166	782357	822466	394.134	142	758	696	150	109	4.36331	6.29037	0.147348	327857	314427	17762	3.9371	0.440277	0.300243	0.147348	773	0.0929581	30	171648	109530	442.546	64.6037	111.711	147.342	0.123565	0.113147	20	2.96222	0.148111
3	0	0.0608431	125894	120828	11176.3	8.81326	9.55133	0.0495919	102614	98542.2	9113.74	7.4387	7.92844	0.062129	128555	123153	11734.6	9.19084	9.97402	0.0613292	126900	122014	10937.5	8.88557	9.63714	0.0488266	101030	97198.6	8718.5	7.16667	7.62849	0.048481	100315	96348.9	8899.05	7.11372	7.56657	0.060359	124892	119663	11390.6	8.74205	9.46641	0.0511718	105883	101493	9666.66	7.48104	7.99461	0.0512167	105976	101588	9666.92	7.48602	7.99898	0.0255722	0.269734	0	0.0544392	584829	606392	349.235	142	612	582	246	97	4.43279	5.37115	0.0293912	0.280944	0	0.0593052	672166	696703	422.212	142	758	696	290	105	5.2479	6.77076	0.0307758	0.274789	0	0.0626915	703833	729121	660.793	142	758	692	333	108	5.26486	6.81825	0.0326464	0.282525	0	0.0659229	746613	773602	436.834	142	758	737	315	113	5.36228	6.995	0.0286669	0.275646	0	0.0589776	655603	679045	613.476	142	758	676	305	104	4.88957	6.2195	0.0284845	0.273711	0	0.0577619	651432	675352	426.103	142	758	714	277	96	4.68871	6.15308	0.0292275	0.273131	0	0.0604996	668424	692386	459.104	142	758	692	302	96	5.00719	6.51924	0.0293148	0.284973	0	0.0599923	670421	694938	192.393	142	758	689	290	105	4.81615	6.15828	0.0298028	0.26852	0	0.0607307	681580	706308	200.328	142	758	705	294	108	5.10426	6.53585	0.0273224	0.262081	0	0.0562574	624855	647708	184.194	142	758	674	278	92	4.74011	6.11367	0.0303659	0.286037	0	0.0628255	694458	719398	424.658	142	758	696	296	106	5.24321	6.75563	0.133265	246721	236728	13904.6	3.45584	0.493948	0.32157	0.133265	778	0.076814	30	143243	109578	341.092	54.6069	130.571	148.126	0.125387	0.0962449	20	2.95383	0.147691
4	0	0.0550072	72387.4	66964	11962.9	7.67259	1.19051	0.0443806	58403.1	54078.5	9621.67	6.31656	0.969864	0.0561337	73869.8	68143.1	12519.8	8.01773	1.2446	0.0555533	73106	67820	11761.8	7.75026	1.20337	0.0437411	57561.6	53457.5	9222.23	6.07791	0.932625	0.0433413	57035.5	52821.9	9386.68	6.02215	0.923329	0.0544483	71651.9	66099.5	12150.5	7.59534	1.17734	0.0458074	60280.8	55651.9	10197.7	6.37172	0.979771	0.0458477	60333.8	55705.2	10199.9	6.37725	0.980411	0.0253378	0.250413	0	0.0512888	368534	382573	361.341	142	758	655	312	95	3.97236	0.896053	0.0294513	0.26239	0	0.05618	428364	444535	407.94	142	758	698	381	104	4.82721	1.11935	0.0308998	0.272174	0	0.0593416	449433	466057	653.93	142	758	694	436	105	4.8558	1.125	0.0329984	0.274493	0	0.0625163	479956	497681	494.605	142	758	738	437	111	4.94806	1.15969	0.028747	0.26666	0	0.0560621	418121	433411	615.166	142	758	678	378	101	4.49731	1.03003	0.0285159	0.255293	0	0.0545353	414759	430451	406.263	142	758	717	400	94	4.3285	1.01818	0.0293394	0.268375	0	0.0574804	426737	442463	477.049	142	758	692	404	94	4.62139	1.08166	0.0290905	0.278904	0	0.0565009	423117	439122	193.913	142	758	688	393	102	4.42205	1.0176	0.0296326	0.251679	0	0.0574653	431001	447175	203.554	142	758	704	385	103	4.6875	1.07892	0.0272346	0.249801	0	0.0532119	396123	411075	187.376	142	758	675	377	89	4.31332	0.998684	0.0306757	0.271821	0	0.0601993	446173	462713	448.621	142	758	696	391	104	4.79001	1.10773	0.0637179	75023.9	69962.2	8186.93	1.29851	0.444261	0.321923	0.0637179	779	0.140966	30	264227	109660	158.128	42.0067	113.764	21.2347	0.107965	0.0750993	20	2.97067	0.148534
5	0	0.0563311	90854.4	84621.7	11530.4	8.32225	3.50902	0.0443554	71539.1	66687.5	9055.14	6.74143	2.80655	0.057516	92765.5	86167.8	12093.1	8.68863	3.66556	0.0567948	91602.3	85540.7	11320.7	8.43138	3.55816	0.0437271	70525.8	65917.3	8684.81	6.49725	2.70269	0.0433177	69865.6	65131.9	8838.42	6.41678	2.66656	0.0557427	89905.3	83521.9	11707.7	8.21018	3.45768	0.0458509	73951.2	68751.9	9610.32	6.80166	2.83641	0.0458956	74023.4	68826.1	9609.55	6.80783	2.83868	0.025731	0.239468	0	0.0482081	458691	472658	404.191	142	758	667	417	93	4.85759	2.7243	0.0303429	0.255562	0	0.0526802	540904	556925	506.876	142	758	698	540	100	5.96886	3.45878	0.0323611	0.265428	0	0.0566735	576881	593686	802.907	142	758	697	566	101	6.04334	3.53731	0.0345802	0.268914	0	0.0596151	616440	634457	542.942	142	758	741	612	108	6.19924	3.67389	0.0291599	0.257537	0	0.0519184	519816	534864	736.198	142	758	677	495	94	5.54661	3.15867	0.0289707	0.249451	0	0.0506204	516442	531634	480.108	142	758	716	546	88	5.34768	3.16799	0.0304688	0.255707	0	0.0540689	543148	558850	600.4	142	758	696	557	93	5.72959	3.36517	0.0301116	0.270452	0	0.0533039	536780	552897	219.084	142	758	689	524	96	5.41681	3.1248	0.0308	0.240442	0	0.0544917	549053	565420	228.993	142	758	704	538	102	5.75971	3.3237	0.0281433	0.248355	0	0.0501509	501692	516660	228.522	142	758	675	518	85	5.30777	3.07708	0.0318815	0.268654	0	0.0572102	568331	584971	553.982	142	758	699	534	100	5.97088	3.45554	0.100241	144657	135495	11783.2	2.30762	0.449531	0.332551	0.100241	780	0.13766	30	258764	109538	230.25	54.2797	131.373	64.1085	0.120702	0.0793806	20	2.97035	0.148517
6	0	0.0604327	136236	130072	11633	8.91264	9.1697	0.046161	104062	99403.9	8883.37	7.02676	7.10692	0.0617558	139218	132684	12203.4	9.31367	9.59848	0.0610825	137701	131711	11427.7	9.01615	9.28608	0.0454732	102512	98098.3	8515.1	6.77065	6.83716	0.0449212	101268	96740.1	8644.28	6.68533	6.74545	0.0596084	134377	128074	11784.4	8.78939	9.03304	0.0478395	107846	102825	9461.64	7.106	7.21019	0.047903	107989	102966	9468.46	7.11347	7.21749	0.0269092	0.224788	0	0.0454652	670480	684874	490.425	142	758	666	525	89	5.30154	8.28324	0.0326258	0.251048	0	0.0508884	812917	830280	601.804	142	758	698	661	98	6.63034	10.7407	0.0347635	0.264458	0	0.0549266	866180	884106	987.667	142	758	697	654	100	6.80556	11.0946	0.0374329	0.264769	0	0.0580958	932692	952233	708.116	142	758	742	713	108	6.98871	11.4969	0.0308824	0.253273	0	0.0499843	769476	785293	884.377	142	758	674	619	88	6.07828	9.73502	0.0312002	0.246962	0	0.0488715	777394	793755	584.848	142	758	715	679	86	5.89114	9.81382	0.0326143	0.252681	0	0.0521402	812629	829375	734.498	142	758	693	659	92	6.42498	10.557	0.0322974	0.266921	0	0.0515783	804733	821963	278.481	142	758	689	639	93	6.04096	9.71023	0.0329065	0.240442	0	0.0527115	819910	837449	296.142	142	758	704	658	100	6.43856	10.3661	0.029761	0.239718	0	0.0474866	741534	757184	259.077	142	758	674	615	82	5.90554	9.58151	0.0342649	0.266453	0	0.0556191	853756	871724	629.749	142	758	699	665	100	6.67022	10.7783	0.0974547	196570	188112	11114.3	2.38999	0.475177	0.355658	0.0974547	780	0.0791315	30	149452	109591	386.074	47.5262	142.3	184.362	0.126495	0.107581	20	2.96681	0.14834
7	0	0.055441	92111.6	86513.2	11742.9	10.0748	2.96761	0.0417533	69370.4	65184.6	8844.23	7.76967	2.25481	0.0566294	94086.1	88156.8	12325.4	10.5351	3.10448	0.056111	93224.7	87756.1	11572.6	10.209	3.01344	0.0411614	68387	64405.2	8488.58	7.48081	2.16925	0.0406391	67519.1	63451.4	8598.59	7.37244	2.13446	0.0546304	90764.9	85044.4	11894.4	9.9122	2.91361	0.043307	71951.8	67448.7	9423.18	7.87123	2.2887	0.0433722	72060.1	67557	9426.6	7.88172	2.29165	0.0266759	0.219228	0	0.0431903	489855	500737	460.083	142	758	665	549	81	5.94289	2.67549	0.0323292	0.249682	0	0.0477324	593667	606439	568.769	142	758	697	674	95	7.59799	3.49151	0.0348822	0.259222	0	0.0519129	640549	653885	944.86	142	758	695	673	97	7.7866	3.59535	0.0380162	0.256676	0	0.0553645	698101	712855	679.662	142	758	742	726	108	8.05955	3.77555	0.0305855	0.247832	0	0.0470994	561649	573382	798.411	142	758	673	639	86	6.87646	3.12825	0.0310878	0.244102	0	0.0464391	570873	583055	537.653	142	758	713	691	85	6.76193	3.19897	0.032566	0.24691	0	0.0491726	598017	610369	705.494	142	758	693	677	90	7.33945	3.44374	0.031795	0.261392	0	0.0484114	583859	596606	265.73	142	758	687	656	87	6.90448	3.15456	0.0327492	0.238199	0	0.0500571	601381	614518	270.571	142	758	703	678	96	7.34169	3.36144	0.0296318	0.225251	0	0.0451604	544136	555910	247.105	142	758	674	632	79	6.67284	3.07324	0.0341844	0.259773	0	0.0529069	627736	641209	624.451	142	758	698	676	97	7.64679	3.51274	0.0998124	148376	140287	11205.3	2.96659	0.433045	0.354503	0.0998124	780	0.0905835	30	170575	109625	242.049	40.2157	161.004	59.5494	0.125152	0.0760394	20	2.97604	0.148802
8	0	0.0583669	144542	138052	12140	6.14995	8.0282	0.042912	106269	101540	8922.27	4.64474	5.98697	0.0596468	147712	140824	12753.1	6.42991	8.40274	0.0592346	146691	140350	11976.9	6.24237	8.15643	0.0422843	104715	100233	8548.17	4.47423	5.76123	0.0416572	103162	98566	8673.95	4.40626	5.67378	0.0573387	141996	135383	12258.3	6.04206	7.88444	0.0446023	110455	105342	9538.61	4.71317	6.09006	0.0446437	110557	105443	9545.04	4.72048	6.09919	0.0278313	0.211696	0	0.0411066	761776	774122	580.252	142	758	663	598	75	3.9753	9.87695	0.0342829	0.249682	0	0.0463937	938366	953387	695.575	142	758	695	686	92	5.09623	12.8269	0.0373632	0.259222	0	0.0509263	1.02268e+06	1.03836e+06	1141.29	142	758	694	683	96	5.3128	13.4637	0.0405892	0.253665	0	0.0540407	1.11098e+06	1.12843e+06	838.964	142	758	740	734	106	5.55652	14.2065	0.0322428	0.2439	0	0.0458645	882524	896193	983.903	142	758	671	661	83	4.60644	11.5188	0.0335116	0.244102	0	0.0455396	917252	931794	694.227	142	758	713	709	85	4.57246	11.7267	0.0351073	0.24691	0	0.0482887	960930	975619	884.016	142	758	693	686	90	4.97195	12.6683	0.0340157	0.258022	0	0.0475248	931050	946219	320.72	142	758	687	678	86	4.60613	11.5675	0.0348625	0.238199	0	0.0489413	954229	969623	348.55	142	758	702	697	94	4.94186	12.4258	0.0315031	0.223857	0	0.0441352	862278	876014	301.349	142	758	672	659	78	4.48987	11.2911	0.0365972	0.258916	0	0.0519963	1.00171e+06	1.01773e+06	749.484	142	758	698	693	97	5.16382	13.0221	0.0631636	139956	134284	7714.22	1.19524	0.450686	0.377907	0.0631636	780	0.133641	30	251764	109609	440.027	31.898	102.312	196.677	0.124673	0.107043	20	2.97502	0.148751
9	0	0.0589217	98096.1	92003.5	12237.1	6.66207	5.12851	0.0425431	70828	66439	8883.52	4.92906	3.72842	0.060309	100406	93959.9	12847.9	6.97022	5.371	0.0595892	99207.4	93250	12063.8	6.77448	5.2244	0.0418861	69734.2	65558.3	8518.82	4.74542	3.58619	0.0414264	68969	64692.6	8649	4.66638	3.52401	0.0581165	96755.5	90546	12373.5	6.53247	5.02337	0.0442618	73689.4	68960.3	9494.42	5.01148	3.80159	0.0443097	73769.3	69037.1	9500.91	5.01619	3.80505	0.0279439	0.203047	0	0.0390189	514198	521233	618.145	142	758	663	616	70	4.38482	5.35774	0.0351228	0.237795	0	0.0440472	646296	654930	773.149	142	758	694	692	88	5.68963	7.05605	0.0382001	0.249074	0	0.0485725	702921	711704	1191.17	142	758	691	685	92	5.97428	7.47491	0.0419099	0.249831	0	0.0514665	771185	781332	903.297	142	758	740	738	102	6.24732	7.92338	0.032653	0.238355	0	0.0434031	600849	608327	1077.48	142	758	668	662	76	5.11437	6.27995	0.0345537	0.241828	0	0.0432439	635824	644144	791.294	142	758	713	709	81	5.17638	6.60197	0.0360011	0.240949	0	0.0457504	662457	670785	974.404	142	758	692	689	87	5.63153	7.11922	0.0347894	0.2507	0	0.0450265	640160	649001	376.964	142	758	687	683	79	5.18009	6.37473	0.0354971	0.226838	0	0.0460183	653183	662189	369.94	142	758	701	697	92	5.53764	6.85323	0.0321244	0.218275	0	0.0416847	591122	598978	339.639	142	758	671	666	77	5.01925	6.21168	0.036972	0.254781	0	0.0489755	680324	689365	823.61	142	758	695	694	93	5.80807	7.19947	0.0616857	91887.5	87047.6	6825.68	1.24163	0.451363	0.385767	0.0616857	780	0.0981552	30	184847	109634	242.88	27.0766	112.313	113.645	0.12093	0.0802284	20	2.97675	0.148837
