year	fire	meanGCover0	meanGB0	pgrest0	grazedGBM0	PTranspirationL10	PTranspirationL20	meanGCover1	meanGB1	pgrest1	grazedGBM1	PTranspirationL11	PTranspirationL21	meanGCover2	meanGB2	pgrest2	grazedGBM2	PTranspirationL12	PTranspirationL22	meanGCover3	meanGB3	pgrest3	grazedGBM3	PTranspirationL13	PTranspirationL23	meanGCover4	meanGB4	pgrest4	grazedGBM4	PTranspirationL14	PTranspirationL24	meanGCover5	meanGB5	pgrest5	grazedGBM5	PTranspirationL15	PTranspirationL25	meanGCover6	meanGB6	pgrest6	grazedGBM6	PTranspirationL16	PTranspirationL26	meanGCover7	meanGB7	pgrest7	grazedGBM7	PTranspirationL17	PTranspirationL27	meanGCover8	meanGB8	pgrest8	grazedGBM8	PTranspirationL18	PTranspirationL28	meanSCover0	MaxSCover0	MinSCover0	SDSCover0	meanSB0	srest0	grazedSBM0	shrubCells0	estCells0	sc010	sc10	sc100	STranspirationL10	STranspirationL20	meanSCover1	MaxSCover1	MinSCover1	SDSCover1	meanSB1	srest1	grazedSBM1	shrubCells1	estCells1	sc011	sc11	sc101	STranspirationL11	STranspirationL21	meanSCover2	MaxSCover2	MinSCover2	SDSCover2	meanSB2	srest2	grazedSBM2	shrubCells2	estCells2	sc012	sc12	sc102	STranspirationL12	STranspirationL22	meanSCover3	MaxSCover3	MinSCover3	SDSCover3	meanSB3	srest3	grazedSBM3	shrubCells3	estCells3	sc013	sc13	sc103	STranspirationL13	STranspirationL23	meanSCover4	MaxSCover4	MinSCover4	SDSCover4	meanSB4	srest4	grazedSBM4	shrubCells4	estCells4	sc014	sc14	sc104	STranspirationL14	STranspirationL24	meanSCover5	MaxSCover5	MinSCover5	SDSCover5	meanSB5	srest5	grazedSBM5	shrubCells5	estCells5	sc015	sc15	sc105	STranspirationL15	STranspirationL25	meanSCover6	MaxSCover6	MinSCover6	SDSCover6	meanSB6	srest6	grazedSBM6	shrubCells6	estCells6	sc016	sc16	sc106	STranspirationL16	STranspirationL26	meanSCover7	MaxSCover7	MinSCover7	SDSCover7	meanSB7	srest7	grazedSBM7	shrubCells7	estCells7	sc017	sc17	sc107	STranspirationL17	STranspirationL27	meanSCover8	MaxSCover8	MinSCover8	SDSCover8	meanSB8	srest8	grazedSBM8	shrubCells8	estCells8	sc018	sc18	sc108	STranspirationL18	STranspirationL28	meanSCover9	MaxSCover9	MinSCover9	SDSCover9	meanSB9	srest9	grazedSBM9	shrubCells9	estCells9	sc019	sc19	sc109	STranspirationL19	STranspirationL29	meanSCover10	MaxSCover10	MinSCover10	SDSCover10	meanSB10	srest10	grazedSBM10	shrubCells10	estCells10	sc0110	sc110	sc1010	STranspirationL110	STranspirationL210	meanACover0	meanAB0	agrest0	grazedABM0	ATranspirationL10	meanGtotalcover	meanStotalcover	meanAtotalcover	scsum01	meanRCover	effSR	meanRB	BMGrazed	AnnualRain	Annualevaporation	AnnualtranspirationL1	AnnualtranspirationL2	ML1	ML2	Richness	ShannonDiv	Evenness
0	0	0.0265426	29280.3	27737.5	2987.34	2.61952	0.791172	0.026183	28883.6	27377.4	2928.61	2.66936	0.80757	0.0265936	29336.5	27725.8	3071.53	2.6921	0.812885	0.0265356	29272.5	30256.2	0	2.61952	0.791172	0.0261265	28821.2	29789.9	0	2.59798	0.786134	0.0261195	28813.5	27313.4	2918.57	2.59798	0.786134	0.0265297	29266	27660.5	3062.53	2.6195	0.791172	0.026254	28961.9	27385.9	3015.72	2.6045	0.787659	0.0262568	28964.9	27176.4	3257.95	2.60449	0.787659	0.0319493	0.284368	0	0.0727978	389545	368505	26010.3	171	0	169	169	130	3.50367	0.256308	0.030637	0.291144	0	0.0701192	373546	353854	24346.8	171	0	171	171	128	3.48187	0.254152	0.0338844	0.297927	0	0.0777394	413140	386102	33339.9	171	0	169	169	136	3.55588	0.258712	0.0332926	0.295479	0	0.0758524	405924	384656	26304.6	171	0	170	170	133	3.28229	0.239464	0.0337794	0.295511	0	0.0756657	411860	383792	34585.6	171	0	169	169	143	3.67067	0.267772	0.0312064	0.29211	0	0.0712858	380488	359342	26127.5	171	0	170	170	136	3.21054	0.234013	0.032459	0.288189	0	0.0736818	395761	368938	33058	171	0	170	170	137	3.53209	0.257944	0.0315077	0.294007	0	0.0713641	384162	369063	18717.8	171	0	170	170	139	3.23829	0.236416	0.0316113	0.286637	0	0.0719896	385424	370475	18535.4	171	0	171	171	132	3.41484	0.249196	0.0318437	0.284108	0	0.0721671	388259	372959	18968.6	171	0	171	171	134	3.44072	0.251137	0.029269	0.297257	0	0.0682542	356866	337859	23490.9	171	0	171	171	115	3.14553	0.229384	0.165935	163781	143952	24220	2.73002	0.237141	0.35144	0.165935	171	0	10	0	328948	106.431	58.0833	65.5341	11.5372	0.0925463	0.0750301	20	2.99136	0.149568
1	0	0.0293501	36957.2	34906.2	4425.55	3.1431	2.65315	0.027945	35187.9	33288.4	4168.34	3.10324	2.61061	0.0295146	37164.3	35031.9	4549.52	3.2412	2.7397	0.0323444	40727.6	42030.2	0	3.5031	3.01856	0.0305369	38451.6	39682.3	0	3.34887	2.87664	0.0277475	34939.2	33061	4131.78	3.00614	2.52764	0.0292803	36869.3	34760.1	4509.15	3.13815	2.65186	0.0281886	35494.7	33505.9	4305.78	3.04382	2.56487	0.0279142	35149.1	32917.5	4604.7	3.00971	2.52708	0.0286944	0.266664	0	0.0657416	399349	387690	23783.2	171	0	168	168	123	3.2784	0.767861	0.0277959	0.276343	0	0.0638539	386844	374918	23337.4	171	0	171	171	119	3.31822	0.775344	0.0314804	0.285194	0	0.072517	438122	552387	33248.8	171	0	169	169	132	3.45576	0.801591	0.0313259	0.288523	0	0.0715579	435973	560910	25698.4	171	0	170	170	129	3.23877	0.753327	0.0295489	0.276798	0	0.066892	411241	393445	30873.5	171	0	167	167	133	3.40039	0.795255	0.0279045	0.270052	0	0.064016	388355	375883	23646.9	171	0	169	169	125	3.02443	0.707896	0.0288361	0.266113	0	0.0659517	401321	382583	31678.3	171	0	169	169	128	3.28272	0.768435	0.0284544	0.290743	0	0.065339	396009	388997	16892.4	171	0	167	167	128	3.09667	0.727257	0.0289724	0.274229	0	0.066219	403218	395710	17522.2	171	0	170	170	122	3.30472	0.774296	0.0291038	0.270033	0	0.0662153	405047	390931	17515	171	0	170	170	125	3.31987	0.777508	0.0265859	0.288141	0	0.0623016	370004	359172	21869.9	171	0	170	170	104	2.99513	0.699501	0.191373	215609	191208	31743.9	4.49157	0.262822	0.318703	0.191373	171	0	10	0	328505	144.336	64.821	68.744	32.5184	0.107434	0.0786401	20	2.98684	0.149342
2	0	0.0293741	36460.3	35460.3	1669.07	3.36081	1.26861	0.0271059	33644.9	32750.4	1513.78	3.20113	1.20188	0.0296461	36797.9	35196.5	2578.66	3.48116	1.31734	0.0357197	44336.7	44416	0	4.14436	1.62374	0.0324773	40312.1	40420.3	0	3.79452	1.48211	0.0268309	33303.6	32435.3	1494.24	3.08696	1.15818	0.0292867	36351.9	34789.5	2542.3	3.35134	1.26758	0.0274826	34112.5	32662.4	2359.66	3.16123	1.19038	0.0269658	33471.1	32467.9	1672.75	3.09251	1.15646	0.0267432	0.25606	0	0.0597887	366890	353591	16317.8	171	48	214	202	115	3.71519	0.489098	0.0257829	0.253735	0	0.0578091	353715	341116	15461.5	171	48	217	203	111	3.79331	0.492392	0.0422157	0.285194	0	0.0626459	579157	496605	97683.4	171	729	848	733	125	6.35699	3.5207	0.0424116	0.281685	0	0.0621434	581844	514450	80829.3	171	729	849	773	122	6.08731	3.40503	0.0270427	0.267305	0	0.0599678	370999	354209	20545	171	48	212	192	127	3.7656	0.485909	0.0257313	0.240509	0	0.0579039	353007	340820	14963.8	171	48	214	191	116	3.39474	0.440137	0.0263449	0.24425	0	0.0588321	361425	345081	20047.5	171	48	214	194	121	3.66259	0.474598	0.0266264	0.260821	0	0.0600193	365287	355885	11597.2	171	48	212	188	122	3.51277	0.454151	0.027231	0.25922	0	0.0609415	373581	364190	11588.6	171	48	214	194	116	3.78487	0.488175	0.0265453	0.252292	0	0.0607098	364175	356867	9090.25	171	0	169	169	119	3.70568	0.415139	0.0248538	0.272068	0	0.0568824	340968	329412	14179.8	171	48	215	197	100	3.43861	0.443926	0.0688991	76518.3	74814.2	2650.1	2.61463	0.264889	0.321529	0.0688991	852	0.00201174	10	3740.2	328785	139.978	61.4188	78.5099	22.7755	0.0817454	0.0751682	20	2.98626	0.149313
3	0	0.0342221	47862.4	47449	2518.71	3.90108	3.07585	0.0302563	42315.9	41999.5	2179.2	3.59764	2.77888	0.0341973	47827.9	46513.1	3798.17	3.98924	3.1537	0.0435989	60976.8	62685.6	0	5.03016	4.11543	0.037744	52788.2	54270.8	0	4.44344	3.56412	0.0298106	41692.7	41386.8	2141.18	3.45967	2.66547	0.0335774	46960.8	45680	3719.81	3.82606	3.01649	0.0304558	42595	41482.4	3329.19	3.51512	2.72713	0.0302319	42281.9	41793.6	2417.22	3.48293	2.68968	0.0244424	0.235538	0	0.0550856	377832	365422	15277.1	171	0	213	184	112	3.45806	1.15893	0.0238849	0.240108	0	0.0537665	369213	358189	13569.5	171	0	217	186	106	3.5172	1.16652	0.0384122	0.27958	0	0.0608986	593777	513982	94235.6	171	6	847	598	123	5.86066	6.35046	0.039842	0.27762	0	0.0602533	615878	544507	85240.7	171	6	848	696	117	5.81712	6.71995	0.0246885	0.266171	0	0.0553743	381635	367290	17629.8	171	0	210	176	121	3.45105	1.12294	0.0238533	0.225016	0	0.0540167	368724	357350	14005.8	171	0	213	180	112	3.14496	1.03752	0.0240341	0.238306	0	0.0541054	371520	357333	17459.1	171	0	213	181	109	3.37004	1.11327	0.0245954	0.250234	0	0.0557013	380197	371752	10427.3	171	0	211	181	112	3.28346	1.09795	0.0253847	0.245858	0	0.0570832	392398	383542	10933.4	171	0	213	187	110	3.56269	1.18506	0.0247944	0.245681	0	0.0567159	383273	376199	8799.57	171	0	169	169	115	3.44993	1.01318	0.0230872	0.258703	0	0.0533411	356883	346427	12863.9	171	0	213	181	93	3.20878	1.05753	0.196317	245664	239442	7962.93	4.36154	0.304094	0.297019	0.196317	852	0.00281463	10	5234.98	328508	178.199	64.8223	81.7308	50.8101	0.102569	0.0811153	20	2.97519	0.14876
4	0	0.0456035	81359.3	81150.4	2885.46	7.46633	6.40312	0.0378129	67460.4	67348.1	2337.05	6.46289	5.45289	0.0450873	80438.3	78370.1	5407.77	7.55077	6.48138	0.061502	109723	112242	0	10.1898	8.97934	0.0494008	88133.9	90163.4	0	8.37211	7.26933	0.0369752	65965.9	65863	2279.22	6.16824	5.19378	0.0438461	78223.9	76224.5	5250.6	7.17218	6.14288	0.0378131	67460.8	65810.8	4463.12	6.27037	5.30276	0.0380613	67903.5	67593.4	2618.73	6.30544	5.32017	0.0226862	0.21993	0	0.0512041	447338	526461	13075.4	171	0	212	186	103	4.17737	2.16584	0.0223294	0.226482	0	0.0503087	440303	520197	13048.5	171	0	217	187	102	4.31103	2.20468	0.0367662	0.27958	0	0.0589965	724974	753249	95314.5	171	6	839	547	115	7.43914	9.17817	0.0393303	0.261915	0	0.0580684	775536	808658	94114.7	171	6	847	671	113	7.72632	10.5131	0.022738	0.256642	0	0.051352	448360	528151	14803.1	171	0	207	176	110	4.1674	2.07901	0.0221869	0.215555	0	0.0501823	437492	514578	12495.5	171	0	212	181	102	3.85014	1.95983	0.0221049	0.224573	0	0.050019	435875	510857	14895.1	171	0	212	181	96	4.0726	2.07961	0.0227861	0.227868	0	0.0521627	449308	532733	9287.34	171	0	207	181	100	4.00908	2.08828	0.0237608	0.235951	0	0.0537139	468527	553123	10097.2	171	0	211	189	106	4.38524	2.26916	0.023288	0.225877	0	0.0533304	459204	465017	7846.69	171	0	169	169	110	4.23203	1.95884	0.0213032	0.242158	0	0.049714	420069	496713	11487.2	171	0	211	177	85	3.92929	1.99312	0.219245	349973	344792	6881.69	7.41353	0.396102	0.27928	0.219245	852	0.00268764	10	5057.27	328589	271.836	72.1143	125.671	95.0352	0.131304	0.0853325	20	2.95718	0.147859
5	0	0.0468212	68979.9	69668.4	1109.11	7.6491	1.74343	0.0377697	55644.7	56223	873.067	6.34501	1.42074	0.0453676	66838.4	66233.6	3076.32	7.60292	1.74027	0.0651205	95939.8	97860.4	0	10.7662	2.5147	0.0506831	74669.5	76170	0	8.4136	1.93401	0.036797	54211.7	54779.3	846.084	6.02508	1.34596	0.0439532	64754.6	64175.5	2974.08	7.17594	1.63874	0.03712	54687.6	54240.6	2467.07	6.06673	1.36592	0.0381213	56162.8	56681.7	981.665	6.22564	1.39489	0.0262452	0.207202	0	0.0460123	427362	465369	24048.6	171	729	845	253	96	5.28474	1.61669	0.0258928	0.207038	0	0.0449066	421623	459694	23746.2	171	729	847	267	100	5.52074	1.68858	0.039572	0.27135	0	0.0558162	644368	663563	62547.4	171	729	846	724	111	8.1551	3.08946	0.0423163	0.255792	0	0.0545438	689056	711906	60265	171	729	845	792	111	8.44452	3.40628	0.0263608	0.241983	0	0.0460188	429245	463582	29484.4	171	729	839	253	104	5.29035	1.60021	0.0256384	0.208795	0	0.0450439	417482	454219	23172	171	729	845	255	96	4.86347	1.47177	0.0255208	0.212627	0	0.0448714	415567	449098	26580.1	171	729	845	247	89	5.12594	1.55831	0.0264324	0.215733	0	0.0470107	430410	473487	18253	171	729	837	255	96	5.04204	1.538	0.0274556	0.223092	0	0.0483817	447071	491975	18059.8	171	729	841	291	104	5.53402	1.67064	0.0225939	0.212175	0	0.0499493	367907	423711	6076.23	171	102	268	180	102	4.1984	0.781919	0.0246844	0.227832	0	0.0449193	401947	438481	22531.6	171	729	842	232	78	4.97537	1.51133	0.155508	204988	203713	1852.28	4.4203	0.401754	0.312713	0.155508	852	0.00378355	10	7046.39	328944	196.339	46.1365	133.125	35.0318	0.103946	0.0756272	20	2.96041	0.14802
6	0	0.0388525	41310.3	40961.3	671.445	3.56027	0.350296	0.0312122	33186.7	32917.5	525.879	2.91976	0.282172	0.0370457	39389.2	38355.6	1920.32	3.4774	0.343945	0.0527933	56133.1	56148.8	0	5.05043	0.51249	0.0422565	44929.7	44945.4	0	3.89366	0.38896	0.0313025	33282.7	33012.7	521.877	2.76758	0.266757	0.0369812	39320.7	38290	1895.95	3.27754	0.323409	0.0300532	31954.4	31137.2	1530.93	2.74761	0.267094	0.0314295	33417.7	33112.8	591.337	2.87002	0.277284	0.0273004	0.185886	0	0.0417329	320830	299208	26036.9	171	729	846	504	89	3.0617	0.435539	0.0267666	0.194059	0	0.0406337	314557	293595	25226.9	171	729	846	524	91	3.19619	0.453681	0.040672	0.27135	0	0.0538642	477970	430437	56605	171	729	844	739	109	4.48499	0.714338	0.0436208	0.25426	0	0.0526666	512624	469394	51829	171	729	843	805	108	4.60275	0.780716	0.0271358	0.222652	0	0.0416097	318896	292206	31903.1	171	729	840	519	95	3.04041	0.422916	0.026669	0.194679	0	0.0409582	313410	292709	24933.3	171	729	846	492	89	2.81474	0.395871	0.0264309	0.198644	0	0.0408546	310611	287088	28278	171	729	845	472	82	2.94969	0.414817	0.0278392	0.194074	0	0.0428191	327162	311137	19464.8	171	729	839	549	94	2.94267	0.420847	0.0286439	0.218051	0	0.0439674	336618	320385	19715.4	171	729	841	546	90	3.23437	0.457377	0.024386	0.200966	0	0.0448786	286580	276522	12281.8	171	727	846	208	93	2.68308	0.30574	0.0257859	0.216919	0	0.0411117	303031	282680	24504	171	729	841	491	72	2.88269	0.407366	0.0176863	16825.6	16728.5	277.723	0.1776	0.331927	0.325251	0.0176863	852	0.00604852	10	11283.1	328714	96.7435	30.2306	66.6352	8.22162	0.0781653	0.075	20	2.96875	0.148438
7	0	0.0390982	50680.1	51346.1	709.007	4.4527	1.28277	0.0306587	39740.5	40277.8	542.583	3.59331	1.01897	0.0367238	47602.3	47386.7	1940.99	4.2868	1.23941	0.0538408	69789.9	71340.8	0	6.18681	1.82754	0.041915	54331.3	55542.9	0	4.84633	1.41467	0.0306635	39746.8	40284.7	541.237	3.50498	0.993928	0.0365398	47363.9	47149.9	1929.17	4.16026	1.20286	0.0291166	37741.7	37597.2	1512.88	3.31976	0.945067	0.0309751	40150.8	40651.6	611.056	3.53123	1.0011	0.0251557	0.172951	0	0.0390488	360398	339461	25188.1	171	0	845	432	80	3.76463	1.62638	0.0245305	0.182498	0	0.0381125	351441	330806	24811.8	171	0	844	445	79	3.90622	1.68628	0.0378996	0.263952	0	0.0525592	542976	496584	55313.7	171	0	844	676	108	5.59182	2.60883	0.0414193	0.25426	0	0.0516278	593402	549359	52815.8	171	0	842	785	106	5.89385	2.97037	0.0244682	0.217065	0	0.0389097	350548	325443	30032.7	171	0	836	410	85	3.64044	1.50963	0.0246588	0.184624	0	0.038509	353280	332577	24926.8	171	0	846	413	75	3.4661	1.47722	0.0241614	0.185482	0	0.0381336	346153	322874	27997.5	171	0	845	390	76	3.59969	1.52972	0.0258096	0.186853	0	0.0397997	369767	353087	20233	171	0	837	485	86	3.71512	1.63726	0.0267924	0.20519	0	0.041353	383847	366447	21116.9	171	0	840	508	81	4.04676	1.77031	0.0226389	0.185457	0	0.0419327	324341	313607	13079.5	171	0	842	201	84	3.30353	1.18641	0.0236578	0.209332	0	0.0385354	338939	318701	24353	171	0	839	412	66	3.54758	1.52023	0.124743	144675	143841	1056.09	1.43399	0.329531	0.301192	0.124743	852	0.00526399	10	9871.56	328712	153.334	47.081	83.7919	30.449	0.099018	0.0756727	20	2.95943	0.147972
8	0	0.0483406	93078.9	94148.9	871.822	7.04011	6.11285	0.0363139	69921.7	70750.2	635.307	5.50014	4.66998	0.0448288	86317	86182	2386.08	6.67805	5.8164	0.067713	130380	132738	0	9.92914	8.80556	0.0502393	96734.7	98492.2	0	7.49826	6.5144	0.0361477	69601.7	70426.7	632.67	5.34565	4.53385	0.0443536	85401.9	85269.5	2361.44	6.4517	5.61048	0.0341358	65727.7	65664.2	1782.7	5.01442	4.27296	0.0369563	71158.6	71948.1	719.946	5.43214	4.62135	0.0249045	0.166729	0	0.0370254	530007	553578	25242.6	171	0	845	464	75	4.98444	6.8475	0.0242166	0.169523	0	0.0361507	515368	539948	24506.3	171	0	843	473	73	5.13921	7.07624	0.0373303	0.263952	0	0.050747	794448	810113	54060.7	171	0	842	665	107	7.55618	11.021	0.0417777	0.25426	0	0.0500172	889096	906524	55354.6	171	0	841	778	105	8.16917	12.9671	0.023468	0.213405	0	0.0364045	499437	520936	27503.7	171	0	830	415	75	4.69028	6.11648	0.0241467	0.175766	0	0.0361195	513881	536512	24358.5	171	0	844	452	66	4.59353	6.23704	0.0233784	0.180477	0	0.0355373	497529	514524	29681.8	171	0	842	421	69	4.71541	6.39694	0.0256982	0.181981	0	0.0374228	546899	574122	20223.3	171	0	834	555	80	4.9655	7.09047	0.0267734	0.18822	0	0.0390195	569780	598999	21127.2	171	0	838	569	76	5.43963	7.68418	0.0219983	0.178178	0	0.0390502	468159	458928	12882.8	171	0	841	212	78	4.32514	5.0792	0.0232927	0.194271	0	0.0364649	495706	520089	23290.1	171	0	839	443	63	4.66369	6.36483	0.163253	281251	280285	1267.89	4.05631	0.399029	0.296985	0.163253	852	0.00307702	10	5830.06	328889	306.189	56.7303	122.188	133.839	0.125474	0.0951188	20	2.94462	0.147231
9	0	0.0458934	51447.5	51963.3	862.279	4.39201	0.434049	0.034183	38319.9	38722.5	624.207	3.34655	0.325894	0.0420669	47157.9	46803.7	2282.22	4.12922	0.408992	0.0647722	72611	73998.7	0	6.24712	0.634963	0.0475536	53308.5	54334.7	0	4.58227	0.460451	0.0339909	38104.5	38504.7	621.492	3.24231	0.315611	0.0415625	46592.5	46243.4	2255.35	3.97522	0.393578	0.0317664	35610.8	35370.6	1692.78	3.02839	0.295521	0.0348102	39022.9	39391.9	708.382	3.32008	0.323065	0.0251977	0.158378	0	0.0343941	312205	290345	26403.5	171	729	845	570	70	3.24794	0.519659	0.0245457	0.161584	0	0.0336432	304127	282409	26227.4	171	729	842	559	65	3.35397	0.537342	0.0382349	0.263952	0	0.0489796	473739	460942	53454.1	171	729	842	705	105	4.81907	0.787746	0.0430428	0.25426	0	0.0485606	533311	523214	52675.8	171	729	841	794	105	5.19599	0.914797	0.0235325	0.211175	0	0.0336782	291574	267525	28859.3	171	729	833	494	66	3.02755	0.461716	0.0241843	0.166535	0	0.0332981	299650	278834	25163.2	171	729	843	541	54	2.9653	0.469495	0.0234983	0.178183	0	0.0330883	291150	267667	28306.2	171	729	842	514	61	3.01148	0.474934	0.0260727	0.17624	0	0.0349394	323047	305651	21187.9	171	729	833	639	70	3.21126	0.534072	0.0272516	0.17594	0	0.0363245	337654	320281	21173.8	171	729	838	651	68	3.53978	0.581224	0.0204809	0.172458	0	0.0367142	253763	244681	11104.6	171	23	839	210	73	2.54999	0.331304	0.0237298	0.191207	0	0.0341403	294018	273659	24607	171	729	838	548	59	3.0493	0.483743	0.0345628	34667.2	34483.5	426.215	0.549829	0.376599	0.299771	0.0345628	852	0.0036697	10	6887.14	328636	110.774	30.7368	74.7846	9.68424	0.0852614	0.0750001	20	2.93725	0.146862
