year	fire	meanGCover0	meanGB0	pgrest0	grazedGBM0	PTranspirationL10	PTranspirationL20	meanGCover1	meanGB1	pgrest1	grazedGBM1	PTranspirationL11	PTranspirationL21	meanGCover2	meanGB2	pgrest2	grazedGBM2	PTranspirationL12	PTranspirationL22	meanGCover3	meanGB3	pgrest3	grazedGBM3	PTranspirationL13	PTranspirationL23	meanGCover4	meanGB4	pgrest4	grazedGBM4	PTranspirationL14	PTranspirationL24	meanGCover5	meanGB5	pgrest5	grazedGBM5	PTranspirationL15	PTranspirationL25	meanGCover6	meanGB6	pgrest6	grazedGBM6	PTranspirationL16	PTranspirationL26	meanGCover7	meanGB7	pgrest7	grazedGBM7	PTranspirationL17	PTranspirationL27	meanGCover8	meanGB8	pgrest8	grazedGBM8	PTranspirationL18	PTranspirationL28	meanSCover0	MaxSCover0	MinSCover0	SDSCover0	meanSB0	srest0	grazedSBM0	shrubCells0	estCells0	sc010	sc10	sc100	STranspirationL10	STranspirationL20	meanSCover1	MaxSCover1	MinSCover1	SDSCover1	meanSB1	srest1	grazedSBM1	shrubCells1	estCells1	sc011	sc11	sc101	STranspirationL11	STranspirationL21	meanSCover2	MaxSCover2	MinSCover2	SDSCover2	meanSB2	srest2	grazedSBM2	shrubCells2	estCells2	sc012	sc12	sc102	STranspirationL12	STranspirationL22	meanSCover3	MaxSCover3	MinSCover3	SDSCover3	meanSB3	srest3	grazedSBM3	shrubCells3	estCells3	sc013	sc13	sc103	STranspirationL13	STranspirationL23	meanSCover4	MaxSCover4	MinSCover4	SDSCover4	meanSB4	srest4	grazedSBM4	shrubCells4	estCells4	sc014	sc14	sc104	STranspirationL14	STranspirationL24	meanSCover5	MaxSCover5	MinSCover5	SDSCover5	meanSB5	srest5	grazedSBM5	shrubCells5	estCells5	sc015	sc15	sc105	STranspirationL15	STranspirationL25	meanSCover6	MaxSCover6	MinSCover6	SDSCover6	meanSB6	srest6	grazedSBM6	shrubCells6	estCells6	sc016	sc16	sc106	STranspirationL16	STranspirationL26	meanSCover7	MaxSCover7	MinSCover7	SDSCover7	meanSB7	srest7	grazedSBM7	shrubCells7	estCells7	sc017	sc17	sc107	STranspirationL17	STranspirationL27	meanSCover8	MaxSCover8	MinSCover8	SDSCover8	meanSB8	srest8	grazedSBM8	shrubCells8	estCells8	sc018	sc18	sc108	STranspirationL18	STranspirationL28	meanSCover9	MaxSCover9	MinSCover9	SDSCover9	meanSB9	srest9	grazedSBM9	shrubCells9	estCells9	sc019	sc19	sc109	STranspirationL19	STranspirationL29	meanSCover10	MaxSCover10	MinSCover10	SDSCover10	meanSB10	srest10	grazedSBM10	shrubCells10	estCells10	sc0110	sc110	sc1010	STranspirationL110	STranspirationL210	meanACover0	meanAB0	agrest0	grazedABM0	ATranspirationL10	meanGtotalcover	meanStotalcover	meanAtotalcover	scsum01	meanRCover	effSR	meanRB	BMGrazed	AnnualRain	Annualevaporation	AnnualtranspirationL1	AnnualtranspirationL2	ML1	ML2	Richness	ShannonDiv	Evenness
0	0	0.0259004	26871.9	5318.74	24144.3	1.95879	0.659844	0.0256216	26582.7	5282.69	23862.6	1.98816	0.668424	0.0259639	26937.8	5253.15	24286.2	2.00749	0.676422	0.0258387	26807.9	5377.59	24011.1	1.95872	0.659844	0.0255567	26515.3	5347.73	23719.4	1.94036	0.652219	0.0256233	26584.5	5289.5	23859	1.94041	0.652219	0.025956	26929.6	5261.94	24269.4	1.95883	0.659844	0.0256618	26624.4	5210	23985.1	1.94538	0.654293	0.0256512	26613.4	5132.32	24052.5	1.94538	0.654293	0.0326452	0.283613	0	0.0709298	374350	368920	6768.49	184	0	184	184	139	3.22127	0.145254	0.0342001	0.289672	0	0.0745443	392180	386628	6921.44	184	0	183	183	144	3.4848	0.157036	0.0329275	0.289411	0	0.0715288	377587	369406	10181.8	184	0	183	183	148	3.20916	0.144352	0.0330195	0.290627	0	0.0724596	378642	373234	6742.76	184	0	182	182	143	3.11348	0.139736	0.033951	0.291687	0	0.0743942	389323	380762	10653.9	184	0	181	181	145	3.3485	0.150696	0.0331336	0.285585	0	0.0723935	379950	374460	6844.52	184	0	184	184	137	3.08614	0.138742	0.0345766	0.296308	0	0.0756045	396497	389532	8677.27	184	0	182	182	141	3.40102	0.152604	0.0360765	0.295938	0	0.0780538	413698	410799	3620.22	184	0	183	183	148	3.37916	0.152434	0.0334607	0.294192	0	0.0724863	383701	381045	3318.21	184	0	184	184	148	3.24773	0.145464	0.0338557	0.292452	0	0.0738754	388230	385567	3326.71	184	0	184	184	143	3.29429	0.148414	0.0328414	0.291662	0	0.0719171	376600	371096	6861.41	184	0	181	181	138	3.2451	0.146028	0.0425955	39541.4	4910.08	38512	0.304855	0.231774	0.370688	0.0425955	184	0	10	0	328618	90.4883	53.2414	55.6818	9.21927	0.0804794	0.0750152	20	2.72429	0.136214
1	0	0.00762892	17796.4	12317.7	7070.9	1.29248	1.48787	0.00692772	16160.7	11328.2	6291.92	1.21244	1.39554	0.00766947	17891	12228.1	7271.46	1.33329	1.53964	0.00767378	17901	12520.6	6972.42	1.29691	1.48877	0.00691098	16121.6	11438.7	6130.85	1.17851	1.3517	0.00687176	16030.1	11254.4	6224.93	1.17456	1.3513	0.00758253	17688.2	12115.6	7164.93	1.28824	1.48684	0.00698256	16288.6	11266.5	6500.09	1.19783	1.38422	0.00684294	15962.9	11048.5	6356.85	1.16893	1.34535	0.0305897	0.267388	0	0.0667749	788696	786941	2192.2	184	0	183	183	136	4.6731	4.09499	0.0334537	0.279366	0	0.0729249	862540	860595	2429.32	184	0	183	183	140	5.12096	4.46892	0.0316127	0.289411	0	0.0692612	815072	812395	3344.15	184	0	181	181	139	4.69311	4.09205	0.032263	0.28813	0	0.0709573	831839	830015	2278.16	184	0	181	181	140	4.55325	3.96143	0.0327519	0.285691	0	0.0721084	844445	841561	3602.25	184	0	179	179	141	4.83746	4.22148	0.0323857	0.279209	0	0.070752	835002	833212	2236.56	184	0	184	184	135	4.57655	3.98795	0.0334106	0.290896	0	0.0733488	861426	859135	2861.61	184	0	181	181	136	4.94512	4.30674	0.0354128	0.290692	0	0.0767765	913051	912037	1266.43	184	0	182	182	148	5.01437	4.38037	0.0325784	0.287528	0	0.0709306	839970	839124	1057.4	184	0	182	182	145	4.83662	4.21451	0.0327147	0.283348	0	0.0718741	843485	842600	1106.1	184	0	182	182	138	4.90356	4.28196	0.0317993	0.2778	0	0.0698558	819884	818212	2089.23	184	0	180	180	136	4.72003	4.10982	0.316574	660753	449109	244168	17.404	0.0650907	0.358973	0.316574	184	0	10	0	328615	405.122	112.184	81.4214	58.9515	0.128703	0.123822	20	2.72562	0.136281
2	0	0.00973665	15363.3	8594.85	9318.18	1.61198	3.20519	0.00770447	12156.7	6977.18	7336.54	1.31466	2.62361	0.00990942	15635.9	8602.61	9622.45	1.6779	3.34125	0.00986969	15573.2	8823.88	9315.7	1.63416	3.24289	0.00763089	12040.6	7023.5	7152.22	1.27204	2.53192	0.00752573	11874.7	6837.11	7160.65	1.25496	2.50355	0.0095985	15145.3	8360.08	9317.91	1.58982	3.16675	0.00791088	12482.4	7030.61	7655.97	1.32013	2.64263	0.00771126	12167.4	6844.69	7474.85	1.2832	2.5549	0.0288223	0.262582	0	0.0634499	502652	718997	2389.32	184	0	181	181	128	4.78523	1.3023	0.0316762	0.272126	0	0.0697278	552424	788491	2656.44	184	0	180	180	138	5.44867	1.48327	0.0302578	0.279102	0	0.0663726	527688	756415	3901.93	184	0	181	181	135	4.9407	1.33861	0.03072	0.28105	0	0.0677792	535749	764626	2639.42	184	0	180	180	137	4.84189	1.31122	0.031158	0.269359	0	0.0686722	543387	776141	3982.78	184	0	179	179	137	5.11848	1.39181	0.030788	0.272554	0	0.067465	536934	767789	2518.73	184	0	183	183	129	4.86707	1.32275	0.0317238	0.272997	0	0.0699595	553255	791276	3347.55	184	0	180	180	134	5.22166	1.41579	0.0338345	0.284639	0	0.0733622	590065	845128	1416.28	184	0	182	182	147	5.32399	1.45059	0.0309094	0.278851	0	0.0676091	539051	773608	1191.99	184	0	181	181	137	5.09925	1.38239	0.031266	0.278452	0	0.0686962	545271	779049	1233.49	184	0	182	182	136	5.12949	1.39354	0.0304866	0.260184	0	0.0669908	531678	758745	2530.64	184	0	180	180	132	4.98083	1.35027	0.283158	399759	218567	226395	13.4146	0.0775975	0.341643	0.283158	184	0.00278111	10	5272.6	328558	221.752	115.607	82.1317	40.9606	0.119345	0.137017	20	2.66452	0.133226
3	0	0.00670802	23767.8	17684.9	8376.02	0.723012	0.979772	0.00515648	18270.4	13802.8	6238.45	0.562955	0.750016	0.00676123	23956.3	17630.2	8662.28	0.747635	1.01561	0.00688246	24385.9	18304.3	8408.45	0.741553	1.00382	0.00515728	18273.2	13942.8	6082.45	0.548917	0.728913	0.00502657	17810.1	13473.6	6064.17	0.534576	0.710333	0.00652346	23113.9	17047.9	8320.58	0.703453	0.95399	0.00525396	18615.8	13889.2	6552.15	0.562255	0.752902	0.00510587	18091.1	13529.5	6331.43	0.544833	0.728979	0.0433389	0.26175	0	0.0565303	1.69722e+06	2.05222e+06	5644.52	184	716	851	832	126	6.36062	18.7069	0.0475172	0.270634	0	0.0622164	1.86085e+06	2.24898e+06	6362.55	184	716	850	826	137	7.25128	21.3057	0.0455125	0.276968	0	0.0589257	1.78234e+06	2.15433e+06	8990.64	184	716	850	829	134	6.6951	19.6964	0.0454412	0.280027	0	0.0601455	1.77955e+06	2.14996e+06	5821.52	184	716	847	823	133	6.45445	18.9311	0.0466004	0.269359	0	0.0609579	1.82494e+06	2.20244e+06	9458.16	184	716	849	826	136	6.86352	20.1902	0.0462017	0.271161	0	0.0601274	1.80933e+06	2.18482e+06	6049.33	184	716	851	826	129	6.51193	19.1434	0.0477916	0.269903	0	0.0621975	1.87159e+06	2.2609e+06	7595.93	184	716	850	826	133	7.00487	20.5707	0.0505401	0.280535	0	0.0649572	1.97923e+06	2.39471e+06	3183.93	184	716	852	832	145	7.15235	21.0584	0.0461581	0.275983	0	0.0601106	1.80762e+06	2.18733e+06	2950.71	184	716	849	822	134	6.8191	20.0422	0.0465277	0.277732	0	0.0610667	1.8221e+06	2.20178e+06	2893.2	184	716	850	827	134	6.87833	20.2079	0.0453666	0.260184	0	0.0594811	1.77663e+06	2.14471e+06	6120.83	184	716	850	831	130	6.69526	19.669	0.222424	705134	541657	198544	5.51468	0.0525753	0.510996	0.222424	855	0.0340716	10	60079.3	328652	699.156	71.0078	85.8707	227.284	0.128657	0.124457	20	2.61133	0.130566
4	0	0.00609046	17259.4	11654.6	8440.77	0.607385	0.742281	0.00448484	12709.4	8757.82	6065.47	0.454214	0.533459	0.0061235	17353.1	11561.4	8677.19	0.62512	0.76709	0.00630268	17860.8	12189.1	8564.04	0.628557	0.767597	0.00450181	12757.4	8901.71	5948.26	0.444813	0.519772	0.00435234	12333.9	8523.42	5862.22	0.429648	0.501905	0.00587054	16636.2	11113.7	8293.68	0.585253	0.715302	0.00456402	12933.7	8778.62	6335.06	0.452699	0.536877	0.0044383	12577.5	8553.12	6140.33	0.439394	0.519725	0.0538715	0.257091	0	0.0495986	1.68733e+06	1.88309e+06	8543.35	184	716	851	849	123	8.08031	18.8992	0.0594393	0.27028	0	0.0564928	1.86173e+06	2.07819e+06	9412.03	184	716	848	843	134	9.20949	21.4955	0.0571851	0.275895	0	0.0535846	1.79112e+06	1.99929e+06	13562	184	716	849	846	132	8.48913	19.8254	0.0570568	0.280027	0	0.0550283	1.7871e+06	1.99722e+06	8925.53	184	716	847	844	129	8.10205	18.8643	0.0587501	0.26835	0	0.0557738	1.84014e+06	2.05293e+06	13970.6	184	716	848	845	135	8.68133	20.2807	0.0581122	0.271161	0	0.0548597	1.82016e+06	2.03389e+06	9023.88	184	716	850	846	128	8.25141	19.2399	0.0600055	0.269903	0	0.0563946	1.87946e+06	2.0968e+06	11206.2	184	716	848	843	131	8.90991	20.7845	0.0634578	0.27686	0	0.0590741	1.98759e+06	2.22591e+06	4794.49	184	716	850	846	142	9.03433	21.1168	0.0578294	0.273677	0	0.0547742	1.8113e+06	2.02624e+06	4252.19	184	716	847	840	130	8.59308	20.0272	0.0586257	0.277559	0	0.0560417	1.83624e+06	2.0542e+06	4392.19	184	716	848	844	133	8.66934	20.2153	0.0571321	0.259178	0	0.0543447	1.78946e+06	2.00062e+06	8865.08	184	716	850	848	129	8.44145	19.7081	0.178511	452623	324268	167380	3.5108	0.0467285	0.641465	0.178511	855	0.0189244	10	33669.7	328654	526.846	56.6989	102.64	225.766	0.130523	0.112109	20	2.56384	0.128192
5	0	0.00486103	8591.05	4468.58	6443.55	0.681057	0.444061	0.00338165	5976.49	3201.77	4466.73	0.47629	0.275056	0.00487014	8607.15	4393.41	6550.95	0.699034	0.459762	0.00509681	9007.75	4757.28	6653.76	0.71445	0.469424	0.00341612	6037.42	3292.57	4439.73	0.469169	0.269109	0.00326523	5770.74	3102.95	4308.2	0.448052	0.255176	0.00463219	8186.61	4195.16	6227.65	0.647805	0.420172	0.00343454	6069.96	3183.3	4611.46	0.474468	0.279696	0.00333894	5901.02	3101.6	4476.91	0.460176	0.269225	0.0588065	0.244577	0	0.044353	1.14871e+06	1.23267e+06	10977.8	184	716	849	849	121	11.8658	6.93784	0.0655407	0.260679	0	0.0508571	1.28025e+06	1.37412e+06	12224.1	184	716	848	846	129	13.6147	7.91184	0.0644131	0.271858	0	0.0483202	1.25822e+06	1.3454e+06	18276.2	184	716	849	848	129	12.605	7.32483	0.0639768	0.268364	0	0.0494704	1.2497e+06	1.34043e+06	12134.2	184	716	846	845	124	12.0449	6.98001	0.0648009	0.26267	0	0.0502037	1.2658e+06	1.35516e+06	18263.1	184	716	848	847	130	12.9206	7.51579	0.063989	0.268187	0	0.0494493	1.24994e+06	1.34273e+06	11975.9	184	716	849	849	124	12.2633	7.09647	0.0660708	0.255791	0	0.0507775	1.2906e+06	1.38264e+06	14865.2	184	716	847	846	126	13.1946	7.65799	0.0701921	0.270093	0	0.0531131	1.37111e+06	1.47827e+06	6239.23	184	716	850	849	135	13.4216	7.80429	0.0634706	0.263186	0	0.0492412	1.23981e+06	1.33456e+06	5705.04	184	716	845	843	120	12.7219	7.36761	0.0643061	0.271238	0	0.0508428	1.25613e+06	1.3539e+06	5684.5	184	716	846	845	126	12.9111	7.48261	0.0632683	0.249733	0	0.0491047	1.23586e+06	1.32803e+06	11540.6	184	716	849	848	126	12.5846	7.3267	0.183003	289382	169891	152559	4.42162	0.0362967	0.708835	0.183003	855	0.0439823	10	77759.3	328623	267.773	54.9419	149.64	84.5454	0.13908	0.0795084	20	2.50667	0.125334
6	0	0.00272265	3681.03	1356.65	3476.72	0.244104	0.24945	0.00184082	2488.8	954.901	2349.01	0.165378	0.135803	0.00269391	3642.19	1317.42	3463.78	0.247768	0.257115	0.00290217	3923.75	1470.6	3673.38	0.260842	0.271304	0.00188529	2548.92	997.061	2384.75	0.165197	0.134061	0.00177294	2397.03	921.534	2265.27	0.155157	0.123746	0.00255018	3447.86	1252.59	3281.52	0.228478	0.230758	0.00184692	2497.05	933.833	2380.56	0.162735	0.138102	0.00179575	2427.87	904.12	2321.39	0.157871	0.131621	0.0610943	0.227787	0	0.0408304	912946	956591	14945.3	184	716	848	848	109	7.86171	4.07714	0.067844	0.256364	0	0.0466664	1.01381e+06	1.06294e+06	16502.7	184	716	845	844	125	9.11433	4.71382	0.0682596	0.256088	0	0.0441428	1.02002e+06	1.06091e+06	25577.5	184	716	848	847	123	8.57883	4.44757	0.067899	0.261703	0	0.0453226	1.01463e+06	1.06229e+06	16774.8	184	716	845	844	121	8.19285	4.23995	0.0672885	0.255636	0	0.0457348	1.00551e+06	1.04844e+06	24935.2	184	716	848	848	122	8.63695	4.47216	0.0666694	0.258019	0	0.045656	996256	1.04523e+06	16452.7	184	716	848	848	121	8.20176	4.22157	0.0684542	0.246441	0	0.0463172	1.02293e+06	1.06881e+06	20334.7	184	716	846	846	123	8.80998	4.54314	0.0729852	0.259372	0	0.0485727	1.09063e+06	1.15154e+06	8732.22	184	716	848	848	132	9.03107	4.67811	0.066287	0.259741	0	0.0455857	990541	1.04568e+06	7809.72	184	716	845	844	116	8.49888	4.3788	0.0668942	0.268576	0	0.0469286	999616	1.05584e+06	7851.29	184	716	844	844	117	8.62122	4.43566	0.0659671	0.248363	0	0.0450225	985761	1.03428e+06	16223.9	184	716	847	847	123	8.46254	4.38421	0.144376	174650	72139.7	126907	1.9719	0.0200106	0.739643	0.144376	855	0.0283047	10	50205.2	328644	166.884	31.2898	97.7699	50.2645	0.103439	0.0789196	20	2.44891	0.122445
7	0	0.00131871	2812.02	1455.67	1781.21	0.181081	0.194302	0.000833369	1777.08	988.067	1084.25	0.109469	0.101246	0.00129965	2771.38	1423.48	1764.56	0.183721	0.199569	0.00143057	3050.55	1581.55	1925.96	0.197595	0.213675	0.000860787	1835.54	1031.32	1107.85	0.110213	0.100824	0.000796105	1697.62	951.617	1030.95	0.101283	0.0917966	0.00121673	2594.57	1340.9	1649.71	0.166388	0.177621	0.000828639	1766.99	967.194	1092.56	0.107713	0.102392	0.000797373	1700.32	939.463	1043.9	0.102653	0.0956168	0.0630392	0.220409	0	0.0374639	1.48575e+06	1.53999e+06	15184.3	184	658	848	848	107	11.4312	14.2935	0.0714217	0.249057	0	0.0438469	1.68331e+06	1.74459e+06	17390.1	184	716	842	842	117	13.2249	16.5026	0.0718049	0.25288	0	0.0419249	1.69234e+06	1.74607e+06	26348.4	184	716	846	845	119	12.7023	15.9063	0.0717353	0.256207	0	0.043377	1.6907e+06	1.75086e+06	17465.1	184	716	842	842	114	12.1905	15.2538	0.0707554	0.25072	0	0.0430261	1.66761e+06	1.7227e+06	25667.4	184	716	846	846	116	12.5327	15.6239	0.07075	0.246009	0	0.0430136	1.66748e+06	1.72974e+06	17245.6	184	716	848	848	116	11.9752	14.8951	0.0717822	0.243639	0	0.0432305	1.69181e+06	1.74903e+06	20827.7	184	716	843	843	119	12.7709	15.9048	0.0776751	0.258008	0	0.0459338	1.8307e+06	1.90634e+06	9041.8	184	716	846	846	129	13.2009	16.5008	0.0706333	0.250668	0	0.0433093	1.66473e+06	1.73306e+06	8157.13	184	716	844	843	115	12.4834	15.53	0.0707489	0.264705	0	0.0437135	1.66746e+06	1.73618e+06	8232.46	184	716	842	842	112	12.6073	15.6901	0.069835	0.241261	0	0.0422893	1.64592e+06	1.7076e+06	16656.1	184	716	846	846	116	12.3634	15.417	0.132367	252548	138872	133887	3.10065	0.00938194	0.780181	0.132367	855	0.0128708	10	22663.3	328584	356.454	40.3985	141.843	172.795	0.125921	0.086771	20	2.43294	0.121647
8	0	0.0010103	3118.59	1961.6	1568.33	0.137772	0.19121	0.000597002	1842.81	1210.3	910.258	0.0762701	0.0943879	0.00100594	3105.13	1928.54	1588.14	0.141852	0.199582	0.00110248	3403.1	2152.99	1689.56	0.150709	0.209686	0.000616015	1901.5	1263.54	920.801	0.0763953	0.0935098	0.000567225	1750.9	1158.11	860.104	0.0700816	0.0853661	0.000929362	2868.74	1789.81	1465.99	0.126251	0.17523	0.000597079	1843.05	1194.04	927.347	0.0758142	0.0962112	0.000576745	1780.29	1154.04	898.16	0.0725392	0.091401	0.0661957	0.220409	0	0.0360337	2.2584e+06	2.32465e+06	13883.8	184	658	848	848	105	11.4553	22.9277	0.0748885	0.247582	0	0.0423822	2.55498e+06	2.62952e+06	15895.9	184	716	841	841	116	13.511	27.0498	0.0750911	0.25288	0	0.0403308	2.56189e+06	2.62954e+06	24351.8	184	716	846	846	114	12.9977	26.0331	0.0752424	0.249389	0	0.0418757	2.56705e+06	2.64096e+06	15850.6	184	716	842	842	113	12.497	25.0266	0.0735931	0.249761	0	0.0413249	2.51078e+06	2.57864e+06	23796.8	184	716	843	843	114	12.8067	25.619	0.0740153	0.244826	0	0.0414375	2.52518e+06	2.60001e+06	15808.4	184	716	846	846	113	12.3192	24.6027	0.0752449	0.242266	0	0.0417174	2.56714e+06	2.63746e+06	19501.5	184	716	843	843	118	13.0097	26.0103	0.0817702	0.258008	0	0.0444859	2.78976e+06	2.87964e+06	8417.5	184	716	844	844	128	13.5949	27.2299	0.0740529	0.24726	0	0.041834	2.52647e+06	2.60669e+06	7583.65	184	716	842	842	113	12.8623	25.6935	0.0746229	0.264048	0	0.0423374	2.54591e+06	2.62799e+06	7604.61	184	716	842	842	111	12.9096	25.8109	0.0733193	0.241261	0	0.0407796	2.50144e+06	2.57589e+06	15651.1	184	716	845	845	116	12.699	25.388	0.151253	417738	293894	149483	3.35412	0.00700215	0.818036	0.151253	855	0.00444321	10	7758.83	328657	588.287	32.3506	144.944	282.628	0.13666	0.103436	19	2.42859	0.127821
9	0	0.000864996	1483.52	608.926	1360.06	0.120841	0.180556	0.000456741	783.338	364.941	713.291	0.0603085	0.0722317	0.000869005	1490.4	594.789	1381.8	0.125229	0.191487	0.000953237	1634.86	679.537	1479.66	0.133576	0.200194	0.000471105	807.973	384.022	726.007	0.060381	0.0706859	0.000431164	739.472	349.742	671.815	0.0551058	0.0643064	0.000789555	1354.13	550.96	1252.44	0.109749	0.163971	0.000462415	793.069	357.113	733.4	0.0606165	0.0765224	0.00044338	760.423	347.713	699.836	0.0575899	0.071017	0.065409	0.207055	0	0.0337849	1.23989e+06	1.26333e+06	15129.1	184	706	846	846	97	11.1905	7.83511	0.0752829	0.234428	0	0.0395653	1.42706e+06	1.45365e+06	17643.6	184	716	841	841	113	13.195	9.24439	0.0765779	0.240104	0	0.0382381	1.4516e+06	1.47079e+06	27218.3	184	716	845	845	111	12.6886	8.883	0.0768939	0.241572	0	0.0398372	1.4576e+06	1.48404e+06	18116.7	184	716	841	841	114	12.2228	8.55881	0.0737511	0.229732	0	0.0383767	1.39802e+06	1.4175e+06	26266.9	184	716	843	843	108	12.4276	8.70956	0.0744129	0.234813	0	0.0387752	1.41057e+06	1.43786e+06	17369	184	716	846	846	107	12.0062	8.36991	0.0751536	0.226195	0	0.0391703	1.42461e+06	1.44762e+06	21124.4	184	716	840	840	108	12.7016	8.86461	0.0820853	0.251152	0	0.0418304	1.556e+06	1.59332e+06	9304.57	184	716	841	841	125	13.3051	9.33314	0.0745977	0.232369	0	0.0395118	1.41407e+06	1.44787e+06	8318.53	184	716	841	841	110	12.5498	8.75159	0.0740634	0.249959	0	0.039758	1.40394e+06	1.43792e+06	8289.93	184	716	841	841	106	12.65	8.83959	0.0737994	0.234721	0	0.0381745	1.39894e+06	1.42605e+06	17083.9	184	716	844	844	113	12.4144	8.70035	0.139223	213642	110463	133709	2.87168	0.0057416	0.822027	0.139223	855	0.00793735	10	13703.6	328592	255.075	25.4213	141.007	97.1812	0.120787	0.0806612	15	2.41599	0.161066
