year	fire	meanGCover0	meanGB0	pgrest0	grazedGBM0	PTranspirationL10	PTranspirationL20	meanGCover1	meanGB1	pgrest1	grazedGBM1	PTranspirationL11	PTranspirationL21	meanGCover2	meanGB2	pgrest2	grazedGBM2	PTranspirationL12	PTranspirationL22	meanGCover3	meanGB3	pgrest3	grazedGBM3	PTranspirationL13	PTranspirationL23	meanGCover4	meanGB4	pgrest4	grazedGBM4	PTranspirationL14	PTranspirationL24	meanGCover5	meanGB5	pgrest5	grazedGBM5	PTranspirationL15	PTranspirationL25	meanGCover6	meanGB6	pgrest6	grazedGBM6	PTranspirationL16	PTranspirationL26	meanGCover7	meanGB7	pgrest7	grazedGBM7	PTranspirationL17	PTranspirationL27	meanGCover8	meanGB8	pgrest8	grazedGBM8	PTranspirationL18	PTranspirationL28	meanSCover0	MaxSCover0	MinSCover0	SDSCover0	meanSB0	srest0	grazedSBM0	shrubCells0	estCells0	sc010	sc10	sc100	STranspirationL10	STranspirationL20	meanSCover1	MaxSCover1	MinSCover1	SDSCover1	meanSB1	srest1	grazedSBM1	shrubCells1	estCells1	sc011	sc11	sc101	STranspirationL11	STranspirationL21	meanSCover2	MaxSCover2	MinSCover2	SDSCover2	meanSB2	srest2	grazedSBM2	shrubCells2	estCells2	sc012	sc12	sc102	STranspirationL12	STranspirationL22	meanSCover3	MaxSCover3	MinSCover3	SDSCover3	meanSB3	srest3	grazedSBM3	shrubCells3	estCells3	sc013	sc13	sc103	STranspirationL13	STranspirationL23	meanSCover4	MaxSCover4	MinSCover4	SDSCover4	meanSB4	srest4	grazedSBM4	shrubCells4	estCells4	sc014	sc14	sc104	STranspirationL14	STranspirationL24	meanSCover5	MaxSCover5	MinSCover5	SDSCover5	meanSB5	srest5	grazedSBM5	shrubCells5	estCells5	sc015	sc15	sc105	STranspirationL15	STranspirationL25	meanSCover6	MaxSCover6	MinSCover6	SDSCover6	meanSB6	srest6	grazedSBM6	shrubCells6	estCells6	sc016	sc16	sc106	STranspirationL16	STranspirationL26	meanSCover7	MaxSCover7	MinSCover7	SDSCover7	meanSB7	srest7	grazedSBM7	shrubCells7	estCells7	sc017	sc17	sc107	STranspirationL17	STranspirationL27	meanSCover8	MaxSCover8	MinSCover8	SDSCover8	meanSB8	srest8	grazedSBM8	shrubCells8	estCells8	sc018	sc18	sc108	STranspirationL18	STranspirationL28	meanSCover9	MaxSCover9	MinSCover9	SDSCover9	meanSB9	srest9	grazedSBM9	shrubCells9	estCells9	sc019	sc19	sc109	STranspirationL19	STranspirationL29	meanSCover10	MaxSCover10	MinSCover10	SDSCover10	meanSB10	srest10	grazedSBM10	shrubCells10	estCells10	sc0110	sc110	sc1010	STranspirationL110	STranspirationL210	meanACover0	meanAB0	agrest0	grazedABM0	ATranspirationL10	meanGtotalcover	meanStotalcover	meanAtotalcover	scsum01	meanRCover	effSR	meanRB	BMGrazed	AnnualRain	Annualevaporation	AnnualtranspirationL1	AnnualtranspirationL2	ML1	ML2	Richness	ShannonDiv	Evenness
0	0	0.0388616	74854.6	71125.4	6996.98	5.69433	8.14832	0.0362693	69861.4	66501.7	6389.47	5.56785	7.89579	0.0392838	75667.9	71828.2	7156.98	5.88929	8.43858	0.0388571	74846	76987.5	0	5.69425	8.14794	0.0359686	69282.2	71267.3	0	5.392	7.63787	0.035964	69273.3	65956.6	6318.46	5.39193	7.63766	0.0388597	74851	71072.4	7056.86	5.6943	8.14808	0.0368089	70900.9	67410.7	6580.77	5.48146	7.78871	0.0368049	70893.1	66842.7	7231.91	5.48142	7.78864	0.0321265	0.286569	0	0.0720504	683954	666855	21266.8	181	0	180	180	133	4.623	3.06629	0.0357968	0.292949	0	0.0775017	762094	744360	22059.8	181	0	181	181	153	5.3882	3.57022	0.0361982	0.298964	0	0.0785658	770639	746763	29651.6	181	0	181	181	150	4.99381	3.30626	0.0353109	0.296121	0	0.0773414	751749	733664	22494	181	0	180	180	144	4.63835	3.06968	0.0332161	0.287748	0	0.0734137	707151	685876	26428.1	181	0	178	178	137	4.78697	3.17769	0.0317469	0.290309	0	0.0711498	675873	659643	20187.7	181	0	181	181	132	4.26071	2.81743	0.0334926	0.296598	0	0.0735595	713039	691001	27371.1	181	0	181	181	140	4.77006	3.16307	0.032242	0.293512	0	0.0712768	686414	674570	14755.7	181	0	179	179	136	4.35797	2.89234	0.0358402	0.294722	0	0.0779602	763018	750327	15811.7	181	0	181	181	145	5.13473	3.40865	0.0345146	0.28797	0	0.0760255	734796	721926	16031.2	181	0	179	179	144	4.94135	3.26916	0.0332664	0.286615	0	0.0733177	708222	690905	21536.4	181	0	181	181	138	4.71911	3.12607	0.243052	418884	383588	43346.3	8.4472	0.337678	0.373751	0.243052	181	0	10	0	328672	306.361	81.5001	119.682	123.165	0.131774	0.116132	20	2.99363	0.149681
1	0	0.0477277	121722	115539	12355.3	8.20815	12.4764	0.0421557	107511	102274	10691	7.54781	11.3455	0.0486297	124022	117432	12969	8.56773	13.0461	0.052023	132677	135926	0	9.01673	13.8121	0.045176	115214	118041	0	7.96027	12.0543	0.0415355	105930	100799	10503.4	7.2541	10.8875	0.0477022	121657	115233	12680.7	8.20438	12.4722	0.0432778	110373	104718	11337.3	7.52598	11.3436	0.0428575	109301	103037	12097.3	7.4456	11.2079	0.0306552	0.280282	0	0.069081	864110	1.08708e+06	18525.2	181	0	178	178	132	5.12272	5.25299	0.0344387	0.2861	0	0.0745471	970757	1.21731e+06	21445.5	181	0	181	181	150	6.03068	6.16113	0.0348609	0.289552	0	0.0757082	982660	1.22903e+06	26693.2	181	0	181	181	148	5.73153	5.865	0.0341558	0.293198	0	0.0750533	962783	1.20754e+06	20437	181	0	179	179	142	5.31695	5.4416	0.0314681	0.28076	0	0.0698556	887022	1.11025e+06	23481.2	181	0	177	177	132	5.24573	5.35341	0.0304231	0.277614	0	0.0681282	857566	1.08106e+06	17960.9	181	0	181	181	128	4.76556	4.85528	0.0318883	0.281773	0	0.0699872	898867	1.12474e+06	25607.9	181	0	181	181	134	5.29214	5.40562	0.0306699	0.28838	0	0.0682581	864523	1.08963e+06	13182.2	181	0	177	177	133	4.8698	4.9823	0.034461	0.282441	0	0.0752402	971387	1.22329e+06	14698.9	181	0	180	180	143	5.75216	5.88779	0.0322157	0.279552	0	0.0713293	908095	1.14829e+06	14184.7	181	0	178	178	139	5.5078	5.6204	0.0318786	0.277694	0	0.070335	898593	1.13365e+06	18295.6	181	0	180	180	136	5.29391	5.41054	0.231031	527186	503138	31874.3	9.83067	0.411085	0.357115	0.231031	181	0	10	0	329021	457.978	69.9551	140.494	168.892	0.132765	0.112147	20	2.99231	0.149615
2	0	0.0530543	132963	134494	649.201	8.08831	7.28657	0.0452013	113282	114602	538.008	7.12463	6.3174	0.0542225	135891	136535	2027.9	8.47841	7.65524	0.0629094	157662	159997	0	9.66971	8.81057	0.0523368	131165	133110	0	8.1204	7.28053	0.0443371	111117	112414	524.996	6.81153	6.02542	0.0529227	132634	133268	1973.08	8.06594	7.26572	0.0466592	116936	117522	1713.12	7.15599	6.36919	0.0458557	114922	116216	610.586	7.02454	6.24094	0.0400183	0.269617	0	0.0619418	1.1085e+06	1.21658e+06	26897	181	719	849	730	129	7.78274	12.5108	0.0448297	0.277866	0	0.0665634	1.24178e+06	1.3608e+06	30917.8	181	719	852	765	145	9.18249	14.7079	0.0451974	0.284207	0	0.0680239	1.25196e+06	1.36648e+06	40225.3	181	719	849	796	142	8.78955	14.1809	0.0446706	0.288732	0	0.0683927	1.23737e+06	1.35824e+06	29633.3	181	719	849	754	140	8.11716	12.9535	0.0406317	0.270354	0	0.061971	1.12549e+06	1.22711e+06	36360.7	181	719	847	754	130	7.92505	12.7613	0.0397199	0.269883	0	0.0609547	1.10023e+06	1.20775e+06	27381.4	181	719	852	714	124	7.28721	11.7168	0.0415305	0.266694	0	0.0620148	1.15039e+06	1.25452e+06	37489.1	181	719	852	755	133	8.05675	12.998	0.0398812	0.269907	0	0.0613527	1.1047e+06	1.21746e+06	19766.2	181	719	848	731	130	7.31312	11.6946	0.0448765	0.277847	0	0.0677474	1.24307e+06	1.37051e+06	21846.1	181	719	851	763	143	8.70807	13.9118	0.0414918	0.265188	0	0.0627122	1.14932e+06	1.2665e+06	20959	181	719	848	748	135	8.18113	13.1418	0.0415017	0.270919	0	0.0631001	1.14959e+06	1.26268e+06	28224.7	181	719	850	753	131	8.09179	13.0166	0.156834	351681	351007	954.782	4.57777	0.457499	0.464349	0.156834	852	0.00511907	10	9505.32	328692	447.25	49.402	164.554	206.866	0.139902	0.106788	20	2.99085	0.149543
3	0	0.0592984	172799	173922	614.356	7.41941	7.17979	0.0492807	143607	144562	490.13	6.3478	6.06106	0.0604014	176013	176420	1721.65	7.75328	7.51418	0.0708785	206544	208376	0	8.91521	8.71838	0.0573707	167182	168671	0	7.24263	6.9865	0.0482213	140519	141458	475.903	6.0471	5.76211	0.0587564	171219	171620	1669.57	7.34659	7.10549	0.0508135	148073	148449	1414.08	6.36979	6.09963	0.0502259	146361	147293	559.755	6.2932	6.01908	0.0454839	0.266262	0	0.0589049	1.46495e+06	1.52543e+06	27733.9	181	719	849	824	129	8.09975	16.4596	0.0507657	0.27376	0	0.0630452	1.63506e+06	1.70174e+06	30980.7	181	719	851	848	144	9.55236	19.3627	0.0508048	0.277614	0	0.0640071	1.63632e+06	1.69672e+06	40066	181	719	848	846	141	9.08507	18.4715	0.0501048	0.288732	0	0.0647995	1.61378e+06	1.67925e+06	30647.5	181	719	845	827	139	8.47635	17.1158	0.0458819	0.264562	0	0.05869	1.47776e+06	1.53228e+06	35771.7	181	719	847	841	129	8.16084	16.5729	0.0450641	0.267842	0	0.0579358	1.45142e+06	1.51133e+06	27636	181	719	851	831	123	7.57859	15.395	0.0467738	0.264227	0	0.0584195	1.50649e+06	1.561e+06	37248.3	181	719	851	837	131	8.3549	16.9946	0.0449364	0.26862	0	0.057941	1.44731e+06	1.51301e+06	19567.7	181	719	845	822	125	7.61541	15.4446	0.051089	0.273776	0	0.0642901	1.64547e+06	1.71929e+06	22640.4	181	719	851	841	142	9.09293	18.4278	0.0460187	0.253833	0	0.0568209	1.48217e+06	1.54698e+06	20770.4	181	719	847	835	128	8.42438	17.1767	0.0462079	0.267417	0	0.0592087	1.48826e+06	1.54981e+06	28387.7	181	719	845	830	127	8.37958	17.0397	0.0770701	200946	200664	412.419	1.52704	0.505247	0.523131	0.0770701	852	0.00857187	10	15983.5	328808	546.329	26.1842	158.083	249.905	0.131777	0.105476	20	2.98933	0.149467
4	0	0.0642337	152686	153054	684.131	9.24785	6.22639	0.0522644	124234	124557	530.64	7.72774	5.12593	0.065311	155246	154933	1806.28	9.65062	6.50562	0.0772323	183584	184536	0	11.1873	7.61953	0.0611376	145326	146085	0	8.85554	5.9373	0.0510513	121351	121669	514.459	7.3447	4.86021	0.0633502	150585	150289	1743.34	9.11563	6.13028	0.0539161	128160	127937	1450.1	7.7616	5.16242	0.0534611	127079	127367	608.275	7.6967	5.11593	0.0477301	0.262402	0	0.0567857	1.25399e+06	1.26769e+06	28056	181	719	848	842	127	9.75714	13.6346	0.0533274	0.266206	0	0.0606214	1.40104e+06	1.41598e+06	31334.9	181	719	851	851	143	11.4785	16.0032	0.0527649	0.273496	0	0.0614374	1.38626e+06	1.3945e+06	39603.3	181	719	845	845	138	10.8386	15.2032	0.0525104	0.286727	0	0.0626955	1.37958e+06	1.39453e+06	30541.3	181	719	844	841	137	10.0878	14.0266	0.047789	0.255431	0	0.0561882	1.25553e+06	1.26296e+06	35680.4	181	719	846	846	125	9.77738	13.673	0.0467914	0.260723	0	0.0552467	1.22933e+06	1.24264e+06	27425.5	181	719	848	843	120	9.10603	12.75	0.0486542	0.25778	0	0.055907	1.27826e+06	1.28528e+06	36854.5	181	719	849	847	128	9.9827	13.9903	0.0473381	0.264038	0	0.0557975	1.24369e+06	1.26369e+06	19791.8	181	719	845	842	122	9.11192	12.7505	0.0537059	0.271	0	0.061866	1.41098e+06	1.43334e+06	22550.4	181	719	850	848	141	10.9668	15.2991	0.0475479	0.239323	0	0.0525731	1.2492e+06	1.26729e+06	20849	181	719	847	843	124	9.93394	14.0682	0.0485205	0.26364	0	0.0570255	1.27475e+06	1.28922e+06	28340.1	181	719	845	840	124	9.91559	13.9273	0.0644098	136988	136765	320.552	1.56008	0.541958	0.54668	0.0644098	852	0.00974879	10	18301.2	328685	415.878	13.8679	191.104	208.009	0.138528	0.0908913	20	2.98656	0.149328
5	0	0.0599774	88538	88955.2	724.64	8.04747	1.57446	0.0483967	71472.4	71801.1	557.604	6.63942	1.27762	0.0607746	89709.5	89604.8	1725.99	8.37052	1.6386	0.0723909	106857	107834	0	9.76716	1.94118	0.0567708	83839.6	84572.4	0	7.62922	1.4899	0.0473005	69857.1	70175.9	542.564	6.30583	1.20987	0.0589788	87064.2	86958.5	1671.71	7.89446	1.54128	0.0498038	73544.1	73455	1382.32	6.65698	1.28372	0.0495735	73204.2	73508.7	639.893	6.62666	1.27751	0.0466186	0.251195	0	0.0533598	762053	767397	27830.1	181	719	848	845	119	8.72992	3.28472	0.0518367	0.247311	0	0.0569004	847353	852899	31098.7	181	719	849	849	137	10.2877	3.85763	0.0527918	0.270826	0	0.0599568	862959	862106	39752.9	181	719	844	844	135	9.61536	3.62335	0.0526585	0.286727	0	0.0613095	860803	866972	31238.7	181	719	842	840	132	9.04444	3.37408	0.046298	0.246087	0	0.0526643	756808	754970	36091.4	181	719	845	844	118	8.68961	3.26481	0.0457612	0.248987	0	0.0520673	748038	752667	27894.8	181	719	848	843	117	8.08222	3.05373	0.0466744	0.257604	0	0.0519117	762952	761432	36078.4	181	719	846	846	119	8.85197	3.3381	0.046261	0.25742	0	0.0526153	756215	767392	20289.6	181	719	843	840	115	8.20798	3.09261	0.0527496	0.258629	0	0.058285	862285	875081	22727.4	181	719	849	847	138	9.86411	3.70889	0.0462255	0.232034	0	0.049599	755619	740347	20169.8	181	719	846	843	116	8.78707	3.37343	0.0476148	0.253871	0	0.0539299	778346	784291	28268.6	181	719	845	842	120	8.8869	3.35518	0.0412888	54646.6	54516	212.698	0.94582	0.503967	0.53549	0.0412888	852	0.0116984	10	22097.9	328898	197.809	6.46393	167.931	50.5607	0.0992001	0.0761485	20	2.98781	0.149391
6	0	0.0565809	82483.9	82849.2	486.663	6.67196	1.76342	0.0452362	65945.6	66254.4	371.37	5.45531	1.41723	0.0570606	83183.2	83056.7	1315.09	6.9049	1.82724	0.0685315	99905.6	100703	0	8.1521	2.19164	0.0533253	77737.9	78363.8	0	6.30623	1.66375	0.0442992	64579.7	64881.4	364.635	5.18664	1.3454	0.0554664	80859.2	80737.9	1275.55	6.51903	1.72347	0.0463422	67557.9	67476.1	1044.86	5.44756	1.41904	0.0463689	67596.8	67886.2	423.887	5.45091	1.41872	0.0455771	0.236368	0	0.0497057	734365	741030	28357.2	181	719	848	846	110	7.36919	4.01303	0.0506565	0.240085	0	0.0529803	816208	823145	31566.5	181	719	848	848	134	8.64354	4.70425	0.0528446	0.2657	0	0.0584044	851463	852644	41253.1	181	719	844	844	134	8.27167	4.49137	0.0531268	0.286727	0	0.0597912	856010	864918	32297.6	181	719	842	840	129	7.83805	4.22847	0.0447487	0.237464	0	0.0488584	721017	721970	34631.3	181	719	844	843	116	7.22775	3.93337	0.0440532	0.239045	0	0.0481288	709810	715675	27474.9	181	719	844	839	106	6.81539	3.73084	0.0451759	0.239273	0	0.0485097	727901	727895	36245.1	181	719	844	842	113	7.31144	3.99896	0.0453289	0.245192	0	0.0492789	730367	743166	20201.9	181	719	840	838	108	6.95133	3.80924	0.0515759	0.254265	0	0.0540296	831021	845939	22821.1	181	719	847	846	130	8.39648	4.58706	0.0437331	0.224401	0	0.0471917	704653	689870	19385.6	181	20	846	840	112	7.09777	3.8791	0.0468258	0.252025	0	0.0507525	754485	761833	29251	181	719	845	842	117	7.52876	4.11333	0.0475191	61981.6	61850.6	179.445	0.775308	0.473211	0.523646	0.0475191	852	0.010622	10	20095	328947	192.584	11.0077	140.321	60.2589	0.122194	0.0762851	20	2.98831	0.149415
7	0	0.0599548	113674	113926	604.793	6.13269	4.2668	0.0471926	89477	89700.4	450.483	4.9565	3.39261	0.0602298	114196	113941	1370.26	6.31917	4.40414	0.0730427	138489	139282	0	7.51289	5.30717	0.0558977	105982	106596	0	5.7532	4.00255	0.0461675	87533.4	87748.9	446.044	4.72156	3.23336	0.058406	110738	110489	1333.81	5.97567	4.16898	0.0482023	91391.5	91216.9	1066.3	4.92938	3.38316	0.0485077	91970.4	92163	516.44	4.95881	3.3985	0.0462845	0.235523	0	0.0478787	969927	972576	28737.8	181	719	848	848	108	7.03445	10.4581	0.0514551	0.236518	0	0.0511728	1.07828e+06	1.08171e+06	31243.2	181	719	848	848	132	8.24689	12.2376	0.0533385	0.262769	0	0.0565421	1.11775e+06	1.11604e+06	39779.3	181	719	843	843	132	8.04637	11.8569	0.0540363	0.27808	0	0.0581224	1.13237e+06	1.13655e+06	32954.6	181	719	841	841	128	7.69227	11.2955	0.0448976	0.230579	0	0.0472001	940863	937687	35032.7	181	719	842	842	115	6.8306	10.1037	0.0447115	0.238702	0	0.0465645	936963	939291	27638.3	181	719	844	840	104	6.42208	9.59007	0.045411	0.235574	0	0.0467517	951621	948083	35940.7	181	719	843	843	113	6.90667	10.264	0.0463998	0.239144	0	0.0476382	972343	981384	20601.8	181	719	840	840	106	6.66942	9.96979	0.0528611	0.247308	0	0.052258	1.10774e+06	1.11787e+06	23752.7	181	719	847	847	129	8.04217	12.0038	0.042264	0.213816	0	0.0445099	885674	894289	17998.3	181	20	846	843	106	6.48327	9.47916	0.0474105	0.244846	0	0.0489453	993523	996951	29263.5	181	719	844	843	115	7.22329	10.7321	0.0592042	100435	100274	215.675	1.0431	0.497601	0.52907	0.0592042	852	0.00663003	10	12560.7	328947	299.027	10.0995	131.901	153.548	0.120847	0.0887273	20	2.98635	0.149318
8	0	0.0631842	136706	136915	532.573	8.22427	5.22817	0.0490445	106113	106302	393.285	6.54859	4.102	0.0633386	137040	136684	1396.11	8.45419	5.38326	0.077465	167604	168278	0	10.1337	6.54417	0.0583408	126227	126747	0	7.63716	4.86549	0.0479054	103649	103831	387.98	6.23197	3.90552	0.0612855	132598	132253	1355.05	7.9749	5.08217	0.0500222	108229	107980	1074.04	6.50242	4.08356	0.0505323	109332	109494	452.119	6.56905	4.11888	0.0462878	0.228191	0	0.0462906	1.10691e+06	1.10264e+06	28273.3	181	719	848	848	104	9.02845	12.5473	0.0514999	0.232736	0	0.0495595	1.23155e+06	1.2267e+06	31477.4	181	719	848	848	128	10.5921	14.6849	0.0532519	0.259987	0	0.0552615	1.27345e+06	1.26206e+06	41428.3	181	719	842	842	130	10.2842	14.1475	0.0542871	0.27808	0	0.0568236	1.2982e+06	1.29449e+06	32199	181	719	841	841	128	9.88346	13.5736	0.0444325	0.223563	0	0.0454128	1.06254e+06	1.05262e+06	34613.5	181	719	841	841	113	8.66965	11.9926	0.0442942	0.230985	0	0.0446992	1.05924e+06	1.05447e+06	27568.7	181	719	842	839	99	8.2317	11.4907	0.044795	0.231315	0	0.0450259	1.07121e+06	1.06053e+06	35663.7	181	719	840	840	109	8.78029	12.1998	0.0465106	0.234848	0	0.0460672	1.11224e+06	1.11375e+06	20714.2	181	719	838	838	105	8.60847	12.0447	0.0532179	0.238891	0	0.0506069	1.27263e+06	1.27448e+06	23825.5	181	719	847	847	128	10.3929	14.5087	0.0416304	0.204907	0	0.0414091	995535	997071	18217.4	181	685	845	843	99	8.23302	11.3536	0.0473049	0.235238	0	0.0474116	1.13123e+06	1.12708e+06	29210.3	181	719	842	840	113	9.24021	12.8479	0.0448511	86825.6	86728.4	136.206	0.828666	0.521118	0.527512	0.0448511	852	0.00571754	10	10825.1	328919	364.036	8.58244	171.049	184.704	0.126834	0.0890131	20	2.98317	0.149159
9	0	0.0573128	63640.3	63775.1	636.719	5.1199	0.282554	0.0443739	49272.9	49395.9	471.571	4.04831	0.219848	0.0573086	63635.6	63249	1670.68	5.24932	0.290112	0.0699979	77725.8	77841.4	0	6.32975	0.356705	0.0528895	58728.7	59151.7	0	4.73003	0.262688	0.0433448	48130.1	48259.2	463.663	3.84959	0.209168	0.0553967	61512.6	61151.8	1616.23	4.94549	0.273639	0.0451011	50080.3	49797.4	1288.53	4.00995	0.218262	0.045726	50774.2	50871.6	541.689	4.06595	0.220933	0.0442306	0.221794	0	0.0437424	542837	519448	28591.5	181	719	848	848	95	5.64363	0.627146	0.0491316	0.227573	0	0.0467375	602986	577676	30939.6	181	719	848	848	124	6.62992	0.733559	0.0523614	0.259987	0	0.0539503	642625	610056	41141.2	181	719	841	841	129	6.43279	0.70246	0.0537825	0.27808	0	0.0558602	660065	633886	33508.6	181	719	840	840	126	6.22448	0.678965	0.0421339	0.212945	0	0.042932	517103	489433	33628.1	181	719	840	840	106	5.38096	0.592856	0.0424051	0.222254	0	0.0425069	520432	498090	27306.4	181	719	842	838	90	5.10636	0.570743	0.0419966	0.217221	0	0.0420865	515419	486680	34933.4	181	719	836	836	99	5.43245	0.601723	0.0444833	0.232396	0	0.0439418	545937	528885	20960	181	719	836	836	98	5.40001	0.605199	0.0509547	0.234836	0	0.0479641	625360	605782	24066.4	181	719	845	845	126	6.54059	0.730828	0.0392924	0.199344	0	0.038701	482230	467391	18249.1	181	689	845	842	96	5.10483	0.564267	0.0454273	0.234653	0	0.0451703	557523	533880	28897.3	181	719	841	839	108	5.77506	0.641073	0.0132865	13200.3	13167.8	69.6064	0.225062	0.471451	0.506199	0.0132865	852	0.00737585	10	13953.3	328980	108.195	4.3606	106.245	9.38273	0.0820137	0.075	20	2.98358	0.149179
