ParameterName	ParameterValue	Cover
UptakeRate	0.375	0.0999515842105263
UptakeRate	0.375	0.0653400210526316
UptakeRate	0.375	0.0680083210526316
UptakeRate	0.375	0.0655404421052632
UptakeRate	0.375	0.0622074473684211
UptakeRate	0.375	0.0687418684210526
UptakeRate	0.375	0.0657081421052632
UptakeRate	0.375	0.0645020684210526
UptakeRate	0.375	0.0671243
UptakeRate	0.375	0.00821152421052632
UptakeRate	0.375	0.109125
UptakeRate	0.375	0.101574478947368
UptakeRate	0.375	0.102185973684211
UptakeRate	0.375	0.107299026315789
UptakeRate	0.375	0.105546373684211
UptakeRate	0.375	0.0342016315789474
UptakeRate	0.375	0.0900902157894737
UptakeRate	0.375	0.100763663157895
UptakeRate	0.375	0.1091361
UptakeRate	0.375	0.0945774631578947
UptakeRate	0.375	0.0834737894736842
UptakeRate	0.375	0.0472874052631579
UptakeRate	0.375	0.101442673684211
UptakeRate	0.375	0.113868631578947
UptakeRate	0.375	0.0715556631578947
UptakeRate	0.375	0.0627356421052632
UptakeRate	0.375	0.0658852947368421
UptakeRate	0.375	0.0696541263157895
UptakeRate	0.375	0.0654090210526316
UptakeRate	0.375	0.0701873157894737
UptakeRate	0.385416666666667	0.108354978947368
UptakeRate	0.385416666666667	0.0736867894736842
UptakeRate	0.385416666666667	0.0755709368421053
UptakeRate	0.385416666666667	0.0725489105263158
UptakeRate	0.385416666666667	0.0697842315789474
UptakeRate	0.385416666666667	0.0752477263157895
UptakeRate	0.385416666666667	0.0714931631578947
UptakeRate	0.385416666666667	0.0707702368421053
UptakeRate	0.385416666666667	0.0740632736842105
UptakeRate	0.385416666666667	0.00798433842105263
UptakeRate	0.385416666666667	0.120627152631579
UptakeRate	0.385416666666667	0.112410526315789
UptakeRate	0.385416666666667	0.112794315789474
UptakeRate	0.385416666666667	0.118582105263158
UptakeRate	0.385416666666667	0.116218789473684
UptakeRate	0.385416666666667	0.0357382789473684
UptakeRate	0.385416666666667	0.0932785631578947
UptakeRate	0.385416666666667	0.112036489473684
UptakeRate	0.385416666666667	0.120452736842105
