ParameterName	ParameterValue	Cover
grazePrefer	0.15	0.168170210526316
grazePrefer	0.15	0.125727894736842
grazePrefer	0.15	0.144032210526316
grazePrefer	0.15	0.130707210526316
grazePrefer	0.15	0.127936263157895
grazePrefer	0.15	0.133405947368421
grazePrefer	0.15	0.113479947368421
grazePrefer	0.15	0.117320894736842
grazePrefer	0.15	0.137727578947368
grazePrefer	0.15	0.0165268052631579
grazePrefer	0.15	0.150479473684211
grazePrefer	0.15	0.183800789473684
grazePrefer	0.15	0.183767473684211
grazePrefer	0.15	0.181344684210526
grazePrefer	0.15	0.186314368421053
grazePrefer	0.15	0.0568516157894737
grazePrefer	0.15	0.152993736842105
grazePrefer	0.15	0.179155684210526
grazePrefer	0.15	0.191824526315789
grazePrefer	0.15	0.167130736842105
grazePrefer	0.15	0.0748682210526316
grazePrefer	0.15	0.0550589578947368
grazePrefer	0.15	0.187076
grazePrefer	0.15	0.196946315789474
grazePrefer	0.15	0.149608526315789
grazePrefer	0.15	0.128074368421053
grazePrefer	0.15	0.155266210526316
grazePrefer	0.15	0.133585631578947
grazePrefer	0.15	0.119271105263158
grazePrefer	0.15	0.159615842105263
grazePrefer	0.154166666666667	0.166959157894737
grazePrefer	0.154166666666667	0.123583894736842
grazePrefer	0.154166666666667	0.142011684210526
grazePrefer	0.154166666666667	0.129296526315789
grazePrefer	0.154166666666667	0.125320631578947
grazePrefer	0.154166666666667	0.133389578947368
grazePrefer	0.154166666666667	0.113435505263158
grazePrefer	0.154166666666667	0.117031631578947
grazePrefer	0.154166666666667	0.136752473684211
grazePrefer	0.154166666666667	0.0148191421052632
grazePrefer	0.154166666666667	0.150924052631579
grazePrefer	0.154166666666667	0.180252684210526
grazePrefer	0.154166666666667	0.183607052631579
grazePrefer	0.154166666666667	0.179464263157895
grazePrefer	0.154166666666667	0.182440052631579
grazePrefer	0.154166666666667	0.0574115842105263
grazePrefer	0.154166666666667	0.146972052631579
grazePrefer	0.154166666666667	0.177197473684211
grazePrefer	0.154166666666667	0.190997105263158
grazePrefer	0.154166666666667	0.165509368421053
grazePrefer	0.154166666666667	0.0762107789473684
grazePrefer	0.154166666666667	0.059681
grazePrefer	0.154166666666667	0.182628210526316
grazePrefer	0.154166666666667	0.195335210526316
grazePrefer	0.154166666666667	0.147041105263158
grazePrefer	0.154166666666667	0.126361
grazePrefer	0.154166666666667	0.151829631578947
grazePrefer	0.154166666666667	0.133332578947368
grazePrefer	0.154166666666667	0.117546105263158
grazePrefer	0.154166666666667	0.157103684210526
grazePrefer	0.158333333333333	0.166649315789474
grazePrefer	0.158333333333333	0.122526947368421
grazePrefer	0.158333333333333	0.142509631578947
grazePrefer	0.158333333333333	0.127839894736842
grazePrefer	0.158333333333333	0.123415526315789
grazePrefer	0.158333333333333	0.131636894736842
grazePrefer	0.158333333333333	0.112217252631579
grazePrefer	0.158333333333333	0.115255894736842
grazePrefer	0.158333333333333	0.135541684210526
grazePrefer	0.158333333333333	0.0166128263157895
grazePrefer	0.158333333333333	0.148302894736842
grazePrefer	0.158333333333333	0.178864526315789
grazePrefer	0.158333333333333	0.180981210526316
grazePrefer	0.158333333333333	0.176851526315789
grazePrefer	0.158333333333333	0.181697315789474
grazePrefer	0.158333333333333	0.0543594263157895
grazePrefer	0.158333333333333	0.145503578947368
grazePrefer	0.158333333333333	0.175609526315789
grazePrefer	0.158333333333333	0.189169368421053
grazePrefer	0.158333333333333	0.164415842105263
grazePrefer	0.158333333333333	0.0708900421052632
grazePrefer	0.158333333333333	0.0522849157894737
grazePrefer	0.158333333333333	0.180898578947368
grazePrefer	0.158333333333333	0.193661421052632
grazePrefer	0.158333333333333	0.147041105263158
grazePrefer	0.158333333333333	0.124881473684211
grazePrefer	0.158333333333333	0.150078526315789
grazePrefer	0.158333333333333	0.131170052631579
grazePrefer	0.158333333333333	0.116480315789474
grazePrefer	0.158333333333333	0.155475368421053
grazePrefer	0.1625	0.164585894736842
grazePrefer	0.1625	0.119424842105263
grazePrefer	0.1625	0.140053736842105
grazePrefer	0.1625	0.126131368421053
grazePrefer	0.1625	0.122789947368421
grazePrefer	0.1625	0.129663210526316
grazePrefer	0.1625	0.109200226315789
grazePrefer	0.1625	0.113393473684211
grazePrefer	0.1625	0.132968842105263
grazePrefer	0.1625	0.0154653210526316
grazePrefer	0.1625	0.147646789473684
grazePrefer	0.1625	0.176011368421053
grazePrefer	0.1625	0.180009421052632
grazePrefer	0.1625	0.175715894736842
grazePrefer	0.1625	0.177873
grazePrefer	0.1625	0.053821352631579
grazePrefer	0.1625	0.144114631578947
grazePrefer	0.1625	0.175218105263158
grazePrefer	0.1625	0.189335631578947
grazePrefer	0.1625	0.163056789473684
grazePrefer	0.1625	0.0740258157894737
grazePrefer	0.1625	0.0604502631578947
grazePrefer	0.1625	0.178861789473684
grazePrefer	0.1625	0.191203789473684
grazePrefer	0.1625	0.146286947368421
grazePrefer	0.1625	0.122695736842105
grazePrefer	0.1625	0.148418631578947
grazePrefer	0.1625	0.130683421052632
grazePrefer	0.1625	0.113634147368421
grazePrefer	0.1625	0.153606578947368
grazePrefer	0.166666666666667	0.164291421052632
grazePrefer	0.166666666666667	0.118748684210526
grazePrefer	0.166666666666667	0.139394052631579
grazePrefer	0.166666666666667	0.125819105263158
grazePrefer	0.166666666666667	0.121407894736842
grazePrefer	0.166666666666667	0.129230421052632
grazePrefer	0.166666666666667	0.109243510526316
grazePrefer	0.166666666666667	0.112857315789474
grazePrefer	0.166666666666667	0.131477210526316
grazePrefer	0.166666666666667	0.0152045105263158
grazePrefer	0.166666666666667	0.144653473684211
grazePrefer	0.166666666666667	0.173378
grazePrefer	0.166666666666667	0.179244631578947
grazePrefer	0.166666666666667	0.173193368421053
grazePrefer	0.166666666666667	0.179620263157895
grazePrefer	0.166666666666667	0.0515078684210526
grazePrefer	0.166666666666667	0.140757105263158
grazePrefer	0.166666666666667	0.173291684210526
grazePrefer	0.166666666666667	0.185930526315789
grazePrefer	0.166666666666667	0.161476421052632
grazePrefer	0.166666666666667	0.0695604
grazePrefer	0.166666666666667	0.0526066789473684
grazePrefer	0.166666666666667	0.176646157894737
grazePrefer	0.166666666666667	0.189311157894737
grazePrefer	0.166666666666667	0.142950684210526
grazePrefer	0.166666666666667	0.121291052631579
grazePrefer	0.166666666666667	0.146980421052632
