ParameterName	ParameterValue	Cover
WP	0.0684	0.641417210526316
WP	0.0684	0.470379
WP	0.0684	0.488914052631579
WP	0.0684	0.474663210526316
WP	0.0684	0.465523157894737
WP	0.0684	0.475403842105263
WP	0.0684	0.462917789473684
WP	0.0684	0.462564157894737
WP	0.0684	0.484506947368421
WP	0.0684	0.00260469842105263
WP	0.0684	0.67249947368421
WP	0.0684	0.679378105263158
WP	0.0684	0.661240263157895
WP	0.0684	0.692906421052632
WP	0.0684	0.671895894736842
WP	0.0684	0.136138210526316
WP	0.0684	0.345741210526316
WP	0.0684	0.641536842105263
WP	0.0684	0.695238052631579
WP	0.0684	0.622007263157895
WP	0.0684	0.00271660105263158
WP	0.0684	0.210213263157895
WP	0.0684	0.682376210526316
WP	0.0684	0.679598578947368
WP	0.0684	0.484631421052632
WP	0.0684	0.480924842105263
WP	0.0684	0.489121736842105
WP	0.0684	0.484152315789474
WP	0.0684	0.475412789473684
WP	0.0684	0.499185315789474
WP	0.0692	0.641248684210526
WP	0.0692	0.469812684210526
WP	0.0692	0.489215157894737
WP	0.0692	0.474636052631579
WP	0.0692	0.465393894736842
WP	0.0692	0.475053947368421
WP	0.0692	0.463053263157895
WP	0.0692	0.462652
WP	0.0692	0.484850789473684
WP	0.0692	0.00232536263157895
WP	0.0692	0.672580789473684
WP	0.0692	0.678958684210526
WP	0.0692	0.660738105263158
WP	0.0692	0.692535526315789
WP	0.0692	0.671836631578947
WP	0.0692	0.137395210526316
WP	0.0692	0.348525789473684
WP	0.0692	0.642703315789474
WP	0.0692	0.695421
WP	0.0692	0.622335894736842
WP	0.0692	0.00266666526315789
WP	0.0692	0.229256
WP	0.0692	0.682519368421053
WP	0.0692	0.678312631578947
WP	0.0692	0.484429947368421
WP	0.0692	0.480644105263158
WP	0.0692	0.489165210526316
WP	0.0692	0.483902736842105
WP	0.0692	0.475390052631579
WP	0.0692	0.499572578947368
WP	0.07	0.641447842105263
WP	0.07	0.469786578947368
WP	0.07	0.489162947368421
WP	0.07	0.475112526315789
WP	0.07	0.466284631578947
WP	0.07	0.474890052631579
WP	0.07	0.462947263157895
WP	0.07	0.462851894736842
WP	0.07	0.484236210526316
WP	0.07	0.00236144947368421
WP	0.07	0.672545947368421
WP	0.07	0.678914052631579
WP	0.07	0.660971684210526
WP	0.07	0.692693210526316
WP	0.07	0.671885052631579
WP	0.07	0.137732
WP	0.07	0.337671526315789
WP	0.07	0.641617052631579
WP	0.07	0.695299473684211
WP	0.07	0.622834894736842
WP	0.07	0.00267342315789474
WP	0.07	0.207783368421053
WP	0.07	0.682495842105263
WP	0.07	0.678318842105263
WP	0.07	0.484035157894737
WP	0.07	0.480675052631579
WP	0.07	0.488932421052632
WP	0.07	0.483986842105263
WP	0.07	0.475224736842105
WP	0.07	0.499104263157895
WP	0.0708	0.641447842105263
WP	0.0708	0.470093842105263
WP	0.0708	0.489705
WP	0.0708	0.475477789473684
WP	0.0708	0.465785210526316
WP	0.0708	0.474866789473684
WP	0.0708	0.462904631578947
WP	0.0708	0.462434157894737
WP	0.0708	0.484922631578947
WP	0.0708	0.00224547263157895
WP	0.0708	0.672510842105263
WP	0.0708	0.679092
WP	0.0708	0.660434263157895
WP	0.0708	0.692553421052632
WP	0.0708	0.672049263157895
WP	0.0708	0.137148631578947
WP	0.0708	0.337615210526316
WP	0.0708	0.641364684210526
WP	0.0708	0.695389947368421
WP	0.0708	0.622985421052632
WP	0.0708	0.00259733631578947
WP	0.0708	0.213315947368421
WP	0.0708	0.682505315789474
WP	0.0708	0.679215684210526
WP	0.0708	0.484291263157895
WP	0.0708	0.480266
WP	0.0708	0.489039894736842
WP	0.0708	0.483940263157895
WP	0.0708	0.475237842105263
WP	0.0708	0.499234315789474
WP	0.0716	0.641489052631579
WP	0.0716	0.469363842105263
WP	0.0716	0.488731210526316
