ParameterName	ParameterValue	Cover
UptakeRate	0.63	0.00534196578947368
UptakeRate	0.63	0.00447427894736842
UptakeRate	0.63	0.00397712315789474
UptakeRate	0.63	0.00438066315789474
UptakeRate	0.63	0.00478085842105263
UptakeRate	0.63	0.00552613842105263
UptakeRate	0.63	0.0045329
UptakeRate	0.63	0.00486976526315789
UptakeRate	0.63	0.00419914421052632
UptakeRate	0.63	0.00436788631578947
UptakeRate	0.63	0.00611070315789474
UptakeRate	0.63	0.00421808
UptakeRate	0.63	0.00461450526315789
UptakeRate	0.63	0.00555328578947368
UptakeRate	0.63	0.00454092631578947
UptakeRate	0.63	0.00508043736842105
UptakeRate	0.63	0.00472969263157895
UptakeRate	0.63	0.00582148210526316
UptakeRate	0.63	0.00497244789473684
UptakeRate	0.63	0.00554089894736842
UptakeRate	0.63	0.00493573578947368
UptakeRate	0.63	0.00541289894736842
UptakeRate	0.63	0.00460976631578947
UptakeRate	0.63	0.00695681842105263
UptakeRate	0.63	0.00546072157894737
UptakeRate	0.63	0.00465455368421053
UptakeRate	0.63	0.00505150736842105
UptakeRate	0.63	0.00498456315789474
UptakeRate	0.63	0.00418014421052632
UptakeRate	0.63	0.00495562473684211
UptakeRate	0.648620689655172	0.00584619947368421
UptakeRate	0.648620689655172	0.00488197684210526
UptakeRate	0.648620689655172	0.00426381157894737
UptakeRate	0.648620689655172	0.00469674894736842
UptakeRate	0.648620689655172	0.00521107789473684
UptakeRate	0.648620689655172	0.00597883842105263
UptakeRate	0.648620689655172	0.00489414789473684
UptakeRate	0.648620689655172	0.00527199736842105
UptakeRate	0.648620689655172	0.00453734894736842
UptakeRate	0.648620689655172	0.00488218315789474
UptakeRate	0.648620689655172	0.00655520421052632
UptakeRate	0.648620689655172	0.00458613526315789
UptakeRate	0.648620689655172	0.00499843473684211
UptakeRate	0.648620689655172	0.00606534210526316
UptakeRate	0.648620689655172	0.00497203789473684
UptakeRate	0.648620689655172	0.00563213368421053
UptakeRate	0.648620689655172	0.00513135315789474
UptakeRate	0.648620689655172	0.00646957315789474
UptakeRate	0.648620689655172	0.00521953157894737
UptakeRate	0.648620689655172	0.00607186315789474
UptakeRate	0.648620689655172	0.00534571736842105
UptakeRate	0.648620689655172	0.00595036052631579
UptakeRate	0.648620689655172	0.00495940526315789
UptakeRate	0.648620689655172	0.00757539684210526
UptakeRate	0.648620689655172	0.00591399105263158
UptakeRate	0.648620689655172	0.00502962052631579
UptakeRate	0.648620689655172	0.00546154789473684
UptakeRate	0.648620689655172	0.00545650421052632
UptakeRate	0.648620689655172	0.00456891894736842
UptakeRate	0.648620689655172	0.00540677526315789
UptakeRate	0.667241379310345	0.00638579789473684
UptakeRate	0.667241379310345	0.00516226315789474
UptakeRate	0.667241379310345	0.00459634368421053
UptakeRate	0.667241379310345	0.00512401684210526
UptakeRate	0.667241379310345	0.00564054
UptakeRate	0.667241379310345	0.00642251842105263
UptakeRate	0.667241379310345	0.00526412842105263
UptakeRate	0.667241379310345	0.00575193157894737
UptakeRate	0.667241379310345	0.00486633263157895
UptakeRate	0.667241379310345	0.00543701210526316
UptakeRate	0.667241379310345	0.00720106421052632
UptakeRate	0.667241379310345	0.00502166842105263
UptakeRate	0.667241379310345	0.00550688
UptakeRate	0.667241379310345	0.00662287421052632
UptakeRate	0.667241379310345	0.00537260105263158
UptakeRate	0.667241379310345	0.00602347421052632
UptakeRate	0.667241379310345	0.00558227947368421
UptakeRate	0.667241379310345	0.00703384052631579
UptakeRate	0.667241379310345	0.00547176263157895
UptakeRate	0.667241379310345	0.00661739842105263
UptakeRate	0.667241379310345	0.00583024421052632
UptakeRate	0.667241379310345	0.00649248315789474
UptakeRate	0.667241379310345	0.00541411421052632
UptakeRate	0.667241379310345	0.00816184789473684
UptakeRate	0.667241379310345	0.00644116052631579
UptakeRate	0.667241379310345	0.00544146473684211
UptakeRate	0.667241379310345	0.00587071684210526
UptakeRate	0.667241379310345	0.00595925473684211
UptakeRate	0.667241379310345	0.00486306578947368
UptakeRate	0.667241379310345	0.00581212
UptakeRate	0.685862068965517	0.00695922578947368
UptakeRate	0.685862068965517	0.00561566105263158
UptakeRate	0.685862068965517	0.00491163210526316
UptakeRate	0.685862068965517	0.00559362105263158
UptakeRate	0.685862068965517	0.00611880105263158
UptakeRate	0.685862068965517	0.00692589421052632
UptakeRate	0.685862068965517	0.00576878736842105
UptakeRate	0.685862068965517	0.00628771315789474
UptakeRate	0.685862068965517	0.00526941368421053
UptakeRate	0.685862068965517	0.00591260578947368
UptakeRate	0.685862068965517	0.00775384736842105
UptakeRate	0.685862068965517	0.00548387473684211
