ParameterName	ParameterValue	Cover
UptakeRate	0.375	0.145616789473684
UptakeRate	0.375	0.106898421052632
UptakeRate	0.375	0.112917526315789
UptakeRate	0.375	0.109120715789474
UptakeRate	0.375	0.104375368421053
UptakeRate	0.375	0.113211578947368
UptakeRate	0.375	0.104419510526316
UptakeRate	0.375	0.104147763157895
UptakeRate	0.375	0.109061915789474
UptakeRate	0.375	0.000914003947368421
UptakeRate	0.375	0.164994894736842
UptakeRate	0.375	0.158979894736842
UptakeRate	0.375	0.152772473684211
UptakeRate	0.375	0.169423052631579
UptakeRate	0.375	0.161993052631579
UptakeRate	0.375	0.0472063368421053
UptakeRate	0.375	0.136471263157895
UptakeRate	0.375	0.154699421052632
UptakeRate	0.375	0.170033736842105
UptakeRate	0.375	0.142059
UptakeRate	0.375	0
UptakeRate	0.375	0.0596638263157895
UptakeRate	0.375	0.160767368421053
UptakeRate	0.375	0.167652
UptakeRate	0.375	0.113863789473684
UptakeRate	0.375	0.109481889473684
UptakeRate	0.375	0.113659842105263
UptakeRate	0.375	0.112079526315789
UptakeRate	0.375	0.106637031578947
UptakeRate	0.375	0.117938578947368
UptakeRate	0.385416666666667	0.155207789473684
UptakeRate	0.385416666666667	0.113950315789474
UptakeRate	0.385416666666667	0.120143631578947
UptakeRate	0.385416666666667	0.116974847368421
UptakeRate	0.385416666666667	0.112398368421053
UptakeRate	0.385416666666667	0.120392473684211
UptakeRate	0.385416666666667	0.110745942105263
UptakeRate	0.385416666666667	0.111847157894737
UptakeRate	0.385416666666667	0.117559789473684
UptakeRate	0.385416666666667	0.00108740678947368
UptakeRate	0.385416666666667	0.176280578947368
UptakeRate	0.385416666666667	0.168397210526316
UptakeRate	0.385416666666667	0.164442736842105
UptakeRate	0.385416666666667	0.180953263157895
UptakeRate	0.385416666666667	0.170770789473684
UptakeRate	0.385416666666667	0.0515684526315789
UptakeRate	0.385416666666667	0.139249947368421
UptakeRate	0.385416666666667	0.165268157894737
UptakeRate	0.385416666666667	0.179425526315789
UptakeRate	0.385416666666667	0.151165157894737
UptakeRate	0.385416666666667	3.18072684210526e-06
UptakeRate	0.385416666666667	0.0538000684210526
UptakeRate	0.385416666666667	0.173681578947368
UptakeRate	0.385416666666667	0.177853631578947
UptakeRate	0.385416666666667	0.121859421052632
UptakeRate	0.385416666666667	0.115661789473684
UptakeRate	0.385416666666667	0.121593315789474
UptakeRate	0.385416666666667	0.120003210526316
UptakeRate	0.385416666666667	0.113073578947368
UptakeRate	0.385416666666667	0.126140263157895
UptakeRate	0.395833333333333	0.165371
UptakeRate	0.395833333333333	0.122194684210526
UptakeRate	0.395833333333333	0.128101578947368
UptakeRate	0.395833333333333	0.125341947368421
UptakeRate	0.395833333333333	0.120159578947368
UptakeRate	0.395833333333333	0.128855263157895
UptakeRate	0.395833333333333	0.117942684210526
UptakeRate	0.395833333333333	0.118679789473684
UptakeRate	0.395833333333333	0.125135
UptakeRate	0.395833333333333	0.000694329526315789
UptakeRate	0.395833333333333	0.186613263157895
UptakeRate	0.395833333333333	0.181253473684211
UptakeRate	0.395833333333333	0.173158157894737
UptakeRate	0.395833333333333	0.192527631578947
UptakeRate	0.395833333333333	0.181592052631579
UptakeRate	0.395833333333333	0.0522787157894737
UptakeRate	0.395833333333333	0.143491736842105
UptakeRate	0.395833333333333	0.173412631578947
UptakeRate	0.395833333333333	0.194201052631579
UptakeRate	0.395833333333333	0.161786157894737
UptakeRate	0.395833333333333	2.12566531578947e-05
UptakeRate	0.395833333333333	0.0500951157894737
UptakeRate	0.395833333333333	0.184437052631579
UptakeRate	0.395833333333333	0.189332263157895
UptakeRate	0.395833333333333	0.130121947368421
UptakeRate	0.395833333333333	0.124913736842105
UptakeRate	0.395833333333333	0.130196157894737
UptakeRate	0.395833333333333	0.127548894736842
UptakeRate	0.395833333333333	0.120792210526316
UptakeRate	0.395833333333333	0.134086842105263
UptakeRate	0.40625	0.175542368421053
UptakeRate	0.40625	0.129255315789474
UptakeRate	0.40625	0.136635
UptakeRate	0.40625	0.132207736842105
UptakeRate	0.40625	0.128672210526316
UptakeRate	0.40625	0.137640368421053
UptakeRate	0.40625	0.126109789473684
UptakeRate	0.40625	0.126081210526316
UptakeRate	0.40625	0.133961894736842
UptakeRate	0.40625	0.000955943157894737
UptakeRate	0.40625	0.198541263157895
UptakeRate	0.40625	0.191121578947368
UptakeRate	0.40625	0.183676315789474
UptakeRate	0.40625	0.204712578947368
UptakeRate	0.40625	0.194040473684211
UptakeRate	0.40625	0.0518003736842105
UptakeRate	0.40625	0.151115368421053
UptakeRate	0.40625	0.187056578947368
UptakeRate	0.40625	0.205976842105263
UptakeRate	0.40625	0.170564315789474
UptakeRate	0.40625	4.72152757894737e-05
UptakeRate	0.40625	0.0632392263157895
UptakeRate	0.40625	0.196758736842105
UptakeRate	0.40625	0.201147578947368
UptakeRate	0.40625	0.137941315789474
UptakeRate	0.40625	0.132497578947368
UptakeRate	0.40625	0.138509
UptakeRate	0.40625	0.137016947368421
UptakeRate	0.40625	0.130969105263158
UptakeRate	0.40625	0.144181263157895
UptakeRate	0.416666666666667	0.185409526315789
UptakeRate	0.416666666666667	0.137215
UptakeRate	0.416666666666667	0.148296263157895
UptakeRate	0.416666666666667	0.140129105263158
UptakeRate	0.416666666666667	0.135113368421053
UptakeRate	0.416666666666667	0.145325473684211
UptakeRate	0.416666666666667	0.133444631578947
UptakeRate	0.416666666666667	0.134403947368421
UptakeRate	0.416666666666667	0.143136631578947
UptakeRate	0.416666666666667	0.000765098947368421
UptakeRate	0.416666666666667	0.208161473684211
UptakeRate	0.416666666666667	0.203141421052632
UptakeRate	0.416666666666667	0.194846578947368
UptakeRate	0.416666666666667	0.219548789473684
UptakeRate	0.416666666666667	0.205890842105263
UptakeRate	0.416666666666667	0.0507759842105263
UptakeRate	0.416666666666667	0.153777684210526
UptakeRate	0.416666666666667	0.197182842105263
UptakeRate	0.416666666666667	0.215199052631579
UptakeRate	0.416666666666667	0.179480263157895
UptakeRate	0.416666666666667	0.000103247321052632
UptakeRate	0.416666666666667	0.0605896057894737
UptakeRate	0.416666666666667	0.208302421052632
UptakeRate	0.416666666666667	0.211461421052632
UptakeRate	0.416666666666667	0.1469
UptakeRate	0.416666666666667	0.141198578947368
UptakeRate	0.416666666666667	0.148763842105263
UptakeRate	0.416666666666667	0.145261842105263
UptakeRate	0.416666666666667	0.137976789473684
UptakeRate	0.416666666666667	0.153312
UptakeRate	0.427083333333333	0.195709210526316
UptakeRate	0.427083333333333	0.145061052631579
UptakeRate	0.427083333333333	0.157685947368421
UptakeRate	0.427083333333333	0.147693052631579
UptakeRate	0.427083333333333	0.143585894736842
